"400N1_1#004"
""
"Time (s)";"Current (uA)"
"0.00000";"-45.65000"
"0.50000";"-42.63333"
"1.00000";"-39.97917"
"1.50000";"-37.80000"
"2.00000";"-35.96666"
"2.50000";"-34.39167"
"3.00000";"-33.01667"
"3.50000";"-31.81250"
"4.00000";"-30.74167"
"4.50000";"-29.77917"
"5.00000";"-28.89583"
"5.50000";"-28.09167"
"6.00000";"-27.35833"
"6.50000";"-26.69167"
"7.00000";"-26.07500"
"7.50000";"-25.50833"
"8.00000";"-24.97500"
"8.50000";"-24.48333"
"9.00000";"-24.02083"
"9.50000";"-23.58750"
"10.00000";"-23.17500"
"10.50000";"-22.77500"
"11.00000";"-22.40417"
"11.50000";"-22.05000"
"12.00000";"-21.72083"
"12.50000";"-21.40417"
"13.00000";"-21.10833"
"13.50000";"-20.82083"
"14.00000";"-20.55000"
"14.50000";"-20.28333"
"15.00000";"-20.02917"
"15.50000";"-19.78750"
"16.00000";"-19.55417"
"16.50000";"-19.33750"
"17.00000";"-19.12500"
"17.50000";"-18.92500"
"18.00000";"-18.72500"
"18.50000";"-18.52917"
"19.00000";"-18.34583"
"19.50000";"-18.17083"
"20.00000";"-18.00000"
"20.50000";"-17.82917"
"21.00000";"-17.66667"
"21.50000";"-17.48958"
"22.00000";"-17.32292"
"22.50000";"-17.16000"
"23.00000";"-17.02417"
"23.50000";"-16.88792"
"24.00000";"-16.75500"
"24.50000";"-16.62750"
"25.00000";"-16.50292"
"25.50000";"-16.38208"
"26.00000";"-16.26250"
"26.50000";"-16.14750"
"27.00000";"-16.03542"
"27.50000";"-15.92750"
"28.00000";"-15.82167"
"28.50000";"-15.71542"
"29.00000";"-15.61375"
"29.50000";"-15.51625"
"30.00000";"-15.42708"
"30.50000";"-15.34000"
"31.00000";"-15.25583"
"31.50000";"-15.17250"
"32.00000";"-15.09000"
"32.50000";"-15.00917"
"33.00000";"-14.93000"
"33.50000";"-14.85375"
"34.00000";"-14.77917"
"34.50000";"-14.70708"
"35.00000";"-14.63708"
"35.50000";"-14.56875"
"36.00000";"-14.50167"
"36.50000";"-14.43625"
"37.00000";"-14.37208"
"37.50000";"-14.31333"
"38.00000";"-14.25458"
"38.50000";"-14.19667"
"39.00000";"-14.13750"
"39.50000";"-14.08375"
"40.00000";"-14.03292"
"40.50000";"-13.98250"
"41.00000";"-13.93042"
"41.50000";"-13.87958"
"42.00000";"-13.83042"
"42.50000";"-13.78333"
"43.00000";"-13.73875"
"43.50000";"-13.69625"
"44.00000";"-13.65500"
"44.50000";"-13.61500"
"45.00000";"-13.57625"
"45.50000";"-13.53875"
"46.00000";"-13.50167"
"46.50000";"-13.46500"
"47.00000";"-13.43042"
"47.50000";"-13.39792"
"48.00000";"-13.36667"
"48.50000";"-13.33458"
"49.00000";"-13.29792"
"49.50000";"-13.26333"
"50.00000";"-13.23167"
"50.50000";"-13.20583"
"51.00000";"-13.18042"
"51.50000";"-13.15458"
"52.00000";"-13.12917"
"52.50000";"-13.10375"
"53.00000";"-13.07917"
"53.50000";"-13.05500"
"54.00000";"-13.03125"
"54.50000";"-13.00750"
"55.00000";"-12.98458"
"55.50000";"-12.96250"
"56.00000";"-12.94125"
"56.50000";"-12.92750"
"57.00000";"-12.91083"
"57.50000";"-12.89458"
"58.00000";"-12.87125"
"58.50000";"-12.85167"
"59.00000";"-12.83583"
"59.50000";"-12.81917"
"60.00000";"-12.80125"
