"400N1_1#002"
""
"Time (s)";"Current (uA)"
"0.00000";"-50.32500"
"0.50000";"-46.92917"
"1.00000";"-43.95833"
"1.50000";"-41.54167"
"2.00000";"-39.51666"
"2.50000";"-37.78750"
"3.00000";"-36.27917"
"3.50000";"-34.95417"
"4.00000";"-33.80000"
"4.50000";"-32.76667"
"5.00000";"-31.80000"
"5.50000";"-30.89583"
"6.00000";"-30.06250"
"6.50000";"-29.32083"
"7.00000";"-28.62500"
"7.50000";"-27.98750"
"8.00000";"-27.39583"
"8.50000";"-26.85000"
"9.00000";"-26.33750"
"9.50000";"-25.85417"
"10.00000";"-25.40417"
"10.50000";"-24.97917"
"11.00000";"-24.58333"
"11.50000";"-24.20417"
"12.00000";"-23.84583"
"12.50000";"-23.49167"
"13.00000";"-23.16250"
"13.50000";"-22.84167"
"14.00000";"-22.54583"
"14.50000";"-22.25833"
"15.00000";"-21.98333"
"15.50000";"-21.72083"
"16.00000";"-21.46250"
"16.50000";"-21.21667"
"17.00000";"-20.98750"
"17.50000";"-20.77083"
"18.00000";"-20.55833"
"18.50000";"-20.35000"
"19.00000";"-20.15000"
"19.50000";"-19.96250"
"20.00000";"-19.77083"
"20.50000";"-19.59167"
"21.00000";"-19.41667"
"21.50000";"-19.25417"
"22.00000";"-19.08750"
"22.50000";"-18.93750"
"23.00000";"-18.79167"
"23.50000";"-18.65000"
"24.00000";"-18.50417"
"24.50000";"-18.36250"
"25.00000";"-18.22917"
"25.50000";"-18.10000"
"26.00000";"-17.97500"
"26.50000";"-17.85000"
"27.00000";"-17.70959"
"27.50000";"-17.57750"
"28.00000";"-17.45083"
"28.50000";"-17.34708"
"29.00000";"-17.24208"
"29.50000";"-17.14000"
"30.00000";"-17.04000"
"30.50000";"-16.94333"
"31.00000";"-16.84875"
"31.50000";"-16.75708"
"32.00000";"-16.67000"
"32.50000";"-16.58750"
"33.00000";"-16.50667"
"33.50000";"-16.42542"
"34.00000";"-16.34542"
"34.50000";"-16.26792"
"35.00000";"-16.19250"
"35.50000";"-16.11833"
"36.00000";"-16.04583"
"36.50000";"-15.97500"
"37.00000";"-15.90458"
"37.50000";"-15.83583"
"38.00000";"-15.76792"
"38.50000";"-15.70250"
"39.00000";"-15.63833"
"39.50000";"-15.57708"
"40.00000";"-15.51708"
"40.50000";"-15.45833"
"41.00000";"-15.40083"
"41.50000";"-15.34708"
"42.00000";"-15.29500"
"42.50000";"-15.24333"
"43.00000";"-15.19083"
"43.50000";"-15.13917"
"44.00000";"-15.08833"
"44.50000";"-15.03917"
"45.00000";"-14.99042"
"45.50000";"-14.94292"
"46.00000";"-14.89542"
"46.50000";"-14.84917"
"47.00000";"-14.80417"
"47.50000";"-14.76083"
"48.00000";"-14.71917"
"48.50000";"-14.67750"
"49.00000";"-14.63625"
"49.50000";"-14.59458"
"50.00000";"-14.55458"
"50.50000";"-14.51458"
"51.00000";"-14.47500"
"51.50000";"-14.43583"
"52.00000";"-14.40042"
"52.50000";"-14.36500"
"53.00000";"-14.32958"
"53.50000";"-14.29292"
"54.00000";"-14.25708"
"54.50000";"-14.22292"
"55.00000";"-14.18792"
"55.50000";"-14.15458"
"56.00000";"-14.12167"
"56.50000";"-14.09000"
"57.00000";"-14.05875"
"57.50000";"-14.02792"
"58.00000";"-13.99750"
"58.50000";"-13.96708"
"59.00000";"-13.93708"
"59.50000";"-13.90750"
"60.00000";"-13.87875"
