"400N1_1#008"
""
"Time (s)";"Current (uA)"
"0.00000";"-53.50000"
"0.50000";"-50.05000"
"1.00000";"-47.00417"
"1.50000";"-44.47917"
"2.00000";"-42.35000"
"2.50000";"-40.51250"
"3.00000";"-38.91667"
"3.50000";"-37.51250"
"4.00000";"-36.25833"
"4.50000";"-35.12500"
"5.00000";"-34.09166"
"5.50000";"-33.15417"
"6.00000";"-32.29583"
"6.50000";"-31.51250"
"7.00000";"-30.79167"
"7.50000";"-30.12500"
"8.00000";"-29.50833"
"8.50000";"-28.93333"
"9.00000";"-28.39583"
"9.50000";"-27.87917"
"10.00000";"-27.39583"
"10.50000";"-26.94583"
"11.00000";"-26.52500"
"11.50000";"-26.12917"
"12.00000";"-25.74583"
"12.50000";"-25.38750"
"13.00000";"-25.04583"
"13.50000";"-24.72917"
"14.00000";"-24.42917"
"14.50000";"-24.13333"
"15.00000";"-23.85000"
"15.50000";"-23.57917"
"16.00000";"-23.32500"
"16.50000";"-23.08750"
"17.00000";"-22.85833"
"17.50000";"-22.63750"
"18.00000";"-22.42084"
"18.50000";"-22.21250"
"19.00000";"-22.01250"
"19.50000";"-21.82500"
"20.00000";"-21.64167"
"20.50000";"-21.47083"
"21.00000";"-21.30417"
"21.50000";"-21.15000"
"22.00000";"-21.00000"
"22.50000";"-20.85000"
"23.00000";"-20.70417"
"23.50000";"-20.56667"
"24.00000";"-20.43333"
"24.50000";"-20.30833"
"25.00000";"-20.18750"
"25.50000";"-20.07500"
"26.00000";"-19.96667"
"26.50000";"-19.85833"
"27.00000";"-19.75417"
"27.50000";"-19.65417"
"28.00000";"-19.55833"
"28.50000";"-19.47083"
"29.00000";"-19.38333"
"29.50000";"-19.30417"
"30.00000";"-19.22083"
"30.50000";"-19.14167"
"31.00000";"-19.05833"
"31.50000";"-18.97500"
"32.00000";"-18.90000"
"32.50000";"-18.82917"
"33.00000";"-18.76250"
"33.50000";"-18.68750"
"34.00000";"-18.61667"
"34.50000";"-18.54583"
"35.00000";"-18.47917"
"35.50000";"-18.40833"
"36.00000";"-18.35000"
"36.50000";"-18.28750"
"37.00000";"-18.23333"
"37.50000";"-18.17500"
"38.00000";"-18.12500"
"38.50000";"-18.07083"
"39.00000";"-18.02083"
"39.50000";"-17.97083"
"40.00000";"-17.92500"
"40.50000";"-17.87917"
"41.00000";"-17.81917"
"41.50000";"-17.76583"
"42.00000";"-17.71000"
"42.50000";"-17.67000"
"43.00000";"-17.62542"
"43.50000";"-17.58167"
"44.00000";"-17.53917"
"44.50000";"-17.49792"
"45.00000";"-17.45667"
"45.50000";"-17.41542"
"46.00000";"-17.37375"
"46.50000";"-17.33292"
"47.00000";"-17.29208"
"47.50000";"-17.25250"
"48.00000";"-17.21375"
"48.50000";"-17.17583"
"49.00000";"-17.13708"
"49.50000";"-17.09917"
"50.00000";"-17.06083"
"50.50000";"-17.02292"
"51.00000";"-16.98375"
"51.50000";"-16.94500"
"52.00000";"-16.90667"
"52.50000";"-16.86917"
"53.00000";"-16.83250"
"53.50000";"-16.79708"
"54.00000";"-16.76208"
"54.50000";"-16.72875"
"55.00000";"-16.69625"
"55.50000";"-16.66500"
"56.00000";"-16.63583"
"56.50000";"-16.60792"
"57.00000";"-16.58208"
"57.50000";"-16.55625"
"58.00000";"-16.53167"
"58.50000";"-16.50708"
"59.00000";"-16.48375"
"59.50000";"-16.46000"
"60.00000";"-16.43625"
