"400N1_1#004"
""
"Time (s)";"Current (uA)"
"0.00000";"-58.36250"
"0.50000";"-55.00833"
"1.00000";"-52.02083"
"1.50000";"-49.50833"
"2.00000";"-47.40834"
"2.50000";"-45.63750"
"3.00000";"-44.12500"
"3.50000";"-42.65000"
"4.00000";"-41.20833"
"4.50000";"-39.84583"
"5.00000";"-38.69584"
"5.50000";"-37.69583"
"6.00000";"-36.78333"
"6.50000";"-35.93750"
"7.00000";"-35.15000"
"7.50000";"-34.42083"
"8.00000";"-33.73333"
"8.50000";"-33.09583"
"9.00000";"-32.49583"
"9.50000";"-31.93333"
"10.00000";"-31.39583"
"10.50000";"-30.89166"
"11.00000";"-30.41667"
"11.50000";"-29.97083"
"12.00000";"-29.54167"
"12.50000";"-29.12917"
"13.00000";"-28.73750"
"13.50000";"-28.35834"
"14.00000";"-28.00417"
"14.50000";"-27.66250"
"15.00000";"-27.34167"
"15.50000";"-27.02500"
"16.00000";"-26.72500"
"16.50000";"-26.43333"
"17.00000";"-26.15417"
"17.50000";"-25.88750"
"18.00000";"-25.62917"
"18.50000";"-25.38333"
"19.00000";"-25.14583"
"19.50000";"-24.92083"
"20.00000";"-24.70417"
"20.50000";"-24.48750"
"21.00000";"-24.27917"
"21.50000";"-24.07500"
"22.00000";"-23.88333"
"22.50000";"-23.69167"
"23.00000";"-23.50417"
"23.50000";"-23.31667"
"24.00000";"-23.13750"
"24.50000";"-22.97083"
"25.00000";"-22.80833"
"25.50000";"-22.65417"
"26.00000";"-22.49583"
"26.50000";"-22.34583"
"27.00000";"-22.19583"
"27.50000";"-22.05417"
"28.00000";"-21.90833"
"28.50000";"-21.77083"
"29.00000";"-21.63333"
"29.50000";"-21.50000"
"30.00000";"-21.36667"
"30.50000";"-21.24167"
"31.00000";"-21.12083"
"31.50000";"-21.00833"
"32.00000";"-20.89583"
"32.50000";"-20.79167"
"33.00000";"-20.68333"
"33.50000";"-20.57917"
"34.00000";"-20.47917"
"34.50000";"-20.38333"
"35.00000";"-20.30000"
"35.50000";"-20.22083"
"36.00000";"-20.14167"
"36.50000";"-20.05833"
"37.00000";"-19.97500"
"37.50000";"-19.90417"
"38.00000";"-19.83333"
"38.50000";"-19.76250"
"39.00000";"-19.69167"
"39.50000";"-19.62500"
"40.00000";"-19.56250"
"40.50000";"-19.49167"
"41.00000";"-19.42083"
"41.50000";"-19.35000"
"42.00000";"-19.28750"
"42.50000";"-19.22083"
"43.00000";"-19.15833"
"43.50000";"-19.08750"
"44.00000";"-19.02917"
"44.50000";"-18.96250"
"45.00000";"-18.91250"
"45.50000";"-18.86250"
"46.00000";"-18.82500"
"46.50000";"-18.78333"
"47.00000";"-18.73750"
"47.50000";"-18.68750"
"48.00000";"-18.65000"
"48.50000";"-18.61667"
"49.00000";"-18.58750"
"49.50000";"-18.55000"
"50.00000";"-18.52083"
"50.50000";"-18.48750"
"51.00000";"-18.46250"
"51.50000";"-18.43333"
"52.00000";"-18.41250"
"52.50000";"-18.39167"
"53.00000";"-18.37500"
"53.50000";"-18.35833"
"54.00000";"-18.34583"
"54.50000";"-18.33333"
"55.00000";"-18.32916"
"55.50000";"-18.32500"
"56.00000";"-18.32916"
"56.50000";"-18.33750"
"57.00000";"-18.35000"
"57.50000";"-18.36250"
"58.00000";"-18.37500"
"58.50000";"-18.39583"
"59.00000";"-18.42500"
"59.50000";"-18.46250"
