"400N1_1#005"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.58575"
"0.50000";"-0.55517"
"1.00000";"-0.52342"
"1.50000";"-0.49358"
"2.00000";"-0.46933"
"2.50000";"-0.45029"
"3.00000";"-0.43396"
"3.50000";"-0.41933"
"4.00000";"-0.40629"
"4.50000";"-0.39471"
"5.00000";"-0.38425"
"5.50000";"-0.37467"
"6.00000";"-0.36583"
"6.50000";"-0.35771"
"7.00000";"-0.35033"
"7.50000";"-0.34354"
"8.00000";"-0.33721"
"8.50000";"-0.33121"
"9.00000";"-0.32608"
"9.50000";"-0.32067"
"10.00000";"-0.31579"
"10.50000";"-0.31062"
"11.00000";"-0.30637"
"11.50000";"-0.30225"
"12.00000";"-0.29825"
"12.50000";"-0.29471"
"13.00000";"-0.29112"
"13.50000";"-0.28788"
"14.00000";"-0.28450"
"14.50000";"-0.28154"
"15.00000";"-0.27863"
"15.50000";"-0.27588"
"16.00000";"-0.27317"
"16.50000";"-0.27100"
"17.00000";"-0.26854"
"17.50000";"-0.26621"
"18.00000";"-0.26358"
"18.50000";"-0.26175"
"19.00000";"-0.25979"
"19.50000";"-0.25821"
"20.00000";"-0.25617"
"20.50000";"-0.25454"
"21.00000";"-0.25267"
"21.50000";"-0.25133"
"22.00000";"-0.25004"
"22.50000";"-0.24875"
"23.00000";"-0.24746"
"23.50000";"-0.24600"
"24.00000";"-0.24475"
"24.50000";"-0.24333"
"25.00000";"-0.24208"
"25.50000";"-0.24096"
"26.00000";"-0.23988"
"26.50000";"-0.23879"
"27.00000";"-0.23783"
"27.50000";"-0.23700"
"28.00000";"-0.23629"
"28.50000";"-0.23533"
"29.00000";"-0.23446"
"29.50000";"-0.23375"
"30.00000";"-0.23313"
"30.50000";"-0.23254"
"31.00000";"-0.23167"
"31.50000";"-0.23108"
"32.00000";"-0.23042"
"32.50000";"-0.22979"
"33.00000";"-0.22925"
"33.50000";"-0.22879"
"34.00000";"-0.22858"
"34.50000";"-0.22808"
"35.00000";"-0.22758"
"35.50000";"-0.22704"
"36.00000";"-0.22658"
"36.50000";"-0.22621"
"37.00000";"-0.22592"
"37.50000";"-0.22562"
"38.00000";"-0.22525"
"38.50000";"-0.22492"
"39.00000";"-0.22462"
"39.50000";"-0.22454"
"40.00000";"-0.22421"
"40.50000";"-0.22396"
"41.00000";"-0.22358"
"41.50000";"-0.22329"
"42.00000";"-0.22279"
"42.50000";"-0.22246"
"43.00000";"-0.22217"
"43.50000";"-0.22225"
"44.00000";"-0.22200"
"44.50000";"-0.22208"
"45.00000";"-0.22192"
"45.50000";"-0.22196"
"46.00000";"-0.22200"
"46.50000";"-0.22217"
"47.00000";"-0.22229"
"47.50000";"-0.22225"
"48.00000";"-0.22217"
"48.50000";"-0.22233"
"49.00000";"-0.22258"
"49.50000";"-0.22296"
"50.00000";"-0.22325"
"50.50000";"-0.22342"
"51.00000";"-0.22354"
"51.50000";"-0.22392"
"52.00000";"-0.22408"
"52.50000";"-0.22467"
"53.00000";"-0.22496"
"53.50000";"-0.22550"
"54.00000";"-0.22583"
"54.50000";"-0.22633"
"55.00000";"-0.22700"
"55.50000";"-0.22767"
"56.00000";"-0.22829"
"56.50000";"-0.22892"
"57.00000";"-0.22958"
"57.50000";"-0.23025"
"58.00000";"-0.23100"
"58.50000";"-0.23158"
"59.00000";"-0.23233"
"59.50000";"-0.23296"
"60.00000";"-0.23362"
