"400N1_1#005"
""
"Time (s)";"Current (uA)"
"0.00000";"-19.91250"
"0.50000";"-18.67500"
"1.00000";"-17.58333"
"1.50000";"-16.67500"
"2.00000";"-15.89583"
"2.50000";"-15.21667"
"3.00000";"-14.58750"
"3.50000";"-14.03500"
"4.00000";"-13.54208"
"4.50000";"-13.13417"
"5.00000";"-12.76083"
"5.50000";"-12.41917"
"6.00000";"-12.10375"
"6.50000";"-11.81208"
"7.00000";"-11.54292"
"7.50000";"-11.29292"
"8.00000";"-11.06125"
"8.50000";"-10.84292"
"9.00000";"-10.63875"
"9.50000";"-10.44542"
"10.00000";"-10.26583"
"10.50000";"-10.09583"
"11.00000";"-9.93542"
"11.50000";"-9.78125"
"12.00000";"-9.63583"
"12.50000";"-9.49792"
"13.00000";"-9.36750"
"13.50000";"-9.24292"
"14.00000";"-9.12375"
"14.50000";"-9.01083"
"15.00000";"-8.90292"
"15.50000";"-8.79958"
"16.00000";"-8.69917"
"16.50000";"-8.60292"
"17.00000";"-8.51083"
"17.50000";"-8.42250"
"18.00000";"-8.33792"
"18.50000";"-8.25667"
"19.00000";"-8.17875"
"19.50000";"-8.10333"
"20.00000";"-8.03042"
"20.50000";"-7.95958"
"21.00000";"-7.89125"
"21.50000";"-7.82625"
"22.00000";"-7.76375"
"22.50000";"-7.70458"
"23.00000";"-7.64708"
"23.50000";"-7.59208"
"24.00000";"-7.53750"
"24.50000";"-7.48500"
"25.00000";"-7.43417"
"25.50000";"-7.38500"
"26.00000";"-7.33708"
"26.50000";"-7.29083"
"27.00000";"-7.24708"
"27.50000";"-7.20500"
"28.00000";"-7.16458"
"28.50000";"-7.12458"
"29.00000";"-7.08625"
"29.50000";"-7.05000"
"30.00000";"-7.01458"
"30.50000";"-6.98125"
"31.00000";"-6.94708"
"31.50000";"-6.91458"
"32.00000";"-6.88250"
"32.50000";"-6.85125"
"33.00000";"-6.82083"
"33.50000";"-6.79042"
"34.00000";"-6.76125"
"34.50000";"-6.73375"
"35.00000";"-6.70708"
"35.50000";"-6.68083"
"36.00000";"-6.65417"
"36.50000";"-6.63000"
"37.00000";"-6.60542"
"37.50000";"-6.58208"
"38.00000";"-6.55792"
"38.50000";"-6.53583"
"39.00000";"-6.51417"
"39.50000";"-6.49292"
"40.00000";"-6.47292"
"40.50000";"-6.45333"
"41.00000";"-6.43417"
"41.50000";"-6.41500"
"42.00000";"-6.39708"
"42.50000";"-6.38000"
"43.00000";"-6.36375"
"43.50000";"-6.34750"
"44.00000";"-6.33125"
"44.50000";"-6.31500"
"45.00000";"-6.29917"
"45.50000";"-6.28333"
"46.00000";"-6.26833"
"46.50000";"-6.25333"
"47.00000";"-6.23917"
"47.50000";"-6.22458"
"48.00000";"-6.21083"
"48.50000";"-6.19708"
"49.00000";"-6.18417"
"49.50000";"-6.17083"
"50.00000";"-6.15833"
"50.50000";"-6.14583"
"51.00000";"-6.13375"
"51.50000";"-6.12208"
"52.00000";"-6.11000"
"52.50000";"-6.09875"
"53.00000";"-6.08708"
"53.50000";"-6.07625"
"54.00000";"-6.06542"
"54.50000";"-6.05458"
"55.00000";"-6.04417"
"55.50000";"-6.03292"
"56.00000";"-6.02208"
"56.50000";"-6.01125"
"57.00000";"-6.00208"
"57.50000";"-5.99250"
"58.00000";"-5.98375"
"58.50000";"-5.97417"
"59.00000";"-5.96542"
"59.50000";"-5.95625"
"60.00000";"-5.94750"
