"400N1_1#002"
""
"Time (s)";"Current (uA)"
"0.00000";"-18.58750"
"0.50000";"-17.44583"
"1.00000";"-16.42500"
"1.50000";"-15.57500"
"2.00000";"-14.80750"
"2.50000";"-14.15208"
"3.00000";"-13.57292"
"3.50000";"-13.10417"
"4.00000";"-12.67833"
"4.50000";"-12.29417"
"5.00000";"-11.94375"
"5.50000";"-11.62583"
"6.00000";"-11.33292"
"6.50000";"-11.06417"
"7.00000";"-10.81417"
"7.50000";"-10.58250"
"8.00000";"-10.36792"
"8.50000";"-10.16750"
"9.00000";"-9.98042"
"9.50000";"-9.80333"
"10.00000";"-9.63750"
"10.50000";"-9.48167"
"11.00000";"-9.33417"
"11.50000";"-9.19458"
"12.00000";"-9.06292"
"12.50000";"-8.93875"
"13.00000";"-8.82042"
"13.50000";"-8.70625"
"14.00000";"-8.59750"
"14.50000";"-8.49417"
"15.00000";"-8.39667"
"15.50000";"-8.30375"
"16.00000";"-8.21458"
"16.50000";"-8.12917"
"17.00000";"-8.04708"
"17.50000";"-7.97042"
"18.00000";"-7.89667"
"18.50000";"-7.82583"
"19.00000";"-7.75708"
"19.50000";"-7.69250"
"20.00000";"-7.63125"
"20.50000";"-7.57250"
"21.00000";"-7.51500"
"21.50000";"-7.46000"
"22.00000";"-7.40625"
"22.50000";"-7.35500"
"23.00000";"-7.30500"
"23.50000";"-7.25750"
"24.00000";"-7.21125"
"24.50000";"-7.16750"
"25.00000";"-7.12500"
"25.50000";"-7.08458"
"26.00000";"-7.04583"
"26.50000";"-7.00833"
"27.00000";"-6.97167"
"27.50000";"-6.93583"
"28.00000";"-6.90167"
"28.50000";"-6.86875"
"29.00000";"-6.83750"
"29.50000";"-6.80708"
"30.00000";"-6.77792"
"30.50000";"-6.74958"
"31.00000";"-6.72208"
"31.50000";"-6.69542"
"32.00000";"-6.66917"
"32.50000";"-6.64375"
"33.00000";"-6.62000"
"33.50000";"-6.59750"
"34.00000";"-6.57583"
"34.50000";"-6.55458"
"35.00000";"-6.53333"
"35.50000";"-6.51333"
"36.00000";"-6.49375"
"36.50000";"-6.47625"
"37.00000";"-6.45875"
"37.50000";"-6.44167"
"38.00000";"-6.42458"
"38.50000";"-6.40833"
"39.00000";"-6.39375"
"39.50000";"-6.37917"
"40.00000";"-6.36542"
"40.50000";"-6.35875"
"41.00000";"-6.35750"
"41.50000";"-6.35333"
"42.00000";"-6.34042"
"42.50000";"-6.32208"
"43.00000";"-6.30708"
"43.50000";"-6.29375"
"44.00000";"-6.28167"
"44.50000";"-6.27000"
"45.00000";"-6.25917"
"45.50000";"-6.24833"
"46.00000";"-6.23792"
"46.50000";"-6.22792"
"47.00000";"-6.21792"
"47.50000";"-6.20833"
"48.00000";"-6.19875"
"48.50000";"-6.19000"
"49.00000";"-6.18125"
"49.50000";"-6.17292"
"50.00000";"-6.16625"
"50.50000";"-6.16000"
"51.00000";"-6.15333"
"51.50000";"-6.14583"
"52.00000";"-6.13875"
"52.50000";"-6.13292"
"53.00000";"-6.12750"
"53.50000";"-6.12375"
"54.00000";"-6.11917"
"54.50000";"-6.11458"
"55.00000";"-6.10833"
"55.50000";"-6.10333"
"56.00000";"-6.09875"
"56.50000";"-6.09542"
"57.00000";"-6.09250"
"57.50000";"-6.09042"
"58.00000";"-6.08833"
"58.50000";"-6.08708"
"59.00000";"-6.08583"
"59.50000";"-6.08458"
"60.00000";"-6.08250"
