"400N1_1#001"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.00552"
"0.50000";"-0.00886"
"1.00000";"-0.01128"
"1.50000";"-0.01332"
"2.00000";"-0.01448"
"2.50000";"-0.01619"
"3.00000";"-0.02245"
"3.50000";"-0.02625"
"4.00000";"-0.02928"
"4.50000";"-0.02802"
"5.00000";"-0.02775"
"5.50000";"-0.02735"
"6.00000";"-0.02687"
"6.50000";"-0.02704"
"7.00000";"-0.02738"
"7.50000";"-0.02656"
"8.00000";"-0.02642"
"8.50000";"-0.02595"
"9.00000";"-0.02585"
"9.50000";"-0.02564"
"10.00000";"-0.02602"
"10.50000";"-0.02567"
"11.00000";"-0.02562"
"11.50000";"-0.02510"
"12.00000";"-0.02476"
"12.50000";"-0.02387"
"13.00000";"-0.02159"
"13.50000";"-0.02068"
"14.00000";"-0.01938"
"14.50000";"-0.01916"
"15.00000";"-0.01800"
"15.50000";"-0.01766"
"16.00000";"-0.01813"
"16.50000";"-0.01843"
"17.00000";"-0.01821"
"17.50000";"-0.01717"
"18.00000";"-0.01651"
"18.50000";"-0.01598"
"19.00000";"-0.01591"
"19.50000";"-0.01517"
"20.00000";"-0.01453"
"20.50000";"-0.01418"
"21.00000";"-0.01373"
"21.50000";"-0.01269"
"22.00000";"-0.01133"
"22.50000";"-0.01046"
"23.00000";"-0.01050"
"23.50000";"-0.01070"
"24.00000";"-0.01111"
"24.50000";"-0.01127"
"25.00000";"-0.01063"
"25.50000";"-0.01096"
"26.00000";"-0.02265"
"26.50000";"-0.02524"
"27.00000";"-0.02915"
"27.50000";"-0.00851"
"28.00000";"-0.02324"
"28.50000";"-0.03161"
"29.00000";"-0.04819"
"29.50000";"-0.03870"
"30.00000";"-0.03328"
"30.50000";"-0.03385"
"31.00000";"-0.03475"
"31.50000";"-0.03530"
"32.00000";"-0.03464"
"32.50000";"-0.03249"
"33.00000";"-0.02854"
"33.50000";"-0.02506"
"34.00000";"-0.02583"
"34.50000";"-0.02907"
"35.00000";"-0.03178"
"35.50000";"-0.03164"
"36.00000";"-0.03132"
"36.50000";"-0.03150"
"37.00000";"-0.03186"
"37.50000";"-0.03170"
"38.00000";"-0.03120"
"38.50000";"-0.03113"
"39.00000";"-0.03212"
"39.50000";"-0.03361"
"40.00000";"-0.03473"
"40.50000";"-0.03483"
"41.00000";"-0.03485"
"41.50000";"-0.03457"
"42.00000";"-0.03454"
"42.50000";"-0.03458"
"43.00000";"-0.03525"
"43.50000";"-0.03686"
"44.00000";"-0.03902"
"44.50000";"-0.04126"
"45.00000";"-0.04141"
"45.50000";"-0.03894"
"46.00000";"-0.03564"
"46.50000";"-0.03325"
"47.00000";"-0.03251"
"47.50000";"-0.03227"
"48.00000";"-0.03239"
"48.50000";"-0.03285"
"49.00000";"-0.03352"
"49.50000";"-0.03407"
"50.00000";"-0.03472"
"50.50000";"-0.03483"
"51.00000";"-0.03503"
"51.50000";"-0.03509"
"52.00000";"-0.03573"
"52.50000";"-0.03624"
"53.00000";"-0.03690"
"53.50000";"-0.03707"
"54.00000";"-0.03773"
"54.50000";"-0.04175"
"55.00000";"-0.04941"
"55.50000";"-0.07187"
"56.00000";"-0.15363"
"56.50000";"-0.24812"
"57.00000";"-1.25118"
"57.50000";"-5.85827"
"58.00000";"-10.66796"
"58.50000";"-15.22167"
"59.00000";"-16.54167"
"59.50000";"-16.74750"
"60.00000";"-15.39000"
