"400N1_1#002"
""
"Time (s)";"Current (uA)"
"0.00000";"-14.86125"
"0.50000";"-13.93583"
"1.00000";"-13.11542"
"1.50000";"-12.43125"
"2.00000";"-11.85125"
"2.50000";"-11.34833"
"3.00000";"-10.90875"
"3.50000";"-10.52083"
"4.00000";"-10.17375"
"4.50000";"-9.86000"
"5.00000";"-9.57375"
"5.50000";"-9.31333"
"6.00000";"-9.07458"
"6.50000";"-8.85375"
"7.00000";"-8.64958"
"7.50000";"-8.45958"
"8.00000";"-8.28250"
"8.50000";"-8.11583"
"9.00000";"-7.95958"
"9.50000";"-7.81333"
"10.00000";"-7.67625"
"10.50000";"-7.54708"
"11.00000";"-7.42458"
"11.50000";"-7.30750"
"12.00000";"-7.19583"
"12.50000";"-7.09000"
"13.00000";"-6.98958"
"13.50000";"-6.89417"
"14.00000";"-6.80250"
"14.50000";"-6.71417"
"15.00000";"-6.62958"
"15.50000";"-6.54917"
"16.00000";"-6.47250"
"16.50000";"-6.40042"
"17.00000";"-6.33042"
"17.50000";"-6.26417"
"18.00000";"-6.19875"
"18.50000";"-6.13625"
"19.00000";"-6.07542"
"19.50000";"-6.01708"
"20.00000";"-5.96083"
"20.50000";"-5.90667"
"21.00000";"-5.85417"
"21.50000";"-5.80292"
"22.00000";"-5.75417"
"22.50000";"-5.70667"
"23.00000";"-5.66125"
"23.50000";"-5.61583"
"24.00000";"-5.57250"
"24.50000";"-5.53000"
"25.00000";"-5.48958"
"25.50000";"-5.44917"
"26.00000";"-5.41000"
"26.50000";"-5.37125"
"27.00000";"-5.33417"
"27.50000";"-5.29833"
"28.00000";"-5.26333"
"28.50000";"-5.22917"
"29.00000";"-5.19542"
"29.50000";"-5.16208"
"30.00000";"-5.13125"
"30.50000";"-5.10125"
"31.00000";"-5.07250"
"31.50000";"-5.04292"
"32.00000";"-5.01375"
"32.50000";"-4.98542"
"33.00000";"-4.95792"
"33.50000";"-4.93042"
"34.00000";"-4.90375"
"34.50000";"-4.87750"
"35.00000";"-4.85292"
"35.50000";"-4.82833"
"36.00000";"-4.80417"
"36.50000";"-4.78042"
"37.00000";"-4.75750"
"37.50000";"-4.73458"
"38.00000";"-4.71250"
"38.50000";"-4.69042"
"39.00000";"-4.66917"
"39.50000";"-4.64750"
"40.00000";"-4.62708"
"40.50000";"-4.60708"
"41.00000";"-4.58792"
"41.50000";"-4.56958"
"42.00000";"-4.55167"
"42.50000";"-4.53417"
"43.00000";"-4.51667"
"43.50000";"-4.49958"
"44.00000";"-4.48292"
"44.50000";"-4.46667"
"45.00000";"-4.45125"
"45.50000";"-4.43625"
"46.00000";"-4.42125"
"46.50000";"-4.40667"
"47.00000";"-4.39208"
"47.50000";"-4.37792"
"48.00000";"-4.36375"
"48.50000";"-4.35000"
"49.00000";"-4.33625"
"49.50000";"-4.32292"
"50.00000";"-4.31000"
"50.50000";"-4.29750"
"51.00000";"-4.28542"
"51.50000";"-4.27292"
"52.00000";"-4.26125"
"52.50000";"-4.24958"
"53.00000";"-4.23875"
"53.50000";"-4.22750"
"54.00000";"-4.21667"
"54.50000";"-4.20583"
"55.00000";"-4.19583"
"55.50000";"-4.18583"
"56.00000";"-4.17583"
"56.50000";"-4.16542"
"57.00000";"-4.15542"
"57.50000";"-4.14625"
"58.00000";"-4.13750"
"58.50000";"-4.12875"
"59.00000";"-4.12042"
"59.50000";"-4.11250"
"60.00000";"-4.10500"
