"100.00000";"-0.02134"
"100.50000";"-0.02120"
"101.00000";"-0.02120"
"101.50000";"-0.02120"
"102.00000";"-0.02105"
"102.50000";"-0.02102"
"103.00000";"-0.02086"
"103.50000";"-0.01962"
"104.00000";"-0.01772"
"104.50000";"-0.01768"
"105.00000";"-0.01883"
"105.50000";"-0.02059"
"106.00000";"-0.02081"
"106.50000";"-0.02094"
"107.00000";"-0.02106"
"107.50000";"-0.02094"
"108.00000";"-0.02085"
"108.50000";"-0.02090"
"109.00000";"-0.02097"
"109.50000";"-0.02109"
"110.00000";"-0.02107"
"110.50000";"-0.02119"
"111.00000";"-0.02105"
"111.50000";"-0.02108"
"112.00000";"-0.02099"
"112.50000";"-0.02103"
"113.00000";"-0.02084"
"113.50000";"-0.02089"
"114.00000";"-0.02091"
"114.50000";"-0.02101"
"115.00000";"-0.02097"
"115.50000";"-0.02103"
"116.00000";"-0.02098"
"116.50000";"-0.02085"
"117.00000";"-0.02073"
"117.50000";"-0.02075"
"118.00000";"-0.02083"
"118.50000";"-0.02085"
"119.00000";"-0.02091"
"119.50000";"-0.02095"
"120.00000";"-0.02111"
