"400N1_1#003"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.92350"
"0.50000";"-0.86954"
"1.00000";"-0.82167"
"1.50000";"-0.78221"
"2.00000";"-0.74804"
"2.50000";"-0.71854"
"3.00000";"-0.69221"
"3.50000";"-0.66896"
"4.00000";"-0.64800"
"4.50000";"-0.62896"
"5.00000";"-0.61154"
"5.50000";"-0.59571"
"6.00000";"-0.58117"
"6.50000";"-0.56787"
"7.00000";"-0.55621"
"7.50000";"-0.54637"
"8.00000";"-0.53629"
"8.50000";"-0.53662"
"9.00000";"-0.52646"
"9.50000";"-0.51683"
"10.00000";"-0.49725"
"10.50000";"-0.48817"
"11.00000";"-0.48054"
"11.50000";"-0.47333"
"12.00000";"-0.46663"
"12.50000";"-0.46017"
"13.00000";"-0.45400"
"13.50000";"-0.44829"
"14.00000";"-0.44283"
"14.50000";"-0.43754"
"15.00000";"-0.43237"
"15.50000";"-0.42758"
"16.00000";"-0.42317"
"16.50000";"-0.41921"
"17.00000";"-0.41504"
"17.50000";"-0.41079"
"18.00000";"-0.40650"
"18.50000";"-0.40267"
"19.00000";"-0.39912"
"19.50000";"-0.39550"
"20.00000";"-0.39213"
"20.50000";"-0.38883"
"21.00000";"-0.38583"
"21.50000";"-0.38279"
"22.00000";"-0.37992"
"22.50000";"-0.37708"
"23.00000";"-0.37450"
"23.50000";"-0.37196"
"24.00000";"-0.36958"
"24.50000";"-0.36725"
"25.00000";"-0.36496"
"25.50000";"-0.36267"
"26.00000";"-0.36042"
"26.50000";"-0.35833"
"27.00000";"-0.35646"
"27.50000";"-0.35467"
"28.00000";"-0.35279"
"28.50000";"-0.35108"
"29.00000";"-0.34938"
"29.50000";"-0.34783"
"30.00000";"-0.34617"
"30.50000";"-0.34462"
"31.00000";"-0.34312"
"31.50000";"-0.34171"
"32.00000";"-0.34033"
"32.50000";"-0.33900"
"33.00000";"-0.33763"
"33.50000";"-0.33633"
"34.00000";"-0.33500"
"34.50000";"-0.33375"
"35.00000";"-0.33246"
"35.50000";"-0.33142"
"36.00000";"-0.33037"
"36.50000";"-0.32937"
"37.00000";"-0.32833"
"37.50000";"-0.32737"
"38.00000";"-0.32646"
"38.50000";"-0.32554"
"39.00000";"-0.32463"
"39.50000";"-0.32379"
"40.00000";"-0.32304"
"40.50000";"-0.32225"
"41.00000";"-0.32154"
"41.50000";"-0.32054"
"42.00000";"-0.31971"
"42.50000";"-0.31883"
"43.00000";"-0.31825"
"43.50000";"-0.31754"
"44.00000";"-0.31687"
"44.50000";"-0.31621"
"45.00000";"-0.31563"
"45.50000";"-0.31492"
"46.00000";"-0.31433"
"46.50000";"-0.31379"
"47.00000";"-0.31342"
"47.50000";"-0.31283"
"48.00000";"-0.31250"
"48.50000";"-0.31204"
"49.00000";"-0.31183"
"49.50000";"-0.31125"
"50.00000";"-0.31079"
"50.50000";"-0.31025"
"51.00000";"-0.30983"
"51.50000";"-0.30958"
"52.00000";"-0.30929"
"52.50000";"-0.30904"
"53.00000";"-0.30854"
"53.50000";"-0.30833"
"54.00000";"-0.30838"
"54.50000";"-0.30829"
"55.00000";"-0.30804"
"55.50000";"-0.30750"
"56.00000";"-0.30721"
"56.50000";"-0.30696"
"57.00000";"-0.30671"
"57.50000";"-0.30658"
"58.00000";"-0.30637"
"58.50000";"-0.30633"
"59.00000";"-0.30613"
"59.50000";"-0.30596"
"60.00000";"-0.30575"
