"400N1_1#001"
""
"Time (s)";"Current (uA)"
"0.00000";"-12.77500"
"0.50000";"-12.97167"
"1.00000";"-12.87875"
"1.50000";"-12.52708"
"2.00000";"-11.95417"
"2.50000";"-11.27708"
"3.00000";"-10.35333"
"3.50000";"-9.12667"
"4.00000";"-7.52917"
"4.50000";"-5.27083"
"5.00000";"-3.00583"
"5.50000";"-1.36375"
"6.00000";"-0.78292"
"6.50000";"-0.71917"
"7.00000";"-0.69233"
"7.50000";"-0.67046"
"8.00000";"-0.65113"
"8.50000";"-0.63679"
"9.00000";"-0.62275"
"9.50000";"-0.60800"
"10.00000";"-0.59367"
"10.50000";"-0.58113"
"11.00000";"-0.57079"
"11.50000";"-0.56200"
"12.00000";"-0.55333"
"12.50000";"-0.54425"
"13.00000";"-0.53529"
"13.50000";"-0.52837"
"14.00000";"-0.52617"
"14.50000";"-0.52004"
"15.00000";"-0.51300"
"15.50000";"-0.50283"
"16.00000";"-0.49738"
"16.50000";"-0.49217"
"17.00000";"-0.48713"
"17.50000";"-0.48267"
"18.00000";"-0.47813"
"18.50000";"-0.47396"
"19.00000";"-0.46967"
"19.50000";"-0.46571"
"20.00000";"-0.46175"
"20.50000";"-0.45808"
"21.00000";"-0.45446"
"21.50000";"-0.45104"
"22.00000";"-0.44779"
"22.50000";"-0.44458"
"23.00000";"-0.44133"
"23.50000";"-0.43812"
"24.00000";"-0.43508"
"24.50000";"-0.43221"
"25.00000";"-0.42938"
"25.50000";"-0.42704"
"26.00000";"-0.42483"
"26.50000";"-0.42262"
"27.00000";"-0.42021"
"27.50000";"-0.41758"
"28.00000";"-0.41513"
"28.50000";"-0.41246"
"29.00000";"-0.41033"
"29.50000";"-0.40863"
"30.00000";"-0.40704"
"30.50000";"-0.40500"
"31.00000";"-0.40242"
"31.50000";"-0.39962"
"32.00000";"-0.39733"
"32.50000";"-0.39508"
"33.00000";"-0.39354"
"33.50000";"-0.39217"
"34.00000";"-0.39083"
"34.50000";"-0.38954"
"35.00000";"-0.38817"
"35.50000";"-0.38688"
"36.00000";"-0.38538"
"36.50000";"-0.38408"
"37.00000";"-0.37821"
"37.50000";"-0.37696"
"38.00000";"-0.37550"
"38.50000";"-0.37912"
"39.00000";"-0.37800"
"39.50000";"-0.37721"
"40.00000";"-0.37642"
"40.50000";"-0.37579"
"41.00000";"-0.37513"
"41.50000";"-0.37425"
"42.00000";"-0.37337"
"42.50000";"-0.37258"
"43.00000";"-0.37188"
"43.50000";"-0.37121"
"44.00000";"-0.37038"
"44.50000";"-0.36967"
"45.00000";"-0.36942"
"45.50000";"-0.36921"
"46.00000";"-0.36896"
"46.50000";"-0.36833"
"47.00000";"-0.36796"
"47.50000";"-0.36767"
"48.00000";"-0.36771"
"48.50000";"-0.36762"
"49.00000";"-0.36775"
"49.50000";"-0.36758"
"50.00000";"-0.36754"
"50.50000";"-0.36762"
"51.00000";"-0.36838"
"51.50000";"-0.36875"
"52.00000";"-0.36946"
"52.50000";"-0.36929"
"53.00000";"-0.36946"
"53.50000";"-0.36921"
"54.00000";"-0.36938"
"54.50000";"-0.36946"
"55.00000";"-0.36963"
"55.50000";"-0.37021"
"56.00000";"-0.37117"
"56.50000";"-0.37196"
"57.00000";"-0.37250"
"57.50000";"-0.37292"
"58.00000";"-0.37342"
"58.50000";"-0.37446"
"59.00000";"-0.37546"
"59.50000";"-0.37654"
"60.00000";"-0.37712"
