"400N1_1#055"
""
"Time (s)";"Current (uA)"
"0";"-0.1215"
"0.5";"-0.113629"
"1";"-0.107225"
"1.5";"-0.102075"
"2";"-0.098025"
"2.5";"-0.094154"
"3";"-0.0909"
"3.5";"-0.087917"
"4";"-0.085242"
"4.5";"-0.082533"
"5";"-0.080025"
"5.5";"-0.077396"
"6";"-0.075117"
"6.5";"-0.073475"
"7";"-0.072104"
"7.5";"-0.071138"
"8";"-0.069675"
"8.5";"-0.06825"
"9";"-0.066746"
"9.5";"-0.065342"
"10";"-0.064196"
"10.5";"-0.062858"
"11";"-0.061712"
"11.5";"-0.060846"
"12";"-0.059842"
"12.5";"-0.059183"
"13";"-0.058238"
"13.5";"-0.057579"
"14";"-0.056375"
"14.5";"-0.055562"
"15";"-0.055004"
"15.5";"-0.054192"
"16";"-0.053671"
"16.5";"-0.0528"
"17";"-0.052583"
"17.5";"-0.051596"
"18";"-0.050904"
"18.5";"-0.050579"
"19";"-0.050262"
"19.5";"-0.049913"
"20";"-0.048846"
"20.5";"-0.048267"
"21";"-0.047433"
"21.5";"-0.047379"
"22";"-0.046996"
"22.5";"-0.046425"
"23";"-0.045771"
"23.5";"-0.045404"
"24";"-0.045296"
"24.5";"-0.044692"
"25";"-0.043954"
"25.5";"-0.043454"
"26";"-0.043321"
"26.5";"-0.043004"
"27";"-0.043146"
"27.5";"-0.043092"
"28";"-0.042992"
"28.5";"-0.042413"
"29";"-0.041575"
"29.5";"-0.040838"
"30";"-0.040463"
"30.5";"-0.040358"
"31";"-0.040675"
"31.5";"-0.040454"
"32";"-0.040321"
"32.5";"-0.039996"
"33";"-0.039638"
"33.5";"-0.039258"
"34";"-0.038775"
"34.5";"-0.038604"
"35";"-0.038496"
"35.5";"-0.038575"
"36";"-0.038729"
"36.5";"-0.038379"
"37";"-0.037933"
"37.5";"-0.037412"
"38";"-0.037604"
"38.5";"-0.037629"
"39";"-0.037533"
"39.5";"-0.037388"
"40";"-0.03725"
"40.5";"-0.0371"
"41";"-0.036763"
"41.5";"-0.036346"
"42";"-0.036158"
"42.5";"-0.035842"
"43";"-0.035733"
"43.5";"-0.035346"
"44";"-0.034983"
"44.5";"-0.034608"
"45";"-0.034238"
"45.5";"-0.034246"
"46";"-0.034637"
"46.5";"-0.034867"
"47";"-0.034663"
"47.5";"-0.034262"
"48";"-0.033917"
"48.5";"-0.034513"
"49";"-0.0349"
"49.5";"-0.035121"
"50";"-0.034925"
"50.5";"-0.034558"
"51";"-0.034867"
"51.5";"-0.034767"
"52";"-0.034979"
"52.5";"-0.035129"
"53";"-0.035162"
"53.5";"-0.034971"
"54";"-0.034733"
"54.5";"-0.034137"
"55";"-0.033308"
"55.5";"-0.032471"
"56";"-0.032129"
"56.5";"-0.031854"
"57";"-0.031458"
"57.5";"-0.031317"
"58";"-0.031417"
"58.5";"-0.031363"
"59";"-0.031333"
"59.5";"-0.031688"
