"400N1_1#024"
""
"Time (s)";"Current (uA)"
"0";"-26.425001"
"0.5";"-25.020834"
"1";"-23.745834"
"1.5";"-22.650002"
"2";"-21.691666"
"2.5";"-20.858332"
"3";"-20.125002"
"3.5";"-19.466667"
"4";"-18.875"
"4.5";"-18.3375"
"5";"-17.85"
"5.5";"-17.391668"
"6";"-16.970833"
"6.5";"-16.579166"
"7";"-16.192917"
"7.5";"-15.831668"
"8";"-15.49625"
"8.5";"-15.209582"
"9";"-14.9375"
"9.5";"-14.679166"
"10";"-14.434583"
"10.5";"-14.204166"
"11";"-13.984584"
"11.5";"-13.777916"
"12";"-13.576249"
"12.5";"-13.385417"
"13";"-13.202084"
"13.5";"-13.030833"
"14";"-12.868749"
"14.5";"-12.714166"
"15";"-12.565"
"15.5";"-12.420417"
"16";"-12.282084"
"16.5";"-12.150417"
"17";"-12.024166"
"17.5";"-11.901668"
"18";"-11.783333"
"18.5";"-11.668332"
"19";"-11.559166"
"19.5";"-11.453751"
"20";"-11.3525"
"20.5";"-11.25375"
"21";"-11.159167"
"21.5";"-11.067917"
"22";"-10.979584"
"22.5";"-10.894584"
"23";"-10.8125"
"23.5";"-10.733334"
"24";"-10.655"
"24.5";"-10.58"
"25";"-10.5075"
"25.5";"-10.437917"
"26";"-10.37"
"26.5";"-10.305"
"27";"-10.244166"
"27.5";"-10.185"
"28";"-10.1275"
"28.5";"-10.07"
"29";"-10.014584"
"29.5";"-9.960418"
"30";"-9.908334"
"30.5";"-9.857917"
"31";"-9.809167"
"31.5";"-9.761666"
"32";"-9.715833"
"32.5";"-9.671666"
"33";"-9.629582"
"33.5";"-9.58875"
"34";"-9.548751"
"34.5";"-9.509999"
"35";"-9.473334"
"35.5";"-9.437083"
"36";"-9.40125"
"36.5";"-9.36625"
"37";"-9.334167"
"37.5";"-9.303333"
"38";"-9.27375"
"38.5";"-9.244166"
"39";"-9.216666"
"39.5";"-9.189584"
"40";"-9.164583"
"40.5";"-9.139583"
"41";"-9.115"
"41.5";"-9.091666"
"42";"-9.068334"
"42.5";"-9.047084"
"43";"-9.025834"
"43.5";"-9.007084"
"44";"-8.988334"
"44.5";"-8.97"
"45";"-8.95375"
"45.5";"-8.93875"
"46";"-8.924583"
"46.5";"-8.90875"
"47";"-8.8925"
"47.5";"-8.876666"
"48";"-8.86125"
"48.5";"-8.845417"
"49";"-8.830001"
"49.5";"-8.814167"
"50";"-8.8"
"50.5";"-8.785"
"51";"-8.770416"
"51.5";"-8.755417"
"52";"-8.740417"
"52.5";"-8.726251"
"53";"-8.712083"
"53.5";"-8.699166"
"54";"-8.685834"
"54.5";"-8.6725"
"55";"-8.659167"
"55.5";"-8.645"
"56";"-8.631666"
"56.5";"-8.617916"
"57";"-8.605416"
"57.5";"-8.592916"
"58";"-8.581249"
"58.5";"-8.569583"
"59";"-8.558749"
"59.5";"-8.54875"
