"400N1_1#046"
""
"Time (s)";"Current (uA)"
"0";"-0.28575"
"0.5";"-0.268583"
"1";"-0.253042"
"1.5";"-0.240125"
"2";"-0.228958"
"2.5";"-0.219667"
"3";"-0.210667"
"3.5";"-0.203042"
"4";"-0.195708"
"4.5";"-0.18975"
"5";"-0.184167"
"5.5";"-0.179"
"6";"-0.17425"
"6.5";"-0.169792"
"7";"-0.165608"
"7.5";"-0.161779"
"8";"-0.158117"
"8.5";"-0.155167"
"9";"-0.152437"
"9.5";"-0.149733"
"10";"-0.147083"
"10.5";"-0.144225"
"11";"-0.141933"
"11.5";"-0.139433"
"12";"-0.137329"
"12.5";"-0.135188"
"13";"-0.133162"
"13.5";"-0.131108"
"14";"-0.129333"
"14.5";"-0.127642"
"15";"-0.126004"
"15.5";"-0.124475"
"16";"-0.12305"
"16.5";"-0.121658"
"17";"-0.120129"
"17.5";"-0.119038"
"18";"-0.117692"
"18.5";"-0.116425"
"19";"-0.114883"
"19.5";"-0.113871"
"20";"-0.112975"
"20.5";"-0.112346"
"21";"-0.111017"
"21.5";"-0.109142"
"22";"-0.107046"
"22.5";"-0.105287"
"23";"-0.104642"
"23.5";"-0.103842"
"24";"-0.103083"
"24.5";"-0.1021"
"25";"-0.101163"
"25.5";"-0.100646"
"26";"-0.099733"
"26.5";"-0.098754"
"27";"-0.09795"
"27.5";"-0.097763"
"28";"-0.097729"
"28.5";"-0.097342"
"29";"-0.096421"
"29.5";"-0.096475"
"30";"-0.096375"
"30.5";"-0.096088"
"31";"-0.094979"
"31.5";"-0.09425"
"32";"-0.094279"
"32.5";"-0.0941"
"33";"-0.093817"
"33.5";"-0.092988"
"34";"-0.092433"
"34.5";"-0.091967"
"35";"-0.091667"
"35.5";"-0.091675"
"36";"-0.091142"
"36.5";"-0.090792"
"37";"-0.090162"
"37.5";"-0.090067"
"38";"-0.089462"
"38.5";"-0.088983"
"39";"-0.088558"
"39.5";"-0.08855"
"40";"-0.088171"
"40.5";"-0.087658"
"41";"-0.0875"
"41.5";"-0.087308"
"42";"-0.087208"
"42.5";"-0.086558"
"43";"-0.086271"
"43.5";"-0.086121"
"44";"-0.086096"
"44.5";"-0.085983"
"45";"-0.085542"
"45.5";"-0.085167"
"46";"-0.085208"
"46.5";"-0.084987"
"47";"-0.084533"
"47.5";"-0.084133"
"48";"-0.08385"
"48.5";"-0.083767"
"49";"-0.083571"
"49.5";"-0.083462"
"50";"-0.083425"
"50.5";"-0.0831"
"51";"-0.082933"
"51.5";"-0.082837"
"52";"-0.082488"
"52.5";"-0.082483"
"53";"-0.082496"
"53.5";"-0.082521"
"54";"-0.082304"
"54.5";"-0.082142"
"55";"-0.082338"
"55.5";"-0.082729"
"56";"-0.082713"
"56.5";"-0.0823"
"57";"-0.081779"
"57.5";"-0.081471"
"58";"-0.0814"
"58.5";"-0.081113"
"59";"-0.080625"
"59.5";"-0.080454"
"60";"-0.080587"
