"400N1_1#051"
""
"Time (s)";"Current (uA)"
"0";"-0.16975"
"0.5";"-0.159333"
"1";"-0.149667"
"1.5";"-0.141658"
"2";"-0.134208"
"2.5";"-0.128363"
"3";"-0.123925"
"3.5";"-0.119429"
"4";"-0.115596"
"4.5";"-0.111258"
"5";"-0.107492"
"5.5";"-0.104562"
"6";"-0.102633"
"6.5";"-0.100671"
"7";"-0.098913"
"7.5";"-0.096279"
"8";"-0.094571"
"8.5";"-0.091925"
"9";"-0.090154"
"9.5";"-0.088142"
"10";"-0.086479"
"10.5";"-0.08435"
"11";"-0.082863"
"11.5";"-0.081679"
"12";"-0.080963"
"12.5";"-0.079875"
"13";"-0.078629"
"13.5";"-0.0772"
"14";"-0.075375"
"14.5";"-0.07445"
"15";"-0.073821"
"15.5";"-0.073842"
"16";"-0.073121"
"16.5";"-0.072517"
"17";"-0.071458"
"17.5";"-0.070863"
"18";"-0.069863"
"18.5";"-0.069067"
"19";"-0.068392"
"19.5";"-0.067479"
"20";"-0.066817"
"20.5";"-0.0659"
"21";"-0.065508"
"21.5";"-0.065267"
"22";"-0.064421"
"22.5";"-0.064308"
"23";"-0.064363"
"23.5";"-0.064425"
"24";"-0.0637"
"24.5";"-0.062496"
"25";"-0.061496"
"25.5";"-0.061379"
"26";"-0.061104"
"26.5";"-0.06115"
"27";"-0.06045"
"27.5";"-0.060142"
"28";"-0.059758"
"28.5";"-0.059425"
"29";"-0.059313"
"29.5";"-0.058933"
"30";"-0.058721"
"30.5";"-0.058292"
"31";"-0.0583"
"31.5";"-0.0578"
"32";"-0.0577"
"32.5";"-0.057017"
"33";"-0.056792"
"33.5";"-0.056496"
"34";"-0.056238"
"34.5";"-0.056521"
"35";"-0.056254"
"35.5";"-0.056033"
"36";"-0.055775"
"36.5";"-0.055363"
"37";"-0.056508"
"37.5";"-0.056283"
"38";"-0.055742"
"38.5";"-0.054529"
"39";"-0.053917"
"39.5";"-0.054363"
"40";"-0.053863"
"40.5";"-0.053917"
"41";"-0.053408"
"41.5";"-0.053787"
"42";"-0.053463"
"42.5";"-0.053529"
"43";"-0.053375"
"43.5";"-0.053575"
"44";"-0.053392"
"44.5";"-0.052992"
"45";"-0.052575"
"45.5";"-0.051979"
"46";"-0.051942"
"46.5";"-0.051996"
"47";"-0.05235"
"47.5";"-0.052387"
"48";"-0.052121"
"48.5";"-0.051979"
"49";"-0.051492"
"49.5";"-0.051413"
"50";"-0.05115"
"50.5";"-0.051004"
"51";"-0.050854"
"51.5";"-0.05095"
"52";"-0.050679"
"52.5";"-0.050575"
"53";"-0.050413"
"53.5";"-0.050854"
"54";"-0.050317"
"54.5";"-0.050079"
"55";"-0.049342"
"55.5";"-0.049583"
"56";"-0.0499"
"56.5";"-0.050454"
"57";"-0.050337"
"57.5";"-0.049829"
"58";"-0.049537"
"58.5";"-0.049417"
"59";"-0.048892"
"59.5";"-0.049029"
"60";"-0.05035"
