"400N1_1#032"
""
"Time (s)";"Current (uA)"
"0";"-6.9375"
"0.5";"-6.524583"
"1";"-6.155416"
"1.5";"-5.845"
"2";"-5.579166"
"2.5";"-5.349166"
"3";"-5.148333"
"3.5";"-4.97"
"4";"-4.809584"
"4.5";"-4.663333"
"5";"-4.530416"
"5.5";"-4.409584"
"6";"-4.29875"
"6.5";"-4.19625"
"7";"-4.100833"
"7.5";"-4.0125"
"8";"-3.93"
"8.5";"-3.854167"
"9";"-3.782917"
"9.5";"-3.715"
"10";"-3.650417"
"10.5";"-3.587917"
"11";"-3.529583"
"11.5";"-3.47375"
"12";"-3.42125"
"12.5";"-3.372083"
"13";"-3.325"
"13.5";"-3.28"
"14";"-3.236667"
"14.5";"-3.195"
"15";"-3.15625"
"15.5";"-3.118333"
"16";"-3.081667"
"16.5";"-3.046667"
"17";"-3.012917"
"17.5";"-2.98125"
"18";"-2.949583"
"18.5";"-2.919583"
"19";"-2.890417"
"19.5";"-2.8625"
"20";"-2.835"
"20.5";"-2.808333"
"21";"-2.782084"
"21.5";"-2.757083"
"22";"-2.732917"
"22.5";"-2.71"
"23";"-2.687917"
"23.5";"-2.665833"
"24";"-2.645"
"24.5";"-2.62375"
"25";"-2.60375"
"25.5";"-2.58375"
"26";"-2.565417"
"26.5";"-2.5475"
"27";"-2.530417"
"27.5";"-2.51375"
"28";"-2.497083"
"28.5";"-2.480417"
"29";"-2.464167"
"29.5";"-2.448333"
"30";"-2.432083"
"30.5";"-2.416667"
"31";"-2.401667"
"31.5";"-2.388333"
"32";"-2.37375"
"32.5";"-2.36"
"33";"-2.34625"
"33.5";"-2.332917"
"34";"-2.319583"
"34.5";"-2.305833"
"35";"-2.293333"
"35.5";"-2.28125"
"36";"-2.269583"
"36.5";"-2.257917"
"37";"-2.245833"
"37.5";"-2.234167"
"38";"-2.222917"
"38.5";"-2.212084"
"39";"-2.20125"
"39.5";"-2.190833"
"40";"-2.180833"
"40.5";"-2.171667"
"41";"-2.1625"
"41.5";"-2.15375"
"42";"-2.144583"
"42.5";"-2.135417"
"43";"-2.12625"
"43.5";"-2.117917"
"44";"-2.109167"
"44.5";"-2.10125"
"45";"-2.0925"
"45.5";"-2.085417"
"46";"-2.0775"
"46.5";"-2.070417"
"47";"-2.0625"
"47.5";"-2.055834"
"48";"-2.049167"
"48.5";"-2.042917"
"49";"-2.03625"
"49.5";"-2.030417"
"50";"-2.024584"
"50.5";"-2.01875"
"51";"-2.012917"
"51.5";"-2.007083"
"52";"-2.001667"
"52.5";"-1.99625"
"53";"-1.991667"
"53.5";"-1.987083"
"54";"-1.9825"
"54.5";"-1.9775"
"55";"-1.972917"
"55.5";"-1.968333"
"56";"-1.964583"
"56.5";"-1.960833"
"57";"-1.957917"
"57.5";"-1.954167"
"58";"-1.950833"
"58.5";"-1.9475"
"59";"-1.945"
"59.5";"-1.942083"
"60";"-1.93875"
