"400N1_1#035"
""
"Time (s)";"Current (uA)"
"0";"-3.61875"
"0.5";"-3.401667"
"1";"-3.208333"
"1.5";"-3.04625"
"2";"-2.907083"
"2.5";"-2.78625"
"3";"-2.67875"
"3.5";"-2.585833"
"4";"-2.502083"
"4.5";"-2.4275"
"5";"-2.35875"
"5.5";"-2.2975"
"6";"-2.241667"
"6.5";"-2.190417"
"7";"-2.143333"
"7.5";"-2.099583"
"8";"-2.060417"
"8.5";"-2.023333"
"9";"-1.989167"
"9.5";"-1.95625"
"10";"-1.92625"
"10.5";"-1.899583"
"11";"-1.872917"
"11.5";"-1.8475"
"12";"-1.822083"
"12.5";"-1.7975"
"13";"-1.77125"
"13.5";"-1.744583"
"14";"-1.716042"
"14.5";"-1.689625"
"15";"-1.664042"
"15.5";"-1.644"
"16";"-1.624292"
"16.5";"-1.605667"
"17";"-1.585917"
"17.5";"-1.567792"
"18";"-1.550667"
"18.5";"-1.534958"
"19";"-1.518833"
"19.5";"-1.503125"
"20";"-1.488"
"20.5";"-1.474625"
"21";"-1.462208"
"21.5";"-1.451083"
"22";"-1.439792"
"22.5";"-1.428917"
"23";"-1.4175"
"23.5";"-1.406458"
"24";"-1.395708"
"24.5";"-1.385917"
"25";"-1.377333"
"25.5";"-1.367417"
"26";"-1.354917"
"26.5";"-1.340833"
"27";"-1.326625"
"27.5";"-1.314792"
"28";"-1.304292"
"28.5";"-1.295625"
"29";"-1.287542"
"29.5";"-1.279083"
"30";"-1.271375"
"30.5";"-1.264125"
"31";"-1.25725"
"31.5";"-1.24975"
"32";"-1.242167"
"32.5";"-1.234625"
"33";"-1.227792"
"33.5";"-1.221125"
"34";"-1.2145"
"34.5";"-1.208417"
"35";"-1.202375"
"35.5";"-1.197"
"36";"-1.19175"
"36.5";"-1.186"
"37";"-1.180375"
"37.5";"-1.174667"
"38";"-1.1695"
"38.5";"-1.164208"
"39";"-1.159125"
"39.5";"-1.154042"
"40";"-1.148833"
"40.5";"-1.143833"
"41";"-1.139208"
"41.5";"-1.135167"
"42";"-1.130792"
"42.5";"-1.126167"
"43";"-1.122042"
"43.5";"-1.117917"
"44";"-1.114333"
"44.5";"-1.109875"
"45";"-1.105583"
"45.5";"-1.102042"
"46";"-1.098542"
"46.5";"-1.095375"
"47";"-1.091625"
"47.5";"-1.088458"
"48";"-1.084625"
"48.5";"-1.081042"
"49";"-1.077417"
"49.5";"-1.074292"
"50";"-1.071"
"50.5";"-1.068167"
"51";"-1.065417"
"51.5";"-1.063042"
"52";"-1.060083"
"52.5";"-1.05725"
"53";"-1.0545"
"53.5";"-1.052333"
"54";"-1.050208"
"54.5";"-1.048"
"55";"-1.045833"
"55.5";"-1.043583"
"56";"-1.041375"
"56.5";"-1.039083"
"57";"-1.037167"
"57.5";"-1.034833"
"58";"-1.033333"
"58.5";"-1.031708"
"59";"-1.030542"
"59.5";"-1.0285"
"60";"-1.026375"
