"400N1_1#031"
""
"Time (s)";"Current (uA)"
"0";"-6.94875"
"0.5";"-6.53375"
"1";"-6.164167"
"1.5";"-5.855"
"2";"-5.589167"
"2.5";"-5.358334"
"3";"-5.157084"
"3.5";"-4.97875"
"4";"-4.81875"
"4.5";"-4.6725"
"5";"-4.540417"
"5.5";"-4.420417"
"6";"-4.31"
"6.5";"-4.2075"
"7";"-4.113333"
"7.5";"-4.025834"
"8";"-3.945"
"8.5";"-3.86875"
"9";"-3.797916"
"9.5";"-3.730833"
"10";"-3.6675"
"10.5";"-3.6075"
"11";"-3.550833"
"11.5";"-3.4975"
"12";"-3.447083"
"12.5";"-3.39875"
"13";"-3.352083"
"13.5";"-3.307917"
"14";"-3.26625"
"14.5";"-3.227083"
"15";"-3.188334"
"15.5";"-3.15125"
"16";"-3.115833"
"16.5";"-3.082917"
"17";"-3.05"
"17.5";"-3.01875"
"18";"-2.988333"
"18.5";"-2.960833"
"19";"-2.933333"
"19.5";"-2.90625"
"20";"-2.88"
"20.5";"-2.854167"
"21";"-2.829583"
"21.5";"-2.805"
"22";"-2.78125"
"22.5";"-2.757917"
"23";"-2.735417"
"23.5";"-2.71375"
"24";"-2.6925"
"24.5";"-2.672084"
"25";"-2.6525"
"25.5";"-2.633333"
"26";"-2.614167"
"26.5";"-2.595417"
"27";"-2.5775"
"27.5";"-2.56125"
"28";"-2.545417"
"28.5";"-2.530417"
"29";"-2.514583"
"29.5";"-2.49875"
"30";"-2.483333"
"30.5";"-2.467917"
"31";"-2.45375"
"31.5";"-2.44"
"32";"-2.426667"
"32.5";"-2.412917"
"33";"-2.39875"
"33.5";"-2.385417"
"34";"-2.372916"
"34.5";"-2.360833"
"35";"-2.34875"
"35.5";"-2.336666"
"36";"-2.324583"
"36.5";"-2.312917"
"37";"-2.301666"
"37.5";"-2.290416"
"38";"-2.28"
"38.5";"-2.269583"
"39";"-2.259583"
"39.5";"-2.249167"
"40";"-2.23875"
"40.5";"-2.22875"
"41";"-2.219167"
"41.5";"-2.209583"
"42";"-2.2"
"42.5";"-2.190833"
"43";"-2.182083"
"43.5";"-2.17375"
"44";"-2.165"
"44.5";"-2.156667"
"45";"-2.149167"
"45.5";"-2.141667"
"46";"-2.13375"
"46.5";"-2.125833"
"47";"-2.12125"
"47.5";"-2.116667"
"48";"-2.109583"
"48.5";"-2.100416"
"49";"-2.091666"
"49.5";"-2.085833"
"50";"-2.079167"
"50.5";"-2.073334"
"51";"-2.066667"
"51.5";"-2.06125"
"52";"-2.055417"
"52.5";"-2.05"
"53";"-2.044583"
"53.5";"-2.039583"
"54";"-2.034583"
"54.5";"-2.03"
"55";"-2.024584"
"55.5";"-2.020417"
"56";"-2.015833"
"56.5";"-2.011667"
"57";"-2.006667"
"57.5";"-2.001667"
"58";"-1.9975"
"58.5";"-1.99375"
"59";"-1.989167"
"59.5";"-1.985"
"60";"-1.98125"
