"400N1_1#042"
""
"Time (s)";"Current (uA)"
"0";"-0.782875"
"0.5";"-0.71375"
"1";"-0.653917"
"1.5";"-0.605667"
"2";"-0.5655"
"2.5";"-0.5315"
"3";"-0.502417"
"3.5";"-0.477375"
"4";"-0.455"
"4.5";"-0.435375"
"5";"-0.417417"
"5.5";"-0.401417"
"6";"-0.387"
"6.5";"-0.374083"
"7";"-0.362292"
"7.5";"-0.351292"
"8";"-0.340875"
"8.5";"-0.331667"
"9";"-0.32275"
"9.5";"-0.3145"
"10";"-0.306875"
"10.5";"-0.299833"
"11";"-0.293625"
"11.5";"-0.28725"
"12";"-0.281667"
"12.5";"-0.276125"
"13";"-0.27075"
"13.5";"-0.265667"
"14";"-0.260833"
"14.5";"-0.256667"
"15";"-0.252208"
"15.5";"-0.248083"
"16";"-0.244"
"16.5";"-0.24"
"17";"-0.236583"
"17.5";"-0.233083"
"18";"-0.230167"
"18.5";"-0.226917"
"19";"-0.223958"
"19.5";"-0.220875"
"20";"-0.218125"
"20.5";"-0.215292"
"21";"-0.2125"
"21.5";"-0.209833"
"22";"-0.207583"
"22.5";"-0.205375"
"23";"-0.203292"
"23.5";"-0.201208"
"24";"-0.199333"
"24.5";"-0.197208"
"25";"-0.195"
"25.5";"-0.192958"
"26";"-0.191083"
"26.5";"-0.189375"
"27";"-0.187542"
"27.5";"-0.185875"
"28";"-0.18425"
"28.5";"-0.182708"
"29";"-0.181417"
"29.5";"-0.179917"
"30";"-0.178583"
"30.5";"-0.177"
"31";"-0.175875"
"31.5";"-0.174708"
"32";"-0.172879"
"32.5";"-0.170883"
"33";"-0.168942"
"33.5";"-0.167917"
"34";"-0.167113"
"34.5";"-0.166642"
"35";"-0.166067"
"35.5";"-0.164567"
"36";"-0.163229"
"36.5";"-0.161583"
"37";"-0.160908"
"37.5";"-0.159633"
"38";"-0.158746"
"38.5";"-0.157633"
"39";"-0.156821"
"39.5";"-0.15585"
"40";"-0.155029"
"40.5";"-0.154021"
"41";"-0.1531"
"41.5";"-0.152263"
"42";"-0.151504"
"42.5";"-0.150871"
"43";"-0.149808"
"43.5";"-0.148908"
"44";"-0.148146"
"44.5";"-0.147846"
"45";"-0.147321"
"45.5";"-0.146537"
"46";"-0.145938"
"46.5";"-0.1451"
"47";"-0.144387"
"47.5";"-0.143554"
"48";"-0.143142"
"48.5";"-0.142542"
"49";"-0.141975"
"49.5";"-0.141275"
"50";"-0.140813"
"50.5";"-0.140058"
"51";"-0.139696"
"51.5";"-0.139238"
"52";"-0.138917"
"52.5";"-0.138442"
"53";"-0.137967"
"53.5";"-0.137604"
"54";"-0.137196"
"54.5";"-0.137133"
"55";"-0.136671"
"55.5";"-0.136246"
"56";"-0.135617"
"56.5";"-0.1351"
"57";"-0.1348"
"57.5";"-0.134196"
"58";"-0.133992"
"58.5";"-0.133592"
"59";"-0.1336"
"59.5";"-0.133729"
"60";"-0.1342"
