"400N1_1#054"
""
"Time (s)";"Current (uA)"
"0";"-0.2045"
"0.5";"-0.1705"
"1";"-0.14575"
"1.5";"-0.132167"
"2";"-0.124792"
"2.5";"-0.118796"
"3";"-0.113275"
"3.5";"-0.106871"
"4";"-0.102567"
"4.5";"-0.099996"
"5";"-0.098592"
"5.5";"-0.096825"
"6";"-0.092967"
"6.5";"-0.091021"
"7";"-0.0886"
"7.5";"-0.086838"
"8";"-0.084046"
"8.5";"-0.08135"
"9";"-0.079587"
"9.5";"-0.077071"
"10";"-0.074337"
"10.5";"-0.071196"
"11";"-0.069046"
"11.5";"-0.067746"
"12";"-0.066729"
"12.5";"-0.065192"
"13";"-0.064083"
"13.5";"-0.063158"
"14";"-0.062604"
"14.5";"-0.062246"
"15";"-0.062058"
"15.5";"-0.061487"
"16";"-0.060621"
"16.5";"-0.059292"
"17";"-0.058579"
"17.5";"-0.057842"
"18";"-0.056313"
"18.5";"-0.054188"
"19";"-0.051863"
"19.5";"-0.051054"
"20";"-0.050317"
"20.5";"-0.050017"
"21";"-0.0495"
"21.5";"-0.049633"
"22";"-0.049421"
"22.5";"-0.048792"
"23";"-0.04795"
"23.5";"-0.047321"
"24";"-0.046804"
"24.5";"-0.046471"
"25";"-0.045846"
"25.5";"-0.045188"
"26";"-0.044642"
"26.5";"-0.044633"
"27";"-0.044579"
"27.5";"-0.044425"
"28";"-0.044446"
"28.5";"-0.044563"
"29";"-0.044692"
"29.5";"-0.044563"
"30";"-0.044663"
"30.5";"-0.043792"
"31";"-0.042621"
"31.5";"-0.041633"
"32";"-0.041421"
"32.5";"-0.041288"
"33";"-0.040583"
"33.5";"-0.04"
"34";"-0.039454"
"34.5";"-0.039092"
"35";"-0.039175"
"35.5";"-0.039021"
"36";"-0.038904"
"36.5";"-0.038783"
"37";"-0.038579"
"37.5";"-0.038754"
"38";"-0.038221"
"38.5";"-0.038133"
"39";"-0.037304"
"39.5";"-0.037029"
"40";"-0.036671"
"40.5";"-0.036904"
"41";"-0.03675"
"41.5";"-0.036725"
"42";"-0.036675"
"42.5";"-0.03655"
"43";"-0.036663"
"43.5";"-0.036304"
"44";"-0.036075"
"44.5";"-0.036221"
"45";"-0.036404"
"45.5";"-0.0367"
"46";"-0.036271"
"46.5";"-0.036512"
"47";"-0.037225"
"47.5";"-0.037013"
"48";"-0.036646"
"48.5";"-0.035513"
"49";"-0.035042"
"49.5";"-0.034588"
"50";"-0.034517"
"50.5";"-0.034642"
"51";"-0.034604"
"51.5";"-0.034467"
"52";"-0.034425"
"52.5";"-0.034383"
"53";"-0.03405"
"53.5";"-0.03345"
"54";"-0.032783"
"54.5";"-0.032833"
"55";"-0.032754"
"55.5";"-0.032875"
"56";"-0.032392"
"56.5";"-0.032562"
"57";"-0.032479"
"57.5";"-0.032367"
"58";"-0.031658"
"58.5";"-0.0312"
"59";"-0.031058"
"59.5";"-0.0313"
"60";"-0.031488"
