"400N1_1#039"
""
"Time (s)";"Current (uA)"
"0";"-1.37875"
"0.5";"-1.25725"
"1";"-1.150875"
"1.5";"-1.064042"
"2";"-0.999042"
"2.5";"-0.943875"
"3";"-0.896625"
"3.5";"-0.854958"
"4";"-0.818917"
"4.5";"-0.786458"
"5";"-0.757792"
"5.5";"-0.731792"
"6";"-0.708333"
"6.5";"-0.686958"
"7";"-0.667167"
"7.5";"-0.648833"
"8";"-0.632042"
"8.5";"-0.616125"
"9";"-0.601333"
"9.5";"-0.587542"
"10";"-0.575083"
"10.5";"-0.563458"
"11";"-0.552333"
"11.5";"-0.541583"
"12";"-0.531333"
"12.5";"-0.522083"
"13";"-0.51325"
"13.5";"-0.504917"
"14";"-0.496375"
"14.5";"-0.488625"
"15";"-0.48175"
"15.5";"-0.47475"
"16";"-0.468042"
"16.5";"-0.461125"
"17";"-0.455333"
"17.5";"-0.449875"
"18";"-0.444625"
"18.5";"-0.439458"
"19";"-0.434083"
"19.5";"-0.429167"
"20";"-0.424375"
"20.5";"-0.420125"
"21";"-0.415458"
"21.5";"-0.410333"
"22";"-0.404833"
"22.5";"-0.399458"
"23";"-0.394375"
"23.5";"-0.389625"
"24";"-0.385417"
"24.5";"-0.381625"
"25";"-0.378208"
"25.5";"-0.37475"
"26";"-0.371333"
"26.5";"-0.367833"
"27";"-0.364958"
"27.5";"-0.361958"
"28";"-0.358667"
"28.5";"-0.355625"
"29";"-0.352708"
"29.5";"-0.350375"
"30";"-0.347417"
"30.5";"-0.344917"
"31";"-0.342292"
"31.5";"-0.34025"
"32";"-0.33825"
"32.5";"-0.336042"
"33";"-0.333625"
"33.5";"-0.330958"
"34";"-0.32875"
"34.5";"-0.326417"
"35";"-0.324417"
"35.5";"-0.322417"
"36";"-0.320542"
"36.5";"-0.319"
"37";"-0.317167"
"37.5";"-0.3155"
"38";"-0.313667"
"38.5";"-0.312167"
"39";"-0.31025"
"39.5";"-0.307958"
"40";"-0.305917"
"40.5";"-0.304125"
"41";"-0.302875"
"41.5";"-0.301375"
"42";"-0.300208"
"42.5";"-0.298875"
"43";"-0.297083"
"43.5";"-0.295667"
"44";"-0.293917"
"44.5";"-0.292833"
"45";"-0.291292"
"45.5";"-0.289833"
"46";"-0.288708"
"46.5";"-0.287875"
"47";"-0.286875"
"47.5";"-0.2855"
"48";"-0.283833"
"48.5";"-0.282708"
"49";"-0.281167"
"49.5";"-0.279625"
"50";"-0.278417"
"50.5";"-0.277542"
"51";"-0.276458"
"51.5";"-0.275083"
"52";"-0.274083"
"52.5";"-0.273125"
"53";"-0.271917"
"53.5";"-0.2705"
"54";"-0.269292"
"54.5";"-0.268417"
"55";"-0.267667"
"55.5";"-0.266917"
"56";"-0.265417"
"56.5";"-0.264333"
"57";"-0.263208"
"57.5";"-0.262958"
"58";"-0.262208"
"58.5";"-0.261333"
"59";"-0.26025"
"59.5";"-0.259"
"60";"-0.257875"
