"400N1_1#038"
""
"Time (s)";"Current (uA)"
"0";"-1.6425"
"0.5";"-1.544583"
"1";"-1.451958"
"1.5";"-1.37375"
"2";"-1.307875"
"2.5";"-1.254708"
"3";"-1.207542"
"3.5";"-1.165125"
"4";"-1.127542"
"4.5";"-1.093625"
"5";"-1.062333"
"5.5";"-1.033708"
"6";"-1.007458"
"6.5";"-0.98375"
"7";"-0.961792"
"7.5";"-0.947917"
"8";"-0.931083"
"8.5";"-0.913167"
"9";"-0.890583"
"9.5";"-0.872292"
"10";"-0.857125"
"10.5";"-0.841875"
"11";"-0.828167"
"11.5";"-0.815375"
"12";"-0.803208"
"12.5";"-0.791917"
"13";"-0.780958"
"13.5";"-0.770583"
"14";"-0.760833"
"14.5";"-0.751167"
"15";"-0.742"
"15.5";"-0.732792"
"16";"-0.724417"
"16.5";"-0.716208"
"17";"-0.708333"
"17.5";"-0.700708"
"18";"-0.69325"
"18.5";"-0.686542"
"19";"-0.679917"
"19.5";"-0.673583"
"20";"-0.667042"
"20.5";"-0.660875"
"21";"-0.65475"
"21.5";"-0.648833"
"22";"-0.643333"
"22.5";"-0.637833"
"23";"-0.632542"
"23.5";"-0.627417"
"24";"-0.6225"
"24.5";"-0.617667"
"25";"-0.612458"
"25.5";"-0.6075"
"26";"-0.602792"
"26.5";"-0.598833"
"27";"-0.594917"
"27.5";"-0.591083"
"28";"-0.587208"
"28.5";"-0.583667"
"29";"-0.580375"
"29.5";"-0.576875"
"30";"-0.5735"
"30.5";"-0.570042"
"31";"-0.566833"
"31.5";"-0.563542"
"32";"-0.56"
"32.5";"-0.556958"
"33";"-0.553917"
"33.5";"-0.551083"
"34";"-0.54775"
"34.5";"-0.544375"
"35";"-0.541375"
"35.5";"-0.538625"
"36";"-0.536125"
"36.5";"-0.533667"
"37";"-0.531"
"37.5";"-0.52825"
"38";"-0.525292"
"38.5";"-0.522458"
"39";"-0.520042"
"39.5";"-0.517542"
"40";"-0.515125"
"40.5";"-0.512458"
"41";"-0.509875"
"41.5";"-0.507667"
"42";"-0.505583"
"42.5";"-0.503375"
"43";"-0.501"
"43.5";"-0.498583"
"44";"-0.496708"
"44.5";"-0.49475"
"45";"-0.492833"
"45.5";"-0.490708"
"46";"-0.488667"
"46.5";"-0.486625"
"47";"-0.484708"
"47.5";"-0.4825"
"48";"-0.48025"
"48.5";"-0.478167"
"49";"-0.476167"
"49.5";"-0.474333"
"50";"-0.4725"
"50.5";"-0.470792"
"51";"-0.469292"
"51.5";"-0.467625"
"52";"-0.466"
"52.5";"-0.464333"
"53";"-0.462625"
"53.5";"-0.460833"
"54";"-0.458917"
"54.5";"-0.457792"
"55";"-0.4565"
"55.5";"-0.45525"
"56";"-0.453333"
"56.5";"-0.451792"
"57";"-0.4505"
"57.5";"-0.449167"
"58";"-0.448042"
"58.5";"-0.446833"
"59";"-0.445667"
"59.5";"-0.444458"
"60";"-0.44325"
