"400N1_1#045"
""
"Time (s)";"Current (uA)"
"0";"-0.556875"
"0.5";"-0.504417"
"1";"-0.459208"
"1.5";"-0.423"
"2";"-0.393292"
"2.5";"-0.368167"
"3";"-0.346917"
"3.5";"-0.328375"
"4";"-0.311792"
"4.5";"-0.297083"
"5";"-0.284208"
"5.5";"-0.272333"
"6";"-0.261958"
"6.5";"-0.252167"
"7";"-0.2435"
"7.5";"-0.234875"
"8";"-0.22725"
"8.5";"-0.220708"
"9";"-0.214458"
"9.5";"-0.208833"
"10";"-0.2035"
"10.5";"-0.198625"
"11";"-0.193792"
"11.5";"-0.189125"
"12";"-0.184875"
"12.5";"-0.181042"
"13";"-0.17725"
"13.5";"-0.173458"
"14";"-0.1705"
"14.5";"-0.167092"
"15";"-0.164325"
"15.5";"-0.161437"
"16";"-0.1589"
"16.5";"-0.156338"
"17";"-0.152983"
"17.5";"-0.150433"
"18";"-0.148179"
"18.5";"-0.146642"
"19";"-0.144942"
"19.5";"-0.142813"
"20";"-0.140787"
"20.5";"-0.13915"
"21";"-0.137763"
"21.5";"-0.136346"
"22";"-0.134862"
"22.5";"-0.133475"
"23";"-0.132371"
"23.5";"-0.130554"
"24";"-0.1292"
"24.5";"-0.127358"
"25";"-0.126483"
"25.5";"-0.124992"
"26";"-0.124046"
"26.5";"-0.122546"
"27";"-0.121475"
"27.5";"-0.119871"
"28";"-0.119013"
"28.5";"-0.117458"
"29";"-0.116275"
"29.5";"-0.114908"
"30";"-0.113804"
"30.5";"-0.112796"
"31";"-0.111738"
"31.5";"-0.111612"
"32";"-0.110879"
"32.5";"-0.110429"
"33";"-0.109358"
"33.5";"-0.108713"
"34";"-0.107904"
"34.5";"-0.107133"
"35";"-0.106221"
"35.5";"-0.105121"
"36";"-0.103904"
"36.5";"-0.103267"
"37";"-0.102421"
"37.5";"-0.101983"
"38";"-0.101158"
"38.5";"-0.100775"
"39";"-0.100375"
"39.5";"-0.099808"
"40";"-0.099162"
"40.5";"-0.098429"
"41";"-0.097838"
"41.5";"-0.097187"
"42";"-0.096933"
"42.5";"-0.096367"
"43";"-0.095767"
"43.5";"-0.094617"
"44";"-0.094208"
"44.5";"-0.093825"
"45";"-0.093571"
"45.5";"-0.093337"
"46";"-0.092896"
"46.5";"-0.092442"
"47";"-0.091975"
"47.5";"-0.091396"
"48";"-0.091038"
"48.5";"-0.090537"
"49";"-0.090263"
"49.5";"-0.090208"
"50";"-0.089904"
"50.5";"-0.090108"
"51";"-0.089592"
"51.5";"-0.088662"
"52";"-0.087687"
"52.5";"-0.0871"
"53";"-0.086888"
"53.5";"-0.086446"
"54";"-0.086233"
"54.5";"-0.08665"
"55";"-0.086546"
"55.5";"-0.086304"
"56";"-0.085833"
"56.5";"-0.085383"
"57";"-0.085162"
"57.5";"-0.084692"
"58";"-0.084467"
"58.5";"-0.084087"
"59";"-0.083808"
"59.5";"-0.084142"
"60";"-0.084662"
