"400N1_1#022"
""
"Time (s)";"Current (uA)"
"0";"-28.0875"
"0.5";"-26.4125"
"1";"-24.920835"
"1.5";"-23.666666"
"2";"-22.5875"
"2.5";"-21.650002"
"3";"-20.829165"
"3.5";"-20.1"
"4";"-19.445833"
"4.5";"-18.854166"
"5";"-18.3125"
"5.5";"-17.820833"
"6";"-17.362501"
"6.5";"-16.945833"
"7";"-16.554167"
"7.5";"-16.167917"
"8";"-15.8075"
"8.5";"-15.472084"
"9";"-15.186667"
"9.5";"-14.914584"
"10";"-14.657084"
"10.5";"-14.412499"
"11";"-14.181666"
"11.5";"-13.962501"
"12";"-13.755"
"12.5";"-13.558333"
"13";"-13.371667"
"13.5";"-13.193334"
"14";"-13.021251"
"14.5";"-12.857501"
"15";"-12.701249"
"15.5";"-12.55125"
"16";"-12.407084"
"16.5";"-12.268333"
"17";"-12.135417"
"17.5";"-12.005834"
"18";"-11.880834"
"18.5";"-11.760417"
"19";"-11.643749"
"19.5";"-11.532916"
"20";"-11.425832"
"20.5";"-11.323334"
"21";"-11.221667"
"21.5";"-11.122917"
"22";"-11.0275"
"22.5";"-10.93625"
"23";"-10.847917"
"23.5";"-10.762084"
"24";"-10.677501"
"24.5";"-10.594583"
"25";"-10.514584"
"25.5";"-10.437917"
"26";"-10.364167"
"26.5";"-10.292916"
"27";"-10.224167"
"27.5";"-10.1575"
"28";"-10.092083"
"28.5";"-10.0275"
"29";"-9.964166"
"29.5";"-9.902083"
"30";"-9.842084"
"30.5";"-9.78375"
"31";"-9.72625"
"31.5";"-9.670417"
"32";"-9.617084"
"32.5";"-9.565833"
"33";"-9.515833"
"33.5";"-9.46625"
"34";"-9.41875"
"34.5";"-9.3725"
"35";"-9.327917"
"35.5";"-9.28375"
"36";"-9.24125"
"36.5";"-9.199583"
"37";"-9.159583"
"37.5";"-9.120833"
"38";"-9.083333"
"38.5";"-9.047084"
"39";"-9.011666"
"39.5";"-8.978333"
"40";"-8.94625"
"40.5";"-8.915833"
"41";"-8.885"
"41.5";"-8.855"
"42";"-8.825417"
"42.5";"-8.797501"
"43";"-8.77"
"43.5";"-8.742917"
"44";"-8.717084"
"44.5";"-8.6925"
"45";"-8.667916"
"45.5";"-8.644583"
"46";"-8.621667"
"46.5";"-8.600417"
"47";"-8.578333"
"47.5";"-8.557083"
"48";"-8.53625"
"48.5";"-8.515834"
"49";"-8.495833"
"49.5";"-8.47625"
"50";"-8.457916"
"50.5";"-8.440416"
"51";"-8.423333"
"51.5";"-8.406667"
"52";"-8.390834"
"52.5";"-8.375417"
"53";"-8.360417"
"53.5";"-8.344167"
"54";"-8.328334"
"54.5";"-8.312917"
"55";"-8.299583"
"55.5";"-8.286667"
"56";"-8.27375"
"56.5";"-8.259583"
"57";"-8.245833"
"57.5";"-8.232917"
"58";"-8.22125"
"58.5";"-8.209584"
"59";"-8.197917"
"59.5";"-8.185417"
"60";"-8.172501"
