"400N1_1#026"
""
"Time (s)";"Current (uA)"
"0";"-14.193749"
"0.5";"-13.333751"
"1";"-12.5675"
"1.5";"-11.92625"
"2";"-11.37625"
"2.5";"-10.899585"
"3";"-10.482083"
"3.5";"-10.112083"
"4";"-9.787084"
"4.5";"-9.4875"
"5";"-9.22"
"5.5";"-8.96625"
"6";"-8.738334"
"6.5";"-8.522918"
"7";"-8.3275"
"7.5";"-8.145833"
"8";"-7.977083"
"8.5";"-7.819167"
"9";"-7.671667"
"9.5";"-7.532917"
"10";"-7.400833"
"10.5";"-7.275"
"11";"-7.155834"
"11.5";"-7.043333"
"12";"-6.937083"
"12.5";"-6.83625"
"13";"-6.73875"
"13.5";"-6.645833"
"14";"-6.556667"
"14.5";"-6.472084"
"15";"-6.391667"
"15.5";"-6.314167"
"16";"-6.240833"
"16.5";"-6.168334"
"17";"-6.09875"
"17.5";"-6.0325"
"18";"-5.970833"
"18.5";"-5.909167"
"19";"-5.848333"
"19.5";"-5.787917"
"20";"-5.73125"
"20.5";"-5.67625"
"21";"-5.622917"
"21.5";"-5.57125"
"22";"-5.52125"
"22.5";"-5.4725"
"23";"-5.425416"
"23.5";"-5.379583"
"24";"-5.335417"
"24.5";"-5.29375"
"25";"-5.2525"
"25.5";"-5.212083"
"26";"-5.171667"
"26.5";"-5.134583"
"27";"-5.099167"
"27.5";"-5.064583"
"28";"-5.03"
"28.5";"-4.996666"
"29";"-4.964583"
"29.5";"-4.933333"
"30";"-4.902083"
"30.5";"-4.872084"
"31";"-4.842083"
"31.5";"-4.81375"
"32";"-4.785833"
"32.5";"-4.759583"
"33";"-4.732917"
"33.5";"-4.7075"
"34";"-4.682084"
"34.5";"-4.6575"
"35";"-4.633334"
"35.5";"-4.61"
"36";"-4.5875"
"36.5";"-4.565"
"37";"-4.5425"
"37.5";"-4.521667"
"38";"-4.500416"
"38.5";"-4.480833"
"39";"-4.460833"
"39.5";"-4.4425"
"40";"-4.424167"
"40.5";"-4.405833"
"41";"-4.387917"
"41.5";"-4.370417"
"42";"-4.353333"
"42.5";"-4.33625"
"43";"-4.319583"
"43.5";"-4.304166"
"44";"-4.289167"
"44.5";"-4.274583"
"45";"-4.259583"
"45.5";"-4.245417"
"46";"-4.23125"
"46.5";"-4.218333"
"47";"-4.207083"
"47.5";"-4.19625"
"48";"-4.184583"
"48.5";"-4.1725"
"49";"-4.160833"
"49.5";"-4.150834"
"50";"-4.140833"
"50.5";"-4.131667"
"51";"-4.121666"
"51.5";"-4.112083"
"52";"-4.102083"
"52.5";"-4.092916"
"53";"-4.084167"
"53.5";"-4.07625"
"54";"-4.06875"
"54.5";"-4.060833"
"55";"-4.053333"
"55.5";"-4.045833"
"56";"-4.03875"
"56.5";"-4.032083"
"57";"-4.025833"
"57.5";"-4.02"
"58";"-4.014167"
"58.5";"-4.008333"
"59";"-4.0025"
"59.5";"-3.9975"
"60";"-3.99375"
