"400N1_1#023"
""
"Time (s)";"Current (uA)"
"0";"-28.125"
"0.5";"-26.416666"
"1";"-24.9"
"1.5";"-23.629168"
"2";"-22.5375"
"2.5";"-21.591667"
"3";"-20.758333"
"3.5";"-20.025"
"4";"-19.362501"
"4.5";"-18.775"
"5";"-18.237501"
"5.5";"-17.75"
"6";"-17.295834"
"6.5";"-16.875"
"7";"-16.45875"
"7.5";"-16.079166"
"8";"-15.724167"
"8.5";"-15.419583"
"9";"-15.129167"
"9.5";"-14.856667"
"10";"-14.5975"
"10.5";"-14.351666"
"11";"-14.12125"
"11.5";"-13.9025"
"12";"-13.695"
"12.5";"-13.49625"
"13";"-13.307918"
"13.5";"-13.1275"
"14";"-12.954999"
"14.5";"-12.79"
"15";"-12.632916"
"15.5";"-12.482083"
"16";"-12.335834"
"16.5";"-12.195"
"17";"-12.059583"
"17.5";"-11.929584"
"18";"-11.804168"
"18.5";"-11.682918"
"19";"-11.568334"
"19.5";"-11.4575"
"20";"-11.350417"
"20.5";"-11.244166"
"21";"-11.142082"
"21.5";"-11.042916"
"22";"-10.947917"
"22.5";"-10.855416"
"23";"-10.765416"
"23.5";"-10.677917"
"24";"-10.5925"
"24.5";"-10.51"
"25";"-10.429584"
"25.5";"-10.350834"
"26";"-10.277083"
"26.5";"-10.205418"
"27";"-10.135833"
"27.5";"-10.065"
"28";"-9.995833"
"28.5";"-9.92875"
"29";"-9.86375"
"29.5";"-9.800416"
"30";"-9.739166"
"30.5";"-9.67875"
"31";"-9.620418"
"31.5";"-9.563334"
"32";"-9.508334"
"32.5";"-9.454583"
"33";"-9.401668"
"33.5";"-9.35"
"34";"-9.29875"
"34.5";"-9.249583"
"35";"-9.202084"
"35.5";"-9.15625"
"36";"-9.11125"
"36.5";"-9.067083"
"37";"-9.024583"
"37.5";"-8.984166"
"38";"-8.944167"
"38.5";"-8.905417"
"39";"-8.866668"
"39.5";"-8.829583"
"40";"-8.792916"
"40.5";"-8.75875"
"41";"-8.724584"
"41.5";"-8.691667"
"42";"-8.657917"
"42.5";"-8.62625"
"43";"-8.595417"
"43.5";"-8.565834"
"44";"-8.5375"
"44.5";"-8.509999"
"45";"-8.48375"
"45.5";"-8.457916"
"46";"-8.4325"
"46.5";"-8.407917"
"47";"-8.38375"
"47.5";"-8.360833"
"48";"-8.338333"
"48.5";"-8.317082"
"49";"-8.296249"
"49.5";"-8.276667"
"50";"-8.2575"
"50.5";"-8.239583"
"51";"-8.22125"
"51.5";"-8.203333"
"52";"-8.185416"
"52.5";"-8.16875"
"53";"-8.152917"
"53.5";"-8.137917"
"54";"-8.12375"
"54.5";"-8.11"
"55";"-8.09625"
"55.5";"-8.082917"
"56";"-8.070416"
"56.5";"-8.058333"
"57";"-8.046666"
"57.5";"-8.034583"
"58";"-8.024583"
"58.5";"-8.015"
"59";"-8.00625"
"59.5";"-7.996666"
"60";"-7.9875"
