"400N1_1#050"
""
"Time (s)";"Current (uA)"
"0";"-0.202"
"0.5";"-0.188292"
"1";"-0.176458"
"1.5";"-0.16675"
"2";"-0.158"
"2.5";"-0.150167"
"3";"-0.143388"
"3.5";"-0.137946"
"4";"-0.133246"
"4.5";"-0.128717"
"5";"-0.124908"
"5.5";"-0.121733"
"6";"-0.118971"
"6.5";"-0.115767"
"7";"-0.1124"
"7.5";"-0.109646"
"8";"-0.10715"
"8.5";"-0.104796"
"9";"-0.102437"
"9.5";"-0.100496"
"10";"-0.098729"
"10.5";"-0.096996"
"11";"-0.094942"
"11.5";"-0.093817"
"12";"-0.091967"
"12.5";"-0.090587"
"13";"-0.088954"
"13.5";"-0.088092"
"14";"-0.086946"
"14.5";"-0.08525"
"15";"-0.083867"
"15.5";"-0.083067"
"16";"-0.082225"
"16.5";"-0.081325"
"17";"-0.079942"
"17.5";"-0.079188"
"18";"-0.07845"
"18.5";"-0.078196"
"19";"-0.0771"
"19.5";"-0.076217"
"20";"-0.074712"
"20.5";"-0.073712"
"21";"-0.072842"
"21.5";"-0.072308"
"22";"-0.07225"
"22.5";"-0.07145"
"23";"-0.071054"
"23.5";"-0.069775"
"24";"-0.069212"
"24.5";"-0.068467"
"25";"-0.067975"
"25.5";"-0.067192"
"26";"-0.066446"
"26.5";"-0.065742"
"27";"-0.065833"
"27.5";"-0.065438"
"28";"-0.06515"
"28.5";"-0.064629"
"29";"-0.064142"
"29.5";"-0.063979"
"30";"-0.063008"
"30.5";"-0.062667"
"31";"-0.061929"
"31.5";"-0.061667"
"32";"-0.061083"
"32.5";"-0.060575"
"33";"-0.060246"
"33.5";"-0.059742"
"34";"-0.059392"
"34.5";"-0.058721"
"35";"-0.058392"
"35.5";"-0.058125"
"36";"-0.057846"
"36.5";"-0.058071"
"37";"-0.057838"
"37.5";"-0.057467"
"38";"-0.0559"
"38.5";"-0.055371"
"39";"-0.055829"
"39.5";"-0.056871"
"40";"-0.057158"
"40.5";"-0.056633"
"41";"-0.056533"
"41.5";"-0.056571"
"42";"-0.056771"
"42.5";"-0.056588"
"43";"-0.05635"
"43.5";"-0.056142"
"44";"-0.055287"
"44.5";"-0.055046"
"45";"-0.054754"
"45.5";"-0.055263"
"46";"-0.054717"
"46.5";"-0.054579"
"47";"-0.054467"
"47.5";"-0.054796"
"48";"-0.054558"
"48.5";"-0.054067"
"49";"-0.0536"
"49.5";"-0.053175"
"50";"-0.053317"
"50.5";"-0.053592"
"51";"-0.053683"
"51.5";"-0.053163"
"52";"-0.053158"
"52.5";"-0.053358"
"53";"-0.053783"
"53.5";"-0.053175"
"54";"-0.052875"
"54.5";"-0.052663"
"55";"-0.052975"
"55.5";"-0.052883"
"56";"-0.052679"
"56.5";"-0.052462"
"57";"-0.052038"
"57.5";"-0.0514"
"58";"-0.051721"
"58.5";"-0.0529"
"59";"-0.054717"
"59.5";"-0.056108"
"60";"-0.05755"
