"100.00000";"-0.08518"
"100.50000";"-0.08503"
"101.00000";"-0.08487"
"101.50000";"-0.08486"
"102.00000";"-0.08477"
"102.50000";"-0.08494"
"103.00000";"-0.08475"
"103.50000";"-0.08479"
"104.00000";"-0.08448"
"104.50000";"-0.08460"
"105.00000";"-0.08445"
"105.50000";"-0.08445"
"106.00000";"-0.08414"
"106.50000";"-0.08410"
"107.00000";"-0.08407"
"107.50000";"-0.08425"
"108.00000";"-0.08418"
"108.50000";"-0.08413"
"109.00000";"-0.08385"
"109.50000";"-0.08374"
"110.00000";"-0.08356"
"110.50000";"-0.08363"
"111.00000";"-0.08365"
"111.50000";"-0.08375"
"112.00000";"-0.08366"
"112.50000";"-0.08365"
"113.00000";"-0.08343"
"113.50000";"-0.08348"
"114.00000";"-0.08345"
"114.50000";"-0.08345"
"115.00000";"-0.08331"
"115.50000";"-0.08321"
"116.00000";"-0.08324"
"116.50000";"-0.08323"
"117.00000";"-0.08337"
"117.50000";"-0.08337"
"118.00000";"-0.08333"
"118.50000";"-0.08322"
"119.00000";"-0.08322"
"119.50000";"-0.08344"
"120.00000";"-0.08332"
