"0.10000";"-0.11851"
"0.09800";"-0.25526"
"0.09600";"-0.35276"
"0.09400";"-0.44540"
"0.09200";"-0.52987"
"0.09000";"-0.63350"
"0.08800";"-0.72354"
"0.08600";"-0.80446"
"0.08400";"-0.88083"
"0.08200";"-0.94854"
"0.08000";"-1.00792"
"0.07800";"-1.06200"
"0.07600";"-1.11067"
"0.07400";"-1.15692"
"0.07200";"-1.19821"
"0.07000";"-1.23408"
"0.06800";"-1.26550"
"0.06600";"-1.29379"
"0.06400";"-1.32104"
"0.06200";"-1.34492"
"0.06000";"-1.36379"
"0.05800";"-1.38033"
"0.05600";"-1.39475"
"0.05400";"-1.40879"
"0.05200";"-1.42017"
"0.05000";"-1.42817"
"0.04800";"-1.43446"
"0.04600";"-1.43871"
"0.04400";"-1.44308"
"0.04200";"-1.44517"
"0.04000";"-1.44567"
"0.03800";"-1.44471"
"0.03600";"-1.44308"
"0.03400";"-1.44100"
"0.03200";"-1.43758"
"0.03000";"-1.43300"
"0.02800";"-1.42808"
"0.02600";"-1.42246"
"0.02400";"-1.41725"
"0.02200";"-1.41058"
"0.02000";"-1.40292"
"0.01800";"-1.39463"
"0.01600";"-1.38579"
"0.01400";"-1.37779"
"0.01200";"-1.36921"
"0.01000";"-1.35975"
"0.00800";"-1.35058"
"0.00600";"-1.34096"
"0.00400";"-1.33254"
"0.00200";"-1.32300"
"0.00000";"-1.31358"
"-0.00200";"-1.30375"
"-0.00400";"-1.29442"
"-0.00600";"-1.28496"
"-0.00800";"-1.27475"
"-0.01000";"-1.26442"
"-0.01200";"-1.25429"
"-0.01400";"-1.24538"
"-0.01600";"-1.23608"
"-0.01800";"-1.22633"
"-0.02000";"-1.21646"
"-0.02200";"-1.20700"
"-0.02400";"-1.19804"
"-0.02600";"-1.18908"
"-0.02800";"-1.17933"
"-0.03000";"-1.16996"
"-0.03200";"-1.16037"
"-0.03400";"-1.15175"
"-0.03600";"-1.14346"
"-0.03800";"-1.13483"
"-0.04000";"-1.12650"
"-0.04200";"-1.11733"
"-0.04400";"-1.10938"
"-0.04600";"-1.10137"
"-0.04800";"-1.09317"
"-0.05000";"-1.08512"
"-0.05200";"-1.07717"
"-0.05400";"-1.07004"
"-0.05600";"-1.06267"
"-0.05800";"-1.05463"
"-0.06000";"-1.04696"
"-0.06200";"-1.03937"
"-0.06400";"-1.03271"
"-0.06600";"-1.02600"
"-0.06800";"-1.01892"
"-0.07000";"-1.01200"
"-0.07200";"-1.00550"
"-0.07400";"-0.99925"
"-0.07600";"-0.99329"
"-0.07800";"-0.98638"
"-0.08000";"-0.98029"
"-0.08200";"-0.97354"
"-0.08400";"-0.96796"
"-0.08600";"-0.96158"
"-0.08800";"-0.95537"
"-0.09000";"-0.94929"
"-0.09200";"-0.94388"
"-0.09400";"-0.93888"
"-0.09600";"-0.93342"
"-0.09800";"-0.92763"
