"400N1_1#005"
""
"Potential (V)";"Current (uA)"
"0.52800";"2.40917"
"0.52600";"2.40375"
"0.52400";"2.39917"
"0.52200";"2.39417"
"0.52000";"2.38958"
"0.51800";"2.38500"
"0.51600";"2.37958"
"0.51400";"2.37458"
"0.51200";"2.36958"
"0.51000";"2.36500"
"0.50800";"2.35917"
"0.50600";"2.35417"
"0.50400";"2.34917"
"0.50200";"2.34458"
"0.50000";"2.33958"
"0.49800";"2.33417"
"0.49600";"2.33000"
"0.49400";"2.32583"
"0.49200";"2.32208"
"0.49000";"2.31750"
"0.48800";"2.31208"
"0.48600";"2.30708"
"0.48400";"2.30250"
"0.48200";"2.29792"
"0.48000";"2.29375"
"0.47800";"2.28958"
"0.47600";"2.28583"
"0.47400";"2.28167"
"0.47200";"2.27708"
"0.47000";"2.27250"
"0.46800";"2.26792"
"0.46600";"2.26333"
"0.46400";"2.25875"
"0.46200";"2.25458"
"0.46000";"2.25042"
"0.45800";"2.24625"
"0.45600";"2.24125"
"0.45400";"2.23625"
"0.45200";"2.23208"
"0.45000";"2.22792"
"0.44800";"2.22375"
"0.44600";"2.21875"
"0.44400";"2.21458"
"0.44200";"2.21000"
"0.44000";"2.20542"
"0.43800";"2.20083"
"0.43600";"2.19667"
"0.43400";"2.19292"
"0.43200";"2.18792"
"0.43000";"2.18417"
"0.42800";"2.17958"
"0.42600";"2.17542"
"0.42400";"2.17042"
"0.42200";"2.16625"
"0.42000";"2.16250"
"0.41800";"2.15833"
"0.41600";"2.15375"
"0.41400";"2.14958"
"0.41200";"2.14542"
"0.41000";"2.14125"
"0.40800";"2.13667"
"0.40600";"2.13208"
"0.40400";"2.12792"
"0.40200";"2.12375"
"0.40000";"2.11958"
"0.39800";"2.11417"
"0.39600";"2.10958"
"0.39400";"2.10542"
"0.39200";"2.10167"
"0.39000";"2.09708"
"0.38800";"2.09208"
"0.38600";"2.08750"
"0.38400";"2.08292"
"0.38200";"2.07833"
"0.38000";"2.07417"
"0.37800";"2.06917"
"0.37600";"2.06417"
"0.37400";"2.05875"
"0.37200";"2.05458"
"0.37000";"2.04958"
"0.36800";"2.04500"
"0.36600";"2.03958"
"0.36400";"2.03500"
"0.36200";"2.02958"
"0.36000";"2.02458"
"0.35800";"2.01958"
"0.35600";"2.01500"
"0.35400";"2.00958"
"0.35200";"2.00417"
"0.35000";"1.99792"
"0.34800";"1.99250"
"0.34600";"1.98750"
"0.34400";"1.98292"
"0.34200";"1.97792"
"0.34000";"1.97167"
"0.33800";"1.96583"
"0.33600";"1.96000"
"0.33400";"1.95375"
"0.33200";"1.94792"
"0.33000";"1.94167"
"0.32800";"1.93583"
"0.32600";"1.93000"
"0.32400";"1.92292"
"0.32200";"1.91667"
"0.32000";"1.90875"
"0.31800";"1.90167"
"0.31600";"1.89375"
"0.31400";"1.88625"
"0.31200";"1.87875"
"0.31000";"1.87125"
"0.30800";"1.86375"
"0.30600";"1.85583"
"0.30400";"1.84750"
"0.30200";"1.83917"
"0.30000";"1.83042"
"0.29800";"1.82125"
"0.29600";"1.81250"
"0.29400";"1.80375"
"0.29200";"1.79458"
"0.29000";"1.78458"
"0.28800";"1.77375"
"0.28600";"1.76417"
"0.28400";"1.75292"
"0.28200";"1.74167"
"0.28000";"1.72917"
"0.27800";"1.71667"
"0.27600";"1.70500"
"0.27400";"1.69208"
"0.27200";"1.67875"
"0.27000";"1.66375"
"0.26800";"1.64833"
"0.26600";"1.63333"
"0.26400";"1.61708"
"0.26200";"1.60083"
"0.26000";"1.58292"
"0.25800";"1.56417"
"0.25600";"1.54542"
"0.25400";"1.52500"
"0.25200";"1.50375"
"0.25000";"1.48000"
"0.24800";"1.45792"
"0.24600";"1.43500"
"0.24400";"1.41042"
"0.24200";"1.38292"
"0.24000";"1.35458"
"0.23800";"1.32833"
"0.23600";"1.30000"
"0.23400";"1.27042"
"0.23200";"1.23625"
"0.23000";"1.20042"
"0.22800";"1.16500"
"0.22600";"1.12792"
"0.22400";"1.08917"
"0.22200";"1.04542"
"0.22000";"0.99958"
"0.21800";"0.95458"
"0.21600";"0.90708"
"0.21400";"0.85708"
"0.21200";"0.80250"
"0.21000";"0.74625"
"0.20800";"0.69042"
"0.20600";"0.63125"
"0.20400";"0.56917"
"0.20200";"0.50167"
"0.20000";"0.43167"
"0.19800";"0.36250"
"0.19600";"0.29000"
"0.19400";"0.21375"
"0.19200";"0.13125"
"0.19000";"0.04708"
"0.18800";"-0.03667"
"0.18600";"-0.12500"
"0.18400";"-0.21875"
"0.18200";"-0.31792"
"0.18000";"-0.42083"
"0.17800";"-0.51958"
"0.17600";"-0.62250"
"0.17400";"-0.72667"
"0.17200";"-0.83958"
"0.17000";"-0.95583"
"0.16800";"-1.06917"
"0.16600";"-1.18458"
"0.16400";"-1.29917"
"0.16200";"-1.42042"
"0.16000";"-1.54333"
"0.15800";"-1.66500"
"0.15600";"-1.78875"
"0.15400";"-1.91458"
"0.15200";"-2.04583"
"0.15000";"-2.17667"
"0.14800";"-2.30042"
"0.14600";"-2.42125"
"0.14400";"-2.54250"
"0.14200";"-2.66917"
"0.14000";"-2.79708"
"0.13800";"-2.91542"
"0.13600";"-3.03125"
"0.13400";"-3.14208"
"0.13200";"-3.25583"
"0.13000";"-3.36500"
"0.12800";"-3.46375"
"0.12600";"-3.55708"
"0.12400";"-3.64750"
"0.12200";"-3.74042"
"0.12000";"-3.82500"
"0.11800";"-3.90208"
"0.11600";"-3.97417"
"0.11400";"-4.04625"
"0.11200";"-4.11250"
"0.11000";"-4.16708"
"0.10800";"-4.21500"
"0.10600";"-4.25917"
"0.10400";"-4.30500"
"0.10200";"-4.34458"
"0.10000";"-4.37875"
""
""
"400N1_1#006"
""
"Potential (V)";"Current (uA)"
"0.10000";"-4.17125"
"0.09800";"-4.22042"
"0.09600";"-4.26500"
"0.09400";"-4.30042"
"0.09200";"-4.32625"
"0.09000";"-4.33833"
"0.08800";"-4.34542"
"0.08600";"-4.34875"
"0.08400";"-4.35208"
"0.08200";"-4.34917"
"0.08000";"-4.33625"
"0.07800";"-4.32083"
"0.07600";"-4.30250"
"0.07400";"-4.28625"
"0.07200";"-4.26542"
"0.07000";"-4.23958"
"0.06800";"-4.21125"
"0.06600";"-4.18167"
"0.06400";"-4.15250"
"0.06200";"-4.12125"
"0.06000";"-4.08583"
"0.05800";"-4.05083"
"0.05600";"-4.01375"
"0.05400";"-3.97833"
"0.05200";"-3.94083"
"0.05000";"-3.90167"
"0.04800";"-3.86250"
"0.04600";"-3.82250"
"0.04400";"-3.78417"
"0.04200";"-3.74500"
"0.04000";"-3.70375"
"0.03800";"-3.66292"
"0.03600";"-3.62167"
"0.03400";"-3.58333"
"0.03200";"-3.54375"
"0.03000";"-3.50250"
"0.02800";"-3.46208"
"0.02600";"-3.42250"
"0.02400";"-3.38542"
"0.02200";"-3.34750"
"0.02000";"-3.30833"
"0.01800";"-3.27000"
"0.01600";"-3.23167"
"0.01400";"-3.19625"
"0.01200";"-3.16000"
"0.01000";"-3.12458"
"0.00800";"-3.08917"
"0.00600";"-3.05458"
"0.00400";"-3.02167"
"0.00200";"-2.98833"
"0.00000";"-2.95667"
"-0.00200";"-2.92417"
"-0.00400";"-2.89250"
"-0.00600";"-2.86083"
"-0.00800";"-2.82958"
"-0.01000";"-2.79917"
"-0.01200";"-2.76917"
"-0.01400";"-2.73958"
"-0.01600";"-2.71083"
"-0.01800";"-2.68167"
"-0.02000";"-2.65417"
"-0.02200";"-2.62667"
"-0.02400";"-2.60083"
"-0.02600";"-2.57542"
"-0.02800";"-2.55042"
"-0.03000";"-2.52542"
"-0.03200";"-2.50042"
"-0.03400";"-2.47625"
"-0.03600";"-2.45292"
"-0.03800";"-2.42917"
"-0.04000";"-2.40542"
"-0.04200";"-2.38208"
"-0.04400";"-2.35958"
"-0.04600";"-2.33792"
"-0.04800";"-2.31583"
"-0.05000";"-2.29500"
"-0.05200";"-2.27375"
"-0.05400";"-2.25333"
"-0.05600";"-2.23208"
"-0.05800";"-2.21167"
"-0.06000";"-2.19208"
"-0.06200";"-2.17333"
"-0.06400";"-2.15500"
"-0.06600";"-2.13667"
"-0.06800";"-2.11750"
"-0.07000";"-2.09917"
"-0.07200";"-2.08125"
"-0.07400";"-2.06500"
"-0.07600";"-2.04792"
"-0.07800";"-2.03042"
"-0.08000";"-2.01333"
"-0.08200";"-1.99708"
"-0.08400";"-1.98125"
"-0.08600";"-1.96500"
"-0.08800";"-1.94875"
"-0.09000";"-1.93333"
"-0.09200";"-1.91875"
"-0.09400";"-1.90500"
"-0.09600";"-1.89083"
"-0.09800";"-1.87583"
"-0.10000";"-1.86083"
"-0.10200";"-1.84667"
"-0.10400";"-1.83375"
"-0.10600";"-1.82083"
"-0.10800";"-1.80750"
"-0.11000";"-1.79417"
"-0.11200";"-1.78167"
"-0.11400";"-1.77000"
"-0.11600";"-1.75833"
"-0.11800";"-1.74583"
"-0.12000";"-1.73375"
"-0.12200";"-1.72208"
"-0.12400";"-1.71125"
"-0.12600";"-1.70042"
"-0.12800";"-1.69125"
"-0.13000";"-1.68250"
"-0.13200";"-1.67417"
"-0.13400";"-1.66542"
"-0.13600";"-1.65875"
"-0.13800";"-1.65500"
"-0.14000";"-1.65208"
"-0.14200";"-1.65000"
"-0.14400";"-1.64917"
"-0.14600";"-1.64958"
"-0.14800";"-1.64958"
"-0.15000";"-1.65167"
"-0.15200";"-1.66083"
"-0.15400";"-1.68042"
"-0.15600";"-1.69958"
"-0.15800";"-1.72667"
"-0.16000";"-1.75542"
"-0.16200";"-1.74708"
"-0.16400";"-1.66792"
"-0.16600";"-1.57500"
"-0.16800";"-1.52583"
"-0.17000";"-1.52833"
"-0.17200";"-1.52417"
"-0.17400";"-1.52500"
"-0.17600";"-1.53042"
"-0.17800";"-1.51750"
"-0.18000";"-1.47708"
"-0.18200";"-1.43208"
"-0.18400";"-1.41250"
"-0.18600";"-1.40333"
"-0.18800";"-1.39542"
"-0.19000";"-1.38708"
"-0.19200";"-1.37833"
"-0.19400";"-1.37083"
"-0.19600";"-1.36250"
"-0.19800";"-1.35583"
"-0.20000";"-1.34792"
"-0.20200";"-1.34125"
"-0.20400";"-1.33333"
"-0.20600";"-1.32583"
"-0.20800";"-1.31875"
"-0.21000";"-1.31208"
"-0.21200";"-1.30500"
"-0.21400";"-1.29792"
"-0.21600";"-1.29042"
"-0.21800";"-1.28417"
"-0.22000";"-1.27750"
"-0.22200";"-1.27167"
"-0.22400";"-1.26625"
"-0.22600";"-1.26083"
"-0.22800";"-1.25417"
"-0.23000";"-1.24792"
"-0.23200";"-1.24167"
"-0.23400";"-1.23583"
"-0.23600";"-1.22958"
"-0.23800";"-1.22375"
"-0.24000";"-1.21792"
"-0.24200";"-1.21208"
"-0.24400";"-1.20625"
"-0.24600";"-1.20167"
"-0.24800";"-1.19667"
"-0.25000";"-1.19125"
"-0.25200";"-1.18500"
"-0.25400";"-1.17875"
"-0.25600";"-1.17292"
"-0.25800";"-1.16708"
"-0.26000";"-1.16208"
"-0.26200";"-1.15667"
"-0.26400";"-1.15125"
"-0.26600";"-1.14667"
"-0.26800";"-1.16208"
"-0.27000";"-1.15917"
"-0.27200";"-1.18000"
"-0.27400";"-1.47792"
"-0.27600";"-1.48042"
"-0.27800";"-1.45042"
"-0.28000";"-1.12333"
"-0.28200";"-1.11042"
"-0.28400";"-1.10500"
"-0.28600";"-1.10000"
"-0.28800";"-1.09625"
"-0.29000";"-1.09167"
"-0.29200";"-1.08750"
"-0.29400";"-1.08250"
"-0.29600";"-1.07875"
"-0.29800";"-1.07458"
"-0.30000";"-1.07042"
"-0.30200";"-1.06625"
"-0.30400";"-1.06250"
"-0.30600";"-1.05875"
"-0.30800";"-1.05542"
"-0.31000";"-1.05208"
"-0.31200";"-1.04833"
"-0.31400";"-1.04417"
"-0.31600";"-1.04000"
"-0.31800";"-1.03750"
"-0.32000";"-1.03458"
"-0.32200";"-1.03167"
"-0.32400";"-1.02750"
"-0.32600";"-1.02417"
"-0.32800";"-1.02083"
"-0.33000";"-1.01750"
"-0.33200";"-1.01458"
"-0.33400";"-1.01208"
"-0.33600";"-1.00958"
"-0.33800";"-1.00625"
"-0.34000";"-1.00333"
"-0.34200";"-1.00083"
"-0.34400";"-0.99833"
"-0.34600";"-0.99500"
"-0.34800";"-0.99250"
"-0.35000";"-0.99000"
"-0.35200";"-0.98833"
"-0.35400";"-0.98625"
"-0.35600";"-0.98417"
"-0.35800";"-0.98208"
"-0.36000";"-0.98000"
"-0.36200";"-0.97792"
"-0.36400";"-0.97583"
"-0.36600";"-0.97333"
"-0.36800";"-0.97167"
"-0.37000";"-0.96958"
"-0.37200";"-0.96792"
"-0.37400";"-0.96667"
"-0.37600";"-0.96583"
"-0.37800";"-0.96417"
"-0.38000";"-0.96292"
"-0.38200";"-0.96125"
"-0.38400";"-0.96042"
"-0.38600";"-0.95875"
"-0.38800";"-0.95750"
"-0.39000";"-0.95708"
"-0.39200";"-0.95667"
"-0.39400";"-0.95583"
"-0.39600";"-0.95458"
"-0.39800";"-0.95417"
"-0.40000";"-0.95417"
"-0.40200";"-0.95333"
"-0.40400";"-0.95333"
"-0.40600";"-0.95292"
"-0.40800";"-0.95292"
"-0.41000";"-0.95167"
"-0.41200";"-0.95125"
"-0.41400";"-0.95250"
"-0.41600";"-0.95292"
"-0.41800";"-0.95417"
"-0.42000";"-0.95417"
"-0.42200";"-0.95417"
"-0.42400";"-0.95458"
"-0.42600";"-0.95583"
"-0.42800";"-0.95750"
"-0.43000";"-0.95875"
"-0.43200";"-0.95875"
"-0.43400";"-0.96042"
"-0.43600";"-0.96167"
"-0.43800";"-0.96417"
"-0.44000";"-0.96625"
"-0.44200";"-0.96833"
"-0.44400";"-0.97000"
"-0.44600";"-0.97208"
"-0.44800";"-0.97458"
"-0.45000";"-0.97750"
"-0.45200";"-0.97958"
"-0.45400";"-0.98208"
"-0.45600";"-0.98542"
"-0.45800";"-0.98917"
"-0.46000";"-0.99250"
"-0.46200";"-0.99542"
"-0.46400";"-0.99875"
"-0.46600";"-1.00250"
"-0.46800";"-1.00708"
"-0.47000";"-1.01167"
"-0.47200";"-1.01625"
"-0.47400";"-1.02083"
"-0.47600";"-1.02500"
"-0.47800";"-1.03083"
"-0.48000";"-1.03625"
"-0.48200";"-1.04167"
"-0.48400";"-1.04667"
"-0.48600";"-1.05250"
"-0.48800";"-1.05958"
"-0.49000";"-1.06625"
"-0.49200";"-1.07333"
"-0.49400";"-1.08125"
"-0.49600";"-1.08875"
"-0.49800";"-1.09667"
"-0.50000";"-1.10458"
"-0.50200";"-1.11333"
"-0.50400";"-1.12167"
"-0.50600";"-1.13042"
"-0.50800";"-1.13917"
"-0.51000";"-1.14833"
"-0.51200";"-1.15750"
"-0.51400";"-1.16750"
"-0.51600";"-1.17750"
"-0.51800";"-1.18833"
"-0.52000";"-1.19833"
"-0.52200";"-1.20917"
"-0.52400";"-1.22083"
"-0.52600";"-1.23333"
"-0.52800";"-1.24667"
"-0.53000";"-1.25750"
"-0.53200";"-1.26958"
"-0.53400";"-1.28125"
"-0.53600";"-1.29458"
"-0.53800";"-1.30833"
"-0.54000";"-1.32125"
"-0.54200";"-1.33583"
"-0.54400";"-1.35083"
"-0.54600";"-1.36708"
"-0.54800";"-1.38250"
"-0.55000";"-1.39750"
"-0.55200";"-1.41333"
"-0.55400";"-1.42958"
"-0.55600";"-1.44708"
"-0.55800";"-1.46542"
"-0.56000";"-1.48333"
"-0.56200";"-1.50250"
"-0.56400";"-1.52042"
"-0.56600";"-1.54083"
"-0.56800";"-1.55958"
"-0.57000";"-1.58000"
"-0.57200";"-1.60000"
"-0.57400";"-1.62125"
"-0.57600";"-1.64292"
"-0.57800";"-1.66542"
"-0.58000";"-1.68667"
"-0.58200";"-1.70917"
"-0.58400";"-1.73125"
"-0.58600";"-1.75667"
"-0.58800";"-1.78167"
"-0.59000";"-1.80708"
"-0.59200";"-1.83250"
"-0.59400";"-1.85875"
"-0.59600";"-1.88583"
"-0.59800";"-1.91333"
"-0.60000";"-1.94125"
"-0.59800";"-1.88250"
"-0.59600";"-1.83083"
"-0.59400";"-1.78708"
"-0.59200";"-1.74667"
"-0.59000";"-1.70958"
"-0.58800";"-1.67417"
"-0.58600";"-1.64042"
"-0.58400";"-1.60708"
"-0.58200";"-1.57583"
"-0.58000";"-1.54542"
"-0.57800";"-1.51625"
"-0.57600";"-1.48833"
"-0.57400";"-1.46083"
"-0.57200";"-1.43500"
"-0.57000";"-1.41000"
"-0.56800";"-1.38583"
"-0.56600";"-1.36167"
"-0.56400";"-1.33792"
"-0.56200";"-1.31542"
"-0.56000";"-1.29375"
"-0.55800";"-1.27375"
"-0.55600";"-1.25333"
"-0.55400";"-1.23333"
"-0.55200";"-1.21417"
"-0.55000";"-1.19583"
"-0.54800";"-1.17833"
"-0.54600";"-1.15958"
"-0.54400";"-1.14167"
"-0.54200";"-1.12500"
"-0.54000";"-1.10917"
"-0.53800";"-1.09375"
"-0.53600";"-1.07750"
"-0.53400";"-1.06125"
"-0.53200";"-1.04542"
"-0.53000";"-1.03042"
"-0.52800";"-1.01625"
"-0.52600";"-1.00208"
"-0.52400";"-0.98833"
"-0.52200";"-0.97542"
"-0.52000";"-0.96250"
"-0.51800";"-0.94958"
"-0.51600";"-0.93583"
"-0.51400";"-0.92292"
"-0.51200";"-0.91042"
"-0.51000";"-0.89917"
"-0.50800";"-0.88750"
"-0.50600";"-0.87625"
"-0.50400";"-0.86458"
"-0.50200";"-0.85417"
"-0.50000";"-0.84250"
"-0.49800";"-0.83125"
"-0.49600";"-0.82042"
"-0.49400";"-0.81083"
"-0.49200";"-0.80125"
"-0.49000";"-0.79083"
"-0.48800";"-0.78125"
"-0.48600";"-0.77125"
"-0.48400";"-0.76250"
"-0.48200";"-0.75333"
"-0.48000";"-0.74458"
"-0.47800";"-0.73583"
"-0.47600";"-0.72708"
"-0.47400";"-0.71958"
"-0.47200";"-0.71208"
"-0.47000";"-0.70375"
"-0.46800";"-0.69542"
"-0.46600";"-0.68708"
"-0.46400";"-0.68000"
"-0.46200";"-0.67250"
"-0.46000";"-0.66417"
"-0.45800";"-0.65667"
"-0.45600";"-0.64958"
"-0.45400";"-0.64375"
"-0.45200";"-0.63708"
"-0.45000";"-0.63000"
"-0.44800";"-0.62292"
"-0.44600";"-0.61667"
"-0.44400";"-0.61083"
"-0.44200";"-0.60542"
"-0.44000";"-0.59958"
"-0.43800";"-0.59417"
"-0.43600";"-0.58792"
"-0.43400";"-0.58208"
"-0.43200";"-0.57583"
"-0.43000";"-0.57000"
"-0.42800";"-0.56500"
"-0.42600";"-0.56000"
"-0.42400";"-0.55500"
"-0.42200";"-0.55000"
"-0.42000";"-0.54542"
"-0.41800";"-0.54083"
"-0.41600";"-0.53500"
"-0.41400";"-0.53000"
"-0.41200";"-0.52583"
"-0.41000";"-0.52208"
"-0.40800";"-0.51750"
"-0.40600";"-0.51333"
"-0.40400";"-0.50958"
"-0.40200";"-0.50583"
"-0.40000";"-0.50167"
"-0.39800";"-0.49708"
"-0.39600";"-0.49375"
"-0.39400";"-0.49042"
"-0.39200";"-0.48750"
"-0.39000";"-0.48333"
"-0.38800";"-0.48000"
"-0.38600";"-0.47625"
"-0.38400";"-0.47333"
"-0.38200";"-0.46958"
"-0.38000";"-0.46708"
"-0.37800";"-0.46375"
"-0.37600";"-0.46083"
"-0.37400";"-0.45625"
"-0.37200";"-0.45292"
"-0.37000";"-0.44917"
"-0.36800";"-0.44708"
"-0.36600";"-0.44458"
"-0.36400";"-0.44250"
"-0.36200";"-0.43917"
"-0.36000";"-0.43583"
"-0.35800";"-0.43250"
"-0.35600";"-0.43083"
"-0.35400";"-0.42917"
"-0.35200";"-0.42667"
"-0.35000";"-0.42417"
"-0.34800";"-0.42167"
"-0.34600";"-0.42042"
"-0.34400";"-0.41792"
"-0.34200";"-0.41500"
"-0.34000";"-0.41250"
"-0.33800";"-0.41042"
"-0.33600";"-0.40917"
"-0.33400";"-0.40750"
"-0.33200";"-0.40542"
"-0.33000";"-0.40333"
"-0.32800";"-0.40083"
"-0.32600";"-0.39917"
"-0.32400";"-0.39708"
"-0.32200";"-0.39500"
"-0.32000";"-0.39333"
"-0.31800";"-0.39125"
"-0.31600";"-0.39000"
"-0.31400";"-0.38833"
"-0.31200";"-0.38667"
"-0.31000";"-0.38458"
"-0.30800";"-0.38208"
"-0.30600";"-0.38125"
"-0.30400";"-0.37958"
"-0.30200";"-0.37792"
"-0.30000";"-0.37583"
"-0.29800";"-0.37458"
"-0.29600";"-0.37333"
"-0.29400";"-0.37125"
"-0.29200";"-0.36875"
"-0.29000";"-0.36708"
"-0.28800";"-0.36542"
"-0.28600";"-0.36417"
"-0.28400";"-0.36250"
"-0.28200";"-0.36125"
"-0.28000";"-0.36042"
"-0.27800";"-0.35917"
"-0.27600";"-0.35750"
"-0.27400";"-0.35542"
"-0.27200";"-0.35375"
"-0.27000";"-0.35292"
"-0.26800";"-0.35167"
"-0.26600";"-0.35083"
"-0.26400";"-0.34875"
"-0.26200";"-0.34708"
"-0.26000";"-0.34583"
"-0.25800";"-0.34458"
"-0.25600";"-0.34333"
"-0.25400";"-0.34042"
"-0.25200";"-0.33917"
"-0.25000";"-0.33708"
"-0.24800";"-0.33542"
"-0.24600";"-0.33333"
"-0.24400";"-0.33167"
"-0.24200";"-0.33042"
"-0.24000";"-0.32792"
"-0.23800";"-0.32542"
"-0.23600";"-0.32292"
"-0.23400";"-0.32083"
"-0.23200";"-0.31833"
"-0.23000";"-0.31583"
"-0.22800";"-0.31333"
"-0.22600";"-0.31125"
"-0.22400";"-0.30875"
"-0.22200";"-0.30625"
"-0.22000";"-0.30375"
"-0.21800";"-0.30208"
"-0.21600";"-0.30083"
"-0.21400";"-0.30042"
"-0.21200";"-0.29875"
"-0.21000";"-0.29667"
"-0.20800";"-0.29417"
"-0.20600";"-0.29208"
"-0.20400";"-0.29000"
"-0.20200";"-0.28750"
"-0.20000";"-0.28500"
"-0.19800";"-0.28375"
"-0.19600";"-0.28292"
"-0.19400";"-0.28167"
"-0.19200";"-0.27958"
"-0.19000";"-0.27667"
"-0.18800";"-0.27417"
"-0.18600";"-0.27167"
"-0.18400";"-0.26958"
"-0.18200";"-0.26708"
"-0.18000";"-0.26500"
"-0.17800";"-0.26375"
"-0.17600";"-0.26208"
"-0.17400";"-0.25958"
"-0.17200";"-0.25667"
"-0.17000";"-0.25417"
"-0.16800";"-0.25292"
"-0.16600";"-0.25167"
"-0.16400";"-0.25083"
"-0.16200";"-0.24875"
"-0.16000";"-0.24625"
"-0.15800";"-0.24458"
"-0.15600";"-0.24375"
"-0.15400";"-0.24292"
"-0.15200";"-0.24167"
"-0.15000";"-0.23917"
"-0.14800";"-0.23750"
"-0.14600";"-0.23500"
"-0.14400";"-0.23333"
"-0.14200";"-0.23000"
"-0.14000";"-0.22750"
"-0.13800";"-0.22500"
"-0.13600";"-0.22333"
"-0.13400";"-0.22167"
"-0.13200";"-0.22042"
"-0.13000";"-0.22000"
"-0.12800";"-0.21917"
"-0.12600";"-0.21792"
"-0.12400";"-0.21583"
"-0.12200";"-0.21292"
"-0.12000";"-0.21000"
"-0.11800";"-0.20667"
"-0.11600";"-0.20375"
"-0.11400";"-0.20000"
"-0.11200";"-0.19708"
"-0.11000";"-0.19458"
"-0.10800";"-0.19208"
"-0.10600";"-0.18917"
"-0.10400";"-0.18667"
"-0.10200";"-0.18500"
"-0.10000";"-0.18333"
"-0.09800";"-0.18167"
"-0.09600";"-0.17917"
"-0.09400";"-0.17667"
"-0.09200";"-0.17333"
"-0.09000";"-0.17000"
"-0.08800";"-0.16625"
"-0.08600";"-0.16292"
"-0.08400";"-0.15958"
"-0.08200";"-0.15583"
"-0.08000";"-0.15167"
"-0.07800";"-0.14792"
"-0.07600";"-0.14458"
"-0.07400";"-0.14167"
"-0.07200";"-0.13792"
"-0.07000";"-0.13458"
"-0.06800";"-0.13125"
"-0.06600";"-0.12875"
"-0.06400";"-0.12625"
"-0.06200";"-0.12375"
"-0.06000";"-0.12125"
"-0.05800";"-0.11958"
"-0.05600";"-0.11792"
"-0.05400";"-0.11750"
"-0.05200";"-0.11667"
"-0.05000";"-0.11667"
"-0.04800";"-0.11542"
"-0.04600";"-0.11417"
"-0.04400";"-0.11292"
"-0.04200";"-0.11167"
"-0.04000";"-0.11000"
"-0.03800";"-0.10833"
"-0.03600";"-0.10583"
"-0.03400";"-0.10417"
"-0.03200";"-0.10208"
"-0.03000";"-0.10125"
"-0.02800";"-0.10000"
"-0.02600";"-0.09833"
"-0.02400";"-0.09667"
"-0.02200";"-0.09542"
"-0.02000";"-0.09375"
"-0.01800";"-0.09250"
"-0.01600";"-0.09167"
"-0.01400";"-0.09250"
"-0.01200";"-0.09375"
"-0.01000";"-0.10833"
"-0.00800";"-0.13083"
"-0.00600";"-0.15333"
"-0.00400";"-0.16125"
"-0.00200";"-0.16083"
"0.00000";"-0.15875"
"0.00200";"-0.15667"
"0.00400";"-0.15208"
"0.00600";"-0.14750"
"0.00800";"-0.14333"
"0.01000";"-0.13875"
"0.01200";"-0.13375"
"0.01400";"-0.12667"
"0.01600";"-0.12042"
"0.01800";"-0.11375"
"0.02000";"-0.10625"
"0.02200";"-0.09750"
"0.02400";"-0.08792"
"0.02600";"-0.07792"
"0.02800";"-0.06833"
"0.03000";"-0.05708"
"0.03200";"-0.04500"
"0.03400";"-0.03167"
"0.03600";"-0.01667"
"0.03800";"0.00250"
"0.04000";"0.03292"
"0.04200";"0.08208"
"0.04400";"0.14875"
"0.04600";"0.22583"
"0.04800";"0.29708"
"0.05000";"0.36042"
"0.05200";"0.41250"
"0.05400";"0.44917"
"0.05600";"0.48375"
"0.05800";"0.48208"
"0.06000";"0.48167"
"0.06200";"0.47292"
"0.06400";"0.48458"
"0.06600";"0.47042"
"0.06800";"0.45250"
"0.07000";"0.44750"
"0.07200";"0.47792"
"0.07400";"0.51875"
"0.07600";"0.56417"
"0.07800";"0.60875"
"0.08000";"0.65500"
"0.08200";"0.70417"
"0.08400";"0.76000"
"0.08600";"0.82208"
"0.08800";"0.88458"
"0.09000";"0.95208"
"0.09200";"1.02333"
"0.09400";"1.10167"
"0.09600";"1.18208"
"0.09800";"1.25958"
"0.10000";"1.34292"
"0.10200";"1.43208"
"0.10400";"1.53125"
"0.10600";"1.63250"
"0.10800";"1.73208"
"0.11000";"1.83708"
"0.11200";"1.94750"
"0.11400";"2.06750"
"0.11600";"2.19000"
"0.11800";"2.31083"
"0.12000";"2.43542"
"0.12200";"2.56333"
"0.12400";"2.69875"
"0.12600";"2.82875"
"0.12800";"2.96417"
"0.13000";"3.10167"
"0.13200";"3.24958"
"0.13400";"3.39667"
"0.13600";"3.53875"
"0.13800";"3.68167"
"0.14000";"3.82333"
"0.14200";"3.97250"
"0.14400";"4.12083"
"0.14600";"4.26250"
"0.14800";"4.40542"
"0.15000";"4.54792"
"0.15200";"4.70083"
"0.15400";"4.84875"
"0.15600";"4.98208"
"0.15800";"5.10833"
"0.16000";"5.22958"
"0.16200";"5.36000"
"0.16400";"5.48708"
"0.16600";"5.60417"
"0.16800";"5.72000"
"0.17000";"5.83000"
"0.17200";"5.94125"
"0.17400";"6.04167"
"0.17600";"6.12792"
"0.17800";"6.21292"
"0.18000";"6.28958"
"0.18200";"6.37000"
"0.18400";"6.43875"
"0.18600";"6.49667"
"0.18800";"6.54667"
"0.19000";"6.59208"
"0.19200";"6.63750"
"0.19400";"6.67750"
"0.19600";"6.70500"
"0.19800";"6.72750"
"0.20000";"6.74292"
"0.20200";"6.76125"
"0.20400";"6.77292"
"0.20600";"6.77417"
"0.20800";"6.76917"
"0.21000";"6.76250"
