"400N1_1#001"
""
"Potential (V)";"Current (uA)"
"-0.17600";"-161.87500"
"-0.17800";"-160.12500"
"-0.18000";"-158.33333"
"-0.18200";"-156.75000"
"-0.18400";"-155.16667"
"-0.18600";"-153.66667"
"-0.18800";"-152.08333"
"-0.19000";"-150.50000"
"-0.19200";"-148.91667"
"-0.19400";"-147.37500"
"-0.19600";"-145.83333"
"-0.19800";"-144.37500"
"-0.20000";"-142.95833"
"-0.20200";"-141.58333"
"-0.20400";"-140.12500"
"-0.20600";"-138.70833"
"-0.20800";"-137.33333"
"-0.21000";"-136.04167"
"-0.21200";"-134.66667"
"-0.21400";"-133.37500"
"-0.21600";"-132.04167"
"-0.21800";"-130.75000"
"-0.22000";"-129.50000"
"-0.22200";"-128.29167"
"-0.22400";"-127.16666"
"-0.22600";"-126.04166"
"-0.22800";"-124.87500"
"-0.23000";"-123.70834"
"-0.23200";"-122.50000"
"-0.23400";"-121.37500"
"-0.23600";"-120.20834"
"-0.23800";"-119.12500"
"-0.24000";"-118.04166"
"-0.24200";"-117.04166"
"-0.24400";"-115.95834"
"-0.24600";"-114.91666"
"-0.24800";"-113.87500"
"-0.25000";"-112.79166"
"-0.25200";"-111.75000"
"-0.25400";"-110.75000"
"-0.25600";"-109.83334"
"-0.25800";"-108.83334"
"-0.26000";"-107.87500"
"-0.26200";"-106.91666"
"-0.26400";"-105.95834"
"-0.26600";"-105.00000"
"-0.26800";"-104.00000"
"-0.27000";"-103.16666"
"-0.27200";"-102.25000"
"-0.27400";"-101.41666"
"-0.27600";"-100.45834"
"-0.27800";"-99.58334"
"-0.28000";"-98.70834"
"-0.28200";"-97.91666"
"-0.28400";"-97.08334"
"-0.28600";"-96.29166"
"-0.28800";"-95.41666"
"-0.29000";"-94.58334"
"-0.29200";"-93.75000"
"-0.29400";"-92.95834"
"-0.29600";"-92.20834"
"-0.29800";"-91.45834"
"-0.30000";"-90.75000"
"-0.30200";"-89.91666"
"-0.30400";"-89.12500"
"-0.30600";"-88.29166"
"-0.30800";"-87.58334"
"-0.31000";"-86.91666"
"-0.31200";"-86.25000"
"-0.31400";"-85.58334"
"-0.31600";"-84.83334"
"-0.31800";"-84.12500"
"-0.32000";"-83.41666"
"-0.32200";"-82.70834"
"-0.32400";"-82.08334"
"-0.32600";"-81.45834"
"-0.32800";"-80.83334"
"-0.33000";"-80.16666"
"-0.33200";"-79.50000"
"-0.33400";"-78.87500"
"-0.33600";"-78.29166"
"-0.33800";"-77.66666"
"-0.34000";"-77.04166"
"-0.34200";"-76.45834"
"-0.34400";"-75.87500"
"-0.34600";"-75.29166"
"-0.34800";"-74.66666"
"-0.35000";"-74.04166"
"-0.35200";"-73.45834"
"-0.35400";"-72.87500"
"-0.35600";"-72.37500"
"-0.35800";"-71.83334"
"-0.36000";"-71.25000"
"-0.36200";"-70.66666"
"-0.36400";"-70.12500"
"-0.36600";"-69.62500"
"-0.36800";"-69.08334"
"-0.37000";"-68.54166"
"-0.37200";"-68.04166"
"-0.37400";"-67.58334"
"-0.37600";"-67.12500"
"-0.37800";"-66.58334"
"-0.38000";"-66.08334"
"-0.38200";"-65.58334"
"-0.38400";"-65.12500"
"-0.38600";"-64.62500"
"-0.38800";"-64.16666"
"-0.39000";"-63.66667"
"-0.39200";"-63.20833"
"-0.39400";"-62.75000"
"-0.39600";"-62.29167"
"-0.39800";"-61.83333"
"-0.40000";"-61.33333"
"-0.40200";"-60.95833"
"-0.40400";"-60.54167"
"-0.40600";"-60.12500"
"-0.40800";"-59.62500"
"-0.41000";"-59.16667"
"-0.41200";"-58.79167"
"-0.41400";"-58.45833"
"-0.41600";"-58.12500"
"-0.41800";"-57.70833"
"-0.42000";"-57.29167"
"-0.42200";"-56.87500"
"-0.42400";"-56.50000"
"-0.42600";"-56.12500"
"-0.42800";"-55.75000"
"-0.43000";"-55.37500"
"-0.43200";"-55.00000"
"-0.43400";"-54.58333"
"-0.43600";"-54.16667"
"-0.43800";"-53.75000"
"-0.44000";"-53.45833"
"-0.44200";"-53.12500"
"-0.44400";"-52.79167"
"-0.44600";"-52.33333"
"-0.44800";"-52.00000"
"-0.45000";"-51.66667"
"-0.45200";"-51.41667"
"-0.45400";"-51.04167"
"-0.45600";"-50.66667"
"-0.45800";"-50.29167"
"-0.46000";"-49.91667"
"-0.46200";"-49.58333"
"-0.46400";"-49.20833"
"-0.46600";"-48.95833"
"-0.46800";"-48.62500"
"-0.47000";"-48.37500"
"-0.47200";"-48.00000"
"-0.47400";"-47.75000"
"-0.47600";"-47.41667"
"-0.47800";"-47.08333"
"-0.48000";"-46.75000"
"-0.48200";"-46.45833"
"-0.48400";"-46.25000"
"-0.48600";"-45.91667"
"-0.48800";"-45.54167"
"-0.49000";"-45.20833"
"-0.49200";"-44.95833"
"-0.49400";"-44.70833"
"-0.49600";"-44.41667"
"-0.49800";"-44.12500"
"-0.50000";"-43.91667"
"-0.50200";"-43.70833"
"-0.50400";"-43.45833"
"-0.50600";"-43.16667"
"-0.50800";"-42.87500"
"-0.51000";"-42.62500"
"-0.51200";"-42.37500"
"-0.51400";"-42.08333"
"-0.51600";"-41.83333"
"-0.51800";"-41.58333"
"-0.52000";"-41.37500"
"-0.52200";"-41.12500"
"-0.52400";"-40.87500"
"-0.52600";"-40.62500"
"-0.52800";"-40.37500"
"-0.53000";"-40.12500"
"-0.53200";"-39.83333"
"-0.53400";"-39.54167"
"-0.53600";"-39.33333"
"-0.53800";"-39.16667"
"-0.54000";"-39.04167"
"-0.54200";"-38.83333"
"-0.54400";"-38.62500"
"-0.54600";"-38.37500"
"-0.54800";"-38.12500"
"-0.55000";"-37.91667"
"-0.55200";"-37.70833"
"-0.55400";"-37.54167"
"-0.55600";"-37.37500"
"-0.55800";"-37.20833"
"-0.56000";"-37.04167"
"-0.56200";"-36.83333"
"-0.56400";"-36.66667"
"-0.56600";"-36.50000"
"-0.56800";"-36.33333"
"-0.57000";"-36.12500"
"-0.57200";"-35.95833"
"-0.57400";"-35.75000"
"-0.57600";"-35.58333"
"-0.57800";"-35.37500"
"-0.58000";"-35.20833"
"-0.58200";"-35.04167"
"-0.58400";"-34.87500"
"-0.58600";"-34.75000"
"-0.58800";"-34.62500"
"-0.59000";"-34.50000"
"-0.59200";"-34.37500"
"-0.59400";"-34.20833"
"-0.59600";"-34.04167"
"-0.59800";"-33.87500"
"-0.60000";"-33.79167"
"-0.60200";"-33.66667"
"-0.60400";"-33.54167"
"-0.60600";"-33.41667"
"-0.60800";"-33.33333"
"-0.61000";"-33.20833"
"-0.61200";"-33.12500"
"-0.61400";"-33.00000"
"-0.61600";"-32.91667"
"-0.61800";"-32.79167"
"-0.62000";"-32.70833"
"-0.62200";"-32.66667"
"-0.62400";"-32.62500"
"-0.62600";"-32.62500"
"-0.62800";"-32.58333"
"-0.63000";"-32.50000"
"-0.63200";"-32.41667"
"-0.63400";"-32.37500"
"-0.63600";"-32.33333"
"-0.63800";"-32.25000"
"-0.64000";"-32.12500"
"-0.64200";"-32.00000"
"-0.64400";"-32.00000"
"-0.64600";"-31.95833"
"-0.64800";"-32.00000"
"-0.65000";"-31.87500"
"-0.65200";"-31.87500"
"-0.65400";"-31.79167"
"-0.65600";"-31.83333"
"-0.65800";"-31.83333"
"-0.66000";"-31.87500"
"-0.66200";"-31.83333"
"-0.66400";"-31.83333"
"-0.66600";"-31.83333"
"-0.66800";"-31.87500"
"-0.67000";"-31.91667"
"-0.67200";"-31.95833"
"-0.67400";"-32.04167"
"-0.67600";"-32.04167"
"-0.67800";"-32.08333"
"-0.68000";"-32.04167"
"-0.68200";"-32.08333"
"-0.68400";"-32.12500"
"-0.68600";"-32.29167"
"-0.68800";"-32.37500"
"-0.69000";"-32.45833"
"-0.69200";"-32.50000"
"-0.69400";"-32.62500"
"-0.69600";"-32.70833"
"-0.69800";"-32.79167"
"-0.70000";"-32.87500"
"-0.70200";"-33.00000"
"-0.70400";"-33.08333"
"-0.70600";"-33.16667"
"-0.70800";"-33.20833"
"-0.71000";"-33.33333"
"-0.71200";"-33.45833"
"-0.71400";"-33.58333"
"-0.71600";"-33.66667"
"-0.71800";"-33.83333"
"-0.72000";"-34.04167"
"-0.72200";"-34.20833"
"-0.72400";"-34.33333"
"-0.72600";"-34.50000"
"-0.72800";"-34.70833"
"-0.73000";"-34.83333"
"-0.73200";"-34.95833"
"-0.73400";"-35.08333"
"-0.73600";"-35.25000"
"-0.73800";"-35.45833"
"-0.74000";"-35.66667"
"-0.74200";"-35.87500"
"-0.74400";"-36.00000"
"-0.74600";"-36.16667"
"-0.74800";"-36.37500"
"-0.75000";"-36.62500"
"-0.75200";"-36.83333"
"-0.75400";"-37.08333"
"-0.75600";"-37.29167"
"-0.75800";"-37.45833"
"-0.76000";"-37.58333"
"-0.76200";"-37.70833"
"-0.76400";"-37.95833"
"-0.76600";"-38.20833"
"-0.76800";"-38.45833"
"-0.77000";"-38.62500"
"-0.77200";"-38.79167"
"-0.77400";"-39.00000"
"-0.77600";"-39.20833"
"-0.77800";"-39.37500"
"-0.78000";"-39.50000"
"-0.78200";"-39.62500"
"-0.78400";"-39.87500"
"-0.78600";"-40.12500"
"-0.78800";"-40.37500"
"-0.79000";"-40.50000"
"-0.79200";"-40.70833"
"-0.79400";"-40.91667"
"-0.79600";"-41.12500"
"-0.79800";"-41.25000"
"-0.80000";"-41.41667"
"-0.80200";"-41.58333"
"-0.80400";"-41.75000"
"-0.80600";"-41.91667"
"-0.80800";"-42.04167"
"-0.81000";"-42.16667"
"-0.81200";"-42.33333"
"-0.81400";"-42.54167"
"-0.81600";"-42.70833"
"-0.81800";"-42.87500"
"-0.82000";"-43.00000"
"-0.82200";"-43.16667"
"-0.82400";"-43.25000"
"-0.82600";"-43.37500"
"-0.82800";"-43.50000"
"-0.83000";"-43.62500"
"-0.83200";"-43.70833"
"-0.83400";"-43.75000"
"-0.83600";"-43.87500"
"-0.83800";"-44.00000"
"-0.84000";"-44.12500"
"-0.84200";"-44.12500"
"-0.84400";"-44.16667"
"-0.84600";"-44.20833"
"-0.84800";"-44.20833"
"-0.85000";"-44.20833"
"-0.85200";"-44.25000"
"-0.85400";"-44.33333"
"-0.85600";"-44.33333"
"-0.85800";"-44.37500"
"-0.86000";"-44.33333"
"-0.86200";"-44.33333"
"-0.86400";"-44.25000"
"-0.86600";"-44.25000"
"-0.86800";"-44.20833"
"-0.87000";"-44.16667"
"-0.87200";"-44.08333"
"-0.87400";"-43.95833"
"-0.87600";"-43.87500"
"-0.87800";"-43.83333"
"-0.88000";"-43.83333"
"-0.88200";"-43.70833"
"-0.88400";"-43.62500"
"-0.88600";"-43.54167"
"-0.88800";"-43.50000"
"-0.89000";"-43.37500"
"-0.89200";"-43.25000"
"-0.89400";"-43.08333"
"-0.89600";"-42.95833"
"-0.89800";"-42.83333"
"-0.90000";"-42.75000"
"-0.89800";"-41.83333"
"-0.89600";"-41.00000"
"-0.89400";"-40.20833"
"-0.89200";"-39.54167"
"-0.89000";"-38.83333"
"-0.88800";"-38.16667"
"-0.88600";"-37.50000"
"-0.88400";"-37.00000"
"-0.88200";"-36.50000"
"-0.88000";"-36.04167"
"-0.87800";"-35.50000"
"-0.87600";"-35.00000"
"-0.87400";"-34.50000"
"-0.87200";"-33.95833"
"-0.87000";"-33.54167"
"-0.86800";"-33.16667"
"-0.86600";"-32.83333"
"-0.86400";"-32.41667"
"-0.86200";"-32.00000"
"-0.86000";"-31.66667"
"-0.85800";"-31.33333"
"-0.85600";"-31.04167"
"-0.85400";"-30.66667"
"-0.85200";"-30.37500"
"-0.85000";"-30.00000"
"-0.84800";"-29.70833"
"-0.84600";"-29.37500"
"-0.84400";"-29.08333"
"-0.84200";"-28.79167"
"-0.84000";"-28.54167"
"-0.83800";"-28.25000"
"-0.83600";"-28.00000"
"-0.83400";"-27.70833"
"-0.83200";"-27.50000"
"-0.83000";"-27.20833"
"-0.82800";"-26.95833"
"-0.82600";"-26.70833"
"-0.82400";"-26.50000"
"-0.82200";"-26.25000"
"-0.82000";"-26.00000"
"-0.81800";"-25.79167"
"-0.81600";"-25.50000"
"-0.81400";"-25.25000"
"-0.81200";"-25.00000"
"-0.81000";"-24.83333"
"-0.80800";"-24.62500"
"-0.80600";"-24.41667"
"-0.80400";"-24.20833"
"-0.80200";"-24.00000"
"-0.80000";"-23.70833"
"-0.79800";"-23.50000"
"-0.79600";"-23.33333"
"-0.79400";"-23.20833"
"-0.79200";"-23.04167"
"-0.79000";"-22.87500"
"-0.78800";"-22.66667"
"-0.78600";"-22.45833"
"-0.78400";"-22.25000"
"-0.78200";"-22.04167"
"-0.78000";"-21.87500"
"-0.77800";"-21.70833"
"-0.77600";"-21.58333"
"-0.77400";"-21.41667"
"-0.77200";"-21.20833"
"-0.77000";"-21.00000"
"-0.76800";"-20.79167"
"-0.76600";"-20.62500"
"-0.76400";"-20.45833"
"-0.76200";"-20.33333"
"-0.76000";"-20.16667"
"-0.75800";"-20.04167"
"-0.75600";"-19.87500"
"-0.75400";"-19.75000"
"-0.75200";"-19.58333"
"-0.75000";"-19.37500"
"-0.74800";"-19.16667"
"-0.74600";"-19.00000"
"-0.74400";"-18.91667"
"-0.74200";"-18.83333"
"-0.74000";"-18.70833"
"-0.73800";"-18.50000"
"-0.73600";"-18.33333"
"-0.73400";"-18.16667"
"-0.73200";"-18.08333"
"-0.73000";"-17.83333"
"-0.72800";"-17.66667"
"-0.72600";"-17.45833"
"-0.72400";"-17.41667"
"-0.72200";"-17.29167"
"-0.72000";"-17.20833"
"-0.71800";"-17.00000"
"-0.71600";"-16.83333"
"-0.71400";"-16.66667"
"-0.71200";"-16.58333"
"-0.71000";"-16.54167"
"-0.70800";"-16.41667"
"-0.70600";"-16.25000"
"-0.70400";"-16.04167"
"-0.70200";"-15.87500"
"-0.70000";"-15.75000"
"-0.69800";"-15.66667"
"-0.69600";"-15.54167"
"-0.69400";"-15.41667"
"-0.69200";"-15.25000"
"-0.69000";"-15.12500"
"-0.68800";"-14.95833"
"-0.68600";"-14.79167"
"-0.68400";"-14.62500"
"-0.68200";"-14.54167"
"-0.68000";"-14.41667"
"-0.67800";"-14.29167"
"-0.67600";"-14.16667"
"-0.67400";"-14.08333"
"-0.67200";"-13.95833"
"-0.67000";"-13.83333"
"-0.66800";"-13.70833"
"-0.66600";"-13.62500"
"-0.66400";"-13.54167"
"-0.66200";"-13.41667"
"-0.66000";"-13.33333"
"-0.65800";"-13.20833"
"-0.65600";"-13.12500"
"-0.65400";"-13.04167"
"-0.65200";"-12.95833"
"-0.65000";"-12.87500"
"-0.64800";"-12.75000"
"-0.64600";"-12.66667"
"-0.64400";"-12.54167"
"-0.64200";"-12.45833"
"-0.64000";"-12.29167"
"-0.63800";"-12.20833"
"-0.63600";"-12.08333"
"-0.63400";"-12.04167"
"-0.63200";"-11.95833"
"-0.63000";"-11.87500"
"-0.62800";"-11.66667"
"-0.62600";"-11.54167"
"-0.62400";"-11.41667"
"-0.62200";"-11.41667"
"-0.62000";"-11.33333"
"-0.61800";"-11.29167"
"-0.61600";"-11.16667"
"-0.61400";"-11.04167"
"-0.61200";"-10.91667"
"-0.61000";"-10.79167"
"-0.60800";"-10.70833"
"-0.60600";"-10.58333"
"-0.60400";"-10.58333"
"-0.60200";"-10.50000"
"-0.60000";"-10.45833"
"-0.59800";"-10.33333"
"-0.59600";"-10.33333"
"-0.59400";"-10.29167"
"-0.59200";"-10.25000"
"-0.59000";"-10.20833"
"-0.58800";"-10.12500"
"-0.58600";"-10.04167"
"-0.58400";"-9.91667"
"-0.58200";"-9.83333"
"-0.58000";"-9.75000"
"-0.57800";"-9.66667"
"-0.57600";"-9.66667"
"-0.57400";"-9.62500"
"-0.57200";"-9.58333"
"-0.57000";"-9.50000"
"-0.56800";"-9.50000"
"-0.56600";"-9.45833"
"-0.56400";"-9.41667"
"-0.56200";"-9.29167"
"-0.56000";"-9.25000"
"-0.55800";"-9.12500"
"-0.55600";"-9.08333"
"-0.55400";"-9.00000"
"-0.55200";"-8.91667"
"-0.55000";"-8.83333"
"-0.54800";"-8.75000"
"-0.54600";"-8.75000"
"-0.54400";"-8.70833"
"-0.54200";"-8.66667"
"-0.54000";"-8.58333"
"-0.53800";"-8.54167"
"-0.53600";"-8.50000"
"-0.53400";"-8.50000"
"-0.53200";"-8.45833"
"-0.53000";"-8.41667"
"-0.52800";"-8.33333"
"-0.52600";"-8.29167"
"-0.52400";"-8.25000"
"-0.52200";"-8.20833"
"-0.52000";"-8.20833"
"-0.51800";"-8.20833"
"-0.51600";"-8.16667"
"-0.51400";"-8.08333"
"-0.51200";"-7.95833"
"-0.51000";"-7.95833"
"-0.50800";"-7.91667"
"-0.50600";"-7.91667"
"-0.50400";"-7.87500"
"-0.50200";"-7.83333"
"-0.50000";"-7.75000"
"-0.49800";"-7.66667"
"-0.49600";"-7.62500"
"-0.49400";"-7.62500"
"-0.49200";"-7.62500"
"-0.49000";"-7.54167"
"-0.48800";"-7.45833"
"-0.48600";"-7.37500"
"-0.48400";"-7.37500"
"-0.48200";"-7.33333"
"-0.48000";"-7.33333"
"-0.47800";"-7.29167"
"-0.47600";"-7.29167"
"-0.47400";"-7.25000"
"-0.47200";"-7.25000"
"-0.47000";"-7.25000"
"-0.46800";"-7.16667"
"-0.46600";"-7.08333"
"-0.46400";"-7.00000"
"-0.46200";"-6.95833"
"-0.46000";"-6.91667"
"-0.45800";"-6.83333"
"-0.45600";"-6.83333"
"-0.45400";"-6.79167"
"-0.45200";"-6.79167"
"-0.45000";"-6.75000"
"-0.44800";"-6.70833"
"-0.44600";"-6.66667"
"-0.44400";"-6.62500"
"-0.44200";"-6.62500"
"-0.44000";"-6.62500"
"-0.43800";"-6.54167"
"-0.43600";"-6.45833"
"-0.43400";"-6.33333"
"-0.43200";"-6.37500"
"-0.43000";"-6.33333"
"-0.42800";"-6.33333"
"-0.42600";"-6.20833"
"-0.42400";"-6.20833"
"-0.42200";"-6.20833"
"-0.42000";"-6.16667"
"-0.41800";"-6.04167"
"-0.41600";"-5.95833"
"-0.41400";"-6.00000"
"-0.41200";"-6.00000"
"-0.41000";"-5.91667"
"-0.40800";"-5.83333"
"-0.40600";"-5.79167"
"-0.40400";"-5.83333"
"-0.40200";"-5.79167"
"-0.40000";"-5.79167"
"-0.39800";"-5.75000"
"-0.39600";"-5.70833"
"-0.39400";"-5.66667"
"-0.39200";"-5.58333"
"-0.39000";"-5.54167"
"-0.38800";"-5.45833"
"-0.38600";"-5.41667"
"-0.38400";"-5.41667"
"-0.38200";"-5.41667"
"-0.38000";"-5.41667"
"-0.37800";"-5.37500"
"-0.37600";"-5.37500"
"-0.37400";"-5.33333"
"-0.37200";"-5.25000"
"-0.37000";"-5.16667"
"-0.36800";"-5.12500"
"-0.36600";"-5.12500"
"-0.36400";"-5.12500"
"-0.36200";"-5.04167"
"-0.36000";"-5.00000"
"-0.35800";"-4.91667"
"-0.35600";"-4.91667"
"-0.35400";"-4.87500"
"-0.35200";"-4.87500"
"-0.35000";"-4.91667"
"-0.34800";"-4.91667"
"-0.34600";"-4.91667"
"-0.34400";"-4.83333"
"-0.34200";"-4.79167"
"-0.34000";"-4.75000"
"-0.33800";"-4.75000"
"-0.33600";"-4.75000"
"-0.33400";"-4.70833"
"-0.33200";"-4.66667"
"-0.33000";"-4.62500"
"-0.32800";"-4.62500"
"-0.32600";"-4.62500"
"-0.32400";"-4.62500"
"-0.32200";"-4.62500"
"-0.32000";"-4.62500"
"-0.31800";"-4.58333"
"-0.31600";"-4.54167"
"-0.31400";"-4.45833"
"-0.31200";"-4.41667"
"-0.31000";"-4.37500"
"-0.30800";"-4.37500"
"-0.30600";"-4.37500"
"-0.30400";"-4.37500"
"-0.30200";"-4.33333"
"-0.30000";"-4.33333"
"-0.29800";"-4.33333"
"-0.29600";"-4.29167"
"-0.29400";"-4.20833"
"-0.29200";"-4.20833"
"-0.29000";"-4.25000"
"-0.28800";"-4.25000"
"-0.28600";"-4.16667"
"-0.28400";"-4.12500"
"-0.28200";"-4.16667"
"-0.28000";"-4.20833"
"-0.27800";"-4.25000"
"-0.27600";"-4.20833"
"-0.27400";"-4.20833"
"-0.27200";"-4.12500"
"-0.27000";"-4.08333"
"-0.26800";"-4.04167"
"-0.26600";"-4.04167"
"-0.26400";"-4.08333"
"-0.26200";"-4.08333"
"-0.26000";"-4.08333"
"-0.25800";"-4.08333"
"-0.25600";"-4.08333"
"-0.25400";"-4.04167"
"-0.25200";"-4.00000"
"-0.25000";"-3.95833"
"-0.24800";"-3.95833"
"-0.24600";"-3.91667"
"-0.24400";"-3.91667"
"-0.24200";"-3.87500"
"-0.24000";"-3.87500"
"-0.23800";"-3.83333"
"-0.23600";"-3.87500"
"-0.23400";"-3.83333"
"-0.23200";"-3.75000"
"-0.23000";"-3.79167"
"-0.22800";"-3.79167"
"-0.22600";"-3.79167"
"-0.22400";"-3.70833"
"-0.22200";"-3.70833"
"-0.22000";"-3.79167"
"-0.21800";"-3.83333"
"-0.21600";"-3.83333"
"-0.21400";"-3.79167"
"-0.21200";"-3.79167"
"-0.21000";"-3.79167"
"-0.20800";"-3.75000"
"-0.20600";"-3.70833"
"-0.20400";"-3.66667"
"-0.20200";"-3.70833"
"-0.20000";"-3.70833"
"-0.19800";"-3.70833"
"-0.19600";"-3.66667"
"-0.19400";"-3.66667"
"-0.19200";"-3.66667"
"-0.19000";"-3.75000"
"-0.18800";"-3.75000"
"-0.18600";"-3.70833"
"-0.18400";"-3.62500"
"-0.18200";"-3.58333"
"-0.18000";"-3.58333"
"-0.17800";"-3.58333"
"-0.17600";"-3.54167"
"-0.17400";"-3.62500"
"-0.17200";"-3.54167"
"-0.17000";"-3.50000"
"-0.16800";"-3.41667"
"-0.16600";"-3.45833"
"-0.16400";"-3.50000"
"-0.16200";"-3.50000"
"-0.16000";"-3.50000"
"-0.15800";"-3.50000"
"-0.15600";"-3.50000"
"-0.15400";"-3.54167"
"-0.15200";"-3.54167"
"-0.15000";"-3.54167"
"-0.14800";"-3.45833"
"-0.14600";"-3.41667"
"-0.14400";"-3.37500"
"-0.14200";"-3.37500"
"-0.14000";"-3.37500"
"-0.13800";"-3.37500"
"-0.13600";"-3.41667"
"-0.13400";"-3.45833"
"-0.13200";"-3.50000"
"-0.13000";"-3.45833"
"-0.12800";"-3.41667"
"-0.12600";"-3.37500"
"-0.12400";"-3.37500"
"-0.12200";"-3.33333"
"-0.12000";"-3.29167"
"-0.11800";"-3.25000"
"-0.11600";"-3.25000"
"-0.11400";"-3.25000"
"-0.11200";"-3.25000"
"-0.11000";"-3.25000"
"-0.10800";"-3.20833"
"-0.10600";"-3.20833"
"-0.10400";"-3.16667"
"-0.10200";"-3.20833"
"-0.10000";"-3.25000"
