"400N1_1#006"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.90662"
"0.50000";"-0.85400"
"1.00000";"-0.80692"
"1.50000";"-0.76729"
"2.00000";"-0.73304"
"2.50000";"-0.72237"
"3.00000";"-0.69600"
"3.50000";"-0.67275"
"4.00000";"-0.63271"
"4.50000";"-0.61383"
"5.00000";"-0.59658"
"5.50000";"-0.58083"
"6.00000";"-0.56713"
"6.50000";"-0.55388"
"7.00000";"-0.54158"
"7.50000";"-0.52950"
"8.00000";"-0.51892"
"8.50000";"-0.50917"
"9.00000";"-0.49996"
"9.50000";"-0.49125"
"10.00000";"-0.48308"
"10.50000";"-0.47542"
"11.00000";"-0.46817"
"11.50000";"-0.46125"
"12.00000";"-0.45475"
"12.50000";"-0.44842"
"13.00000";"-0.44250"
"13.50000";"-0.43671"
"14.00000";"-0.43012"
"14.50000";"-0.42483"
"15.00000";"-0.41983"
"15.50000";"-0.41617"
"16.00000";"-0.41162"
"16.50000";"-0.40725"
"17.00000";"-0.40308"
"17.50000";"-0.39892"
"18.00000";"-0.39500"
"18.50000";"-0.39133"
"19.00000";"-0.38800"
"19.50000";"-0.38471"
"20.00000";"-0.38154"
"20.50000";"-0.37850"
"21.00000";"-0.37554"
"21.50000";"-0.37275"
"22.00000";"-0.36987"
"22.50000";"-0.36725"
"23.00000";"-0.36471"
"23.50000";"-0.36229"
"24.00000";"-0.35992"
"24.50000";"-0.35775"
"25.00000";"-0.35579"
"25.50000";"-0.35400"
"26.00000";"-0.35213"
"26.50000";"-0.35038"
"27.00000";"-0.34875"
"27.50000";"-0.34700"
"28.00000";"-0.34558"
"28.50000";"-0.34396"
"29.00000";"-0.34283"
"29.50000";"-0.34133"
"30.00000";"-0.34012"
"30.50000";"-0.33892"
"31.00000";"-0.33788"
"31.50000";"-0.33683"
"32.00000";"-0.33579"
"32.50000";"-0.33471"
"33.00000";"-0.33379"
"33.50000";"-0.33287"
"34.00000";"-0.33200"
"34.50000";"-0.33117"
"35.00000";"-0.33033"
"35.50000";"-0.32962"
"36.00000";"-0.32883"
"36.50000";"-0.32804"
"37.00000";"-0.32738"
"37.50000";"-0.32671"
"38.00000";"-0.32612"
"38.50000";"-0.32533"
"39.00000";"-0.32475"
"39.50000";"-0.32417"
"40.00000";"-0.32367"
"40.50000";"-0.32304"
"41.00000";"-0.32250"
"41.50000";"-0.32204"
"42.00000";"-0.32154"
"42.50000";"-0.32096"
"43.00000";"-0.32037"
"43.50000";"-0.31992"
"44.00000";"-0.31950"
"44.50000";"-0.31904"
"45.00000";"-0.31879"
"45.50000";"-0.31846"
"46.00000";"-0.31813"
"46.50000";"-0.31763"
"47.00000";"-0.31729"
"47.50000";"-0.31696"
"48.00000";"-0.31667"
"48.50000";"-0.31625"
"49.00000";"-0.31596"
"49.50000";"-0.31542"
"50.00000";"-0.31488"
"50.50000";"-0.31446"
"51.00000";"-0.31425"
"51.50000";"-0.31408"
"52.00000";"-0.31392"
"52.50000";"-0.31379"
"53.00000";"-0.31358"
"53.50000";"-0.31333"
"54.00000";"-0.31313"
"54.50000";"-0.31304"
"55.00000";"-0.31283"
"55.50000";"-0.31250"
"56.00000";"-0.31221"
"56.50000";"-0.31200"
"57.00000";"-0.31192"
"57.50000";"-0.31175"
"58.00000";"-0.31137"
"58.50000";"-0.31104"
"59.00000";"-0.31079"
"59.50000";"-0.31067"
"60.00000";"-0.31038"
