"400N1_1#008"
""
"Time (s)";"Current (uA)"
"0.00000";"-1.04775"
"0.50000";"-0.98583"
"1.00000";"-0.93038"
"1.50000";"-0.88342"
"2.00000";"-0.84321"
"2.50000";"-0.80817"
"3.00000";"-0.77717"
"3.50000";"-0.74963"
"4.00000";"-0.72500"
"4.50000";"-0.70279"
"5.00000";"-0.68262"
"5.50000";"-0.66404"
"6.00000";"-0.64737"
"6.50000";"-0.63158"
"7.00000";"-0.61717"
"7.50000";"-0.60358"
"8.00000";"-0.59133"
"8.50000";"-0.57992"
"9.00000";"-0.56929"
"9.50000";"-0.55900"
"10.00000";"-0.54954"
"10.50000";"-0.54037"
"11.00000";"-0.53179"
"11.50000";"-0.52333"
"12.00000";"-0.51538"
"12.50000";"-0.50796"
"13.00000";"-0.50092"
"13.50000";"-0.49429"
"14.00000";"-0.48792"
"14.50000";"-0.48167"
"15.00000";"-0.47571"
"15.50000";"-0.46967"
"16.00000";"-0.46442"
"16.50000";"-0.45913"
"17.00000";"-0.45437"
"17.50000";"-0.44921"
"18.00000";"-0.44454"
"18.50000";"-0.44008"
"19.00000";"-0.43583"
"19.50000";"-0.43167"
"20.00000";"-0.42762"
"20.50000";"-0.42383"
"21.00000";"-0.42017"
"21.50000";"-0.41646"
"22.00000";"-0.41283"
"22.50000";"-0.40942"
"23.00000";"-0.40608"
"23.50000";"-0.40292"
"24.00000";"-0.40000"
"24.50000";"-0.39713"
"25.00000";"-0.39433"
"25.50000";"-0.39133"
"26.00000";"-0.38846"
"26.50000";"-0.38563"
"27.00000";"-0.38287"
"27.50000";"-0.38046"
"28.00000";"-0.37812"
"28.50000";"-0.37583"
"29.00000";"-0.37342"
"29.50000";"-0.37100"
"30.00000";"-0.36879"
"30.50000";"-0.36646"
"31.00000";"-0.36433"
"31.50000";"-0.36208"
"32.00000";"-0.36008"
"32.50000";"-0.35813"
"33.00000";"-0.35638"
"33.50000";"-0.35471"
"34.00000";"-0.35308"
"34.50000";"-0.35133"
"35.00000";"-0.34958"
"35.50000";"-0.34800"
"36.00000";"-0.34633"
"36.50000";"-0.34487"
"37.00000";"-0.34346"
"37.50000";"-0.34225"
"38.00000";"-0.34100"
"38.50000";"-0.33975"
"39.00000";"-0.33862"
"39.50000";"-0.33746"
"40.00000";"-0.33633"
"40.50000";"-0.33529"
"41.00000";"-0.33446"
"41.50000";"-0.33358"
"42.00000";"-0.33271"
"42.50000";"-0.33196"
"43.00000";"-0.33129"
"43.50000";"-0.33079"
"44.00000";"-0.33021"
"44.50000";"-0.32971"
"45.00000";"-0.32921"
"45.50000";"-0.32879"
"46.00000";"-0.32833"
"46.50000";"-0.32808"
"47.00000";"-0.32792"
"47.50000";"-0.32775"
"48.00000";"-0.32775"
"48.50000";"-0.32758"
"49.00000";"-0.32758"
"49.50000";"-0.32729"
"50.00000";"-0.32750"
"50.50000";"-0.32779"
"51.00000";"-0.32838"
"51.50000";"-0.32871"
"52.00000";"-0.32921"
"52.50000";"-0.32967"
"53.00000";"-0.33033"
"53.50000";"-0.33112"
"54.00000";"-0.33183"
"54.50000";"-0.33258"
"55.00000";"-0.33321"
"55.50000";"-0.33396"
"56.00000";"-0.33471"
"56.50000";"-0.33546"
"57.00000";"-0.33633"
"57.50000";"-0.33733"
"58.00000";"-0.33838"
"58.50000";"-0.33946"
"59.00000";"-0.34067"
"59.50000";"-0.34213"
"60.00000";"-0.34375"
