"400N1_1#001"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.34500"
"0.50000";"-0.32454"
"1.00000";"-0.30642"
"1.50000";"-0.29121"
"2.00000";"-0.27825"
"2.50000";"-0.26700"
"3.00000";"-0.25754"
"3.50000";"-0.24871"
"4.00000";"-0.24083"
"4.50000";"-0.23333"
"5.00000";"-0.22675"
"5.50000";"-0.22088"
"6.00000";"-0.21542"
"6.50000";"-0.21050"
"7.00000";"-0.20563"
"7.50000";"-0.20125"
"8.00000";"-0.19708"
"8.50000";"-0.19325"
"9.00000";"-0.18954"
"9.50000";"-0.18579"
"10.00000";"-0.18233"
"10.50000";"-0.17908"
"11.00000";"-0.17625"
"11.50000";"-0.17346"
"12.00000";"-0.17053"
"12.50000";"-0.16773"
"13.00000";"-0.16507"
"13.50000";"-0.16291"
"14.00000";"-0.16082"
"14.50000";"-0.15873"
"15.00000";"-0.15659"
"15.50000";"-0.15465"
"16.00000";"-0.15285"
"16.50000";"-0.15125"
"17.00000";"-0.14969"
"17.50000";"-0.14797"
"18.00000";"-0.14633"
"18.50000";"-0.14477"
"19.00000";"-0.14355"
"19.50000";"-0.14231"
"20.00000";"-0.14108"
"20.50000";"-0.13994"
"21.00000";"-0.13878"
"21.50000";"-0.13762"
"22.00000";"-0.13652"
"22.50000";"-0.13568"
"23.00000";"-0.13491"
"23.50000";"-0.13396"
"24.00000";"-0.13308"
"24.50000";"-0.13197"
"25.00000";"-0.13114"
"25.50000";"-0.13018"
"26.00000";"-0.12936"
"26.50000";"-0.12843"
"27.00000";"-0.12738"
"27.50000";"-0.12652"
"28.00000";"-0.12573"
"28.50000";"-0.12501"
"29.00000";"-0.12432"
"29.50000";"-0.12360"
"30.00000";"-0.12299"
"30.50000";"-0.12238"
"31.00000";"-0.12179"
"31.50000";"-0.12118"
"32.00000";"-0.12058"
"32.50000";"-0.11994"
"33.00000";"-0.11933"
"33.50000";"-0.11853"
"34.00000";"-0.11812"
"34.50000";"-0.11766"
"35.00000";"-0.11728"
"35.50000";"-0.11680"
"36.00000";"-0.11614"
"36.50000";"-0.11570"
"37.00000";"-0.11509"
"37.50000";"-0.11471"
"38.00000";"-0.11429"
"38.50000";"-0.11400"
"39.00000";"-0.11365"
"39.50000";"-0.11327"
"40.00000";"-0.11280"
"40.50000";"-0.11234"
"41.00000";"-0.11205"
"41.50000";"-0.11172"
"42.00000";"-0.11140"
"42.50000";"-0.11103"
"43.00000";"-0.11074"
"43.50000";"-0.11033"
"44.00000";"-0.11029"
"44.50000";"-0.10988"
"45.00000";"-0.10993"
"45.50000";"-0.10942"
"46.00000";"-0.10911"
"46.50000";"-0.10859"
"47.00000";"-0.10831"
"47.50000";"-0.10830"
"48.00000";"-0.10816"
"48.50000";"-0.10795"
"49.00000";"-0.10765"
"49.50000";"-0.10742"
"50.00000";"-0.10715"
"50.50000";"-0.10695"
"51.00000";"-0.10692"
"51.50000";"-0.10669"
"52.00000";"-0.10666"
"52.50000";"-0.10647"
"53.00000";"-0.10633"
"53.50000";"-0.10611"
"54.00000";"-0.10614"
"54.50000";"-0.10623"
"55.00000";"-0.10630"
"55.50000";"-0.10592"
"56.00000";"-0.10584"
"56.50000";"-0.10550"
"57.00000";"-0.10543"
"57.50000";"-0.10502"
"58.00000";"-0.10485"
"58.50000";"-0.10466"
"59.00000";"-0.10461"
"59.50000";"-0.10433"
"60.00000";"-0.10391"
