"400N1_1#002"
""
"Time (s)";"Current (uA)"
"0.00000";"-10.71125"
"0.50000";"-10.04750"
"1.00000";"-9.45750"
"1.50000";"-8.96417"
"2.00000";"-8.54542"
"2.50000";"-8.19375"
"3.00000";"-7.88583"
"3.50000";"-7.61292"
"4.00000";"-7.35917"
"4.50000";"-7.13125"
"5.00000";"-6.92500"
"5.50000";"-6.73792"
"6.00000";"-6.56750"
"6.50000";"-6.41167"
"7.00000";"-6.26708"
"7.50000";"-6.13125"
"8.00000";"-6.00375"
"8.50000";"-5.88458"
"9.00000";"-5.77417"
"9.50000";"-5.67042"
"10.00000";"-5.57167"
"10.50000";"-5.47833"
"11.00000";"-5.39042"
"11.50000";"-5.30708"
"12.00000";"-5.22792"
"12.50000";"-5.15417"
"13.00000";"-5.08458"
"13.50000";"-5.01833"
"14.00000";"-4.95375"
"14.50000";"-4.89167"
"15.00000";"-4.83375"
"15.50000";"-4.77958"
"16.00000";"-4.72792"
"16.50000";"-4.67583"
"17.00000";"-4.62417"
"17.50000";"-4.57417"
"18.00000";"-4.52667"
"18.50000";"-4.48417"
"19.00000";"-4.44208"
"19.50000";"-4.40167"
"20.00000";"-4.35958"
"20.50000";"-4.32083"
"21.00000";"-4.28250"
"21.50000";"-4.24583"
"22.00000";"-4.20917"
"22.50000";"-4.17458"
"23.00000";"-4.14000"
"23.50000";"-4.10708"
"24.00000";"-4.07542"
"24.50000";"-4.04500"
"25.00000";"-4.01583"
"25.50000";"-3.98667"
"26.00000";"-3.95875"
"26.50000";"-3.93167"
"27.00000";"-3.90583"
"27.50000";"-3.88042"
"28.00000";"-3.85542"
"28.50000";"-3.83250"
"29.00000";"-3.80958"
"29.50000";"-3.78750"
"30.00000";"-3.76458"
"30.50000";"-3.74333"
"31.00000";"-3.72250"
"31.50000";"-3.70250"
"32.00000";"-3.68292"
"32.50000";"-3.66333"
"33.00000";"-3.64417"
"33.50000";"-3.62542"
"34.00000";"-3.60750"
"34.50000";"-3.59250"
"35.00000";"-3.57708"
"35.50000";"-3.56250"
"36.00000";"-3.54542"
"36.50000";"-3.53000"
"37.00000";"-3.51375"
"37.50000";"-3.49792"
"38.00000";"-3.48125"
"38.50000";"-3.46583"
"39.00000";"-3.45083"
"39.50000";"-3.43708"
"40.00000";"-3.42375"
"40.50000";"-3.41083"
"41.00000";"-3.39833"
"41.50000";"-3.38667"
"42.00000";"-3.37583"
"42.50000";"-3.36542"
"43.00000";"-3.35500"
"43.50000";"-3.34458"
"44.00000";"-3.33375"
"44.50000";"-3.32333"
"45.00000";"-3.31375"
"45.50000";"-3.30500"
"46.00000";"-3.29583"
"46.50000";"-3.28625"
"47.00000";"-3.27667"
"47.50000";"-3.26792"
"48.00000";"-3.26000"
"48.50000";"-3.25250"
"49.00000";"-3.24542"
"49.50000";"-3.23833"
"50.00000";"-3.23125"
"50.50000";"-3.22458"
"51.00000";"-3.21833"
"51.50000";"-3.21375"
"52.00000";"-3.20875"
"52.50000";"-3.20458"
"53.00000";"-3.19958"
"53.50000";"-3.19542"
"54.00000";"-3.19083"
"54.50000";"-3.18708"
"55.00000";"-3.18292"
"55.50000";"-3.17917"
"56.00000";"-3.17583"
"56.50000";"-3.17292"
"57.00000";"-3.17000"
"57.50000";"-3.16625"
"58.00000";"-3.16292"
"58.50000";"-3.16042"
"59.00000";"-3.15875"
"59.50000";"-3.15792"
"60.00000";"-3.15750"
