"400N1_1#004"
""
"Time (s)";"Current (uA)"
"0.00000";"-12.21750"
"0.50000";"-11.45000"
"1.00000";"-10.76958"
"1.50000";"-10.20292"
"2.00000";"-9.72083"
"2.50000";"-9.30708"
"3.00000";"-8.94542"
"3.50000";"-8.62500"
"4.00000";"-8.33875"
"4.50000";"-8.08125"
"5.00000";"-7.84917"
"5.50000";"-7.63792"
"6.00000";"-7.44167"
"6.50000";"-7.26000"
"7.00000";"-7.08958"
"7.50000";"-6.93458"
"8.00000";"-6.79000"
"8.50000";"-6.65458"
"9.00000";"-6.53083"
"9.50000";"-6.41542"
"10.00000";"-6.30583"
"10.50000";"-6.20042"
"11.00000";"-6.09875"
"11.50000";"-6.00292"
"12.00000";"-5.91042"
"12.50000";"-5.82458"
"13.00000";"-5.74292"
"13.50000";"-5.66500"
"14.00000";"-5.59083"
"14.50000";"-5.52000"
"15.00000";"-5.45208"
"15.50000";"-5.38667"
"16.00000";"-5.32417"
"16.50000";"-5.26458"
"17.00000";"-5.20750"
"17.50000";"-5.15333"
"18.00000";"-5.10208"
"18.50000";"-5.05250"
"19.00000";"-5.00375"
"19.50000";"-4.95583"
"20.00000";"-4.90958"
"20.50000";"-4.86542"
"21.00000";"-4.82250"
"21.50000";"-4.78083"
"22.00000";"-4.74000"
"22.50000";"-4.70125"
"23.00000";"-4.66292"
"23.50000";"-4.62625"
"24.00000";"-4.59042"
"24.50000";"-4.55625"
"25.00000";"-4.52292"
"25.50000";"-4.49000"
"26.00000";"-4.45833"
"26.50000";"-4.42750"
"27.00000";"-4.39792"
"27.50000";"-4.36833"
"28.00000";"-4.34000"
"28.50000";"-4.31417"
"29.00000";"-4.28750"
"29.50000";"-4.26125"
"30.00000";"-4.23375"
"30.50000";"-4.20917"
"31.00000";"-4.18500"
"31.50000";"-4.16167"
"32.00000";"-4.13833"
"32.50000";"-4.11625"
"33.00000";"-4.09375"
"33.50000";"-4.07250"
"34.00000";"-4.05125"
"34.50000";"-4.03125"
"35.00000";"-4.01167"
"35.50000";"-3.99417"
"36.00000";"-3.97583"
"36.50000";"-3.95750"
"37.00000";"-3.93833"
"37.50000";"-3.92083"
"38.00000";"-3.90417"
"38.50000";"-3.88750"
"39.00000";"-3.87208"
"39.50000";"-3.85667"
"40.00000";"-3.84250"
"40.50000";"-3.82833"
"41.00000";"-3.81500"
"41.50000";"-3.80125"
"42.00000";"-3.78750"
"42.50000";"-3.77333"
"43.00000";"-3.76000"
"43.50000";"-3.74708"
"44.00000";"-3.73500"
"44.50000";"-3.72250"
"45.00000";"-3.71083"
"45.50000";"-3.69958"
"46.00000";"-3.68875"
"46.50000";"-3.67833"
"47.00000";"-3.66792"
"47.50000";"-3.65875"
"48.00000";"-3.64917"
"48.50000";"-3.64042"
"49.00000";"-3.63167"
"49.50000";"-3.62333"
"50.00000";"-3.61583"
"50.50000";"-3.60750"
"51.00000";"-3.60000"
"51.50000";"-3.59250"
"52.00000";"-3.58583"
"52.50000";"-3.57875"
"53.00000";"-3.57292"
"53.50000";"-3.56750"
"54.00000";"-3.56250"
"54.50000";"-3.55667"
"55.00000";"-3.55125"
"55.50000";"-3.54667"
"56.00000";"-3.54208"
"56.50000";"-3.53875"
"57.00000";"-3.53542"
"57.50000";"-3.53250"
"58.00000";"-3.52917"
"58.50000";"-3.52583"
"59.00000";"-3.52500"
"59.50000";"-3.52458"
"60.00000";"-3.52500"
