"400N1_1#003"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.44162"
"0.50000";"-0.41521"
"1.00000";"-0.40112"
"1.50000";"-0.38058"
"2.00000";"-0.36350"
"2.50000";"-0.33896"
"3.00000";"-0.32621"
"3.50000";"-0.31500"
"4.00000";"-0.30479"
"4.50000";"-0.29529"
"5.00000";"-0.28688"
"5.50000";"-0.27913"
"6.00000";"-0.27225"
"6.50000";"-0.26567"
"7.00000";"-0.25958"
"7.50000";"-0.25392"
"8.00000";"-0.24858"
"8.50000";"-0.24350"
"9.00000";"-0.23875"
"9.50000";"-0.23438"
"10.00000";"-0.23025"
"10.50000";"-0.22629"
"11.00000";"-0.22246"
"11.50000";"-0.21900"
"12.00000";"-0.21579"
"12.50000";"-0.21288"
"13.00000";"-0.21017"
"13.50000";"-0.20725"
"14.00000";"-0.20442"
"14.50000";"-0.20171"
"15.00000";"-0.19929"
"15.50000";"-0.19692"
"16.00000";"-0.19467"
"16.50000";"-0.19254"
"17.00000";"-0.19054"
"17.50000";"-0.18837"
"18.00000";"-0.18629"
"18.50000";"-0.18437"
"19.00000";"-0.18279"
"19.50000";"-0.18133"
"20.00000";"-0.17975"
"20.50000";"-0.17804"
"21.00000";"-0.17629"
"21.50000";"-0.17467"
"22.00000";"-0.17314"
"22.50000";"-0.17170"
"23.00000";"-0.17021"
"23.50000";"-0.16881"
"24.00000";"-0.16738"
"24.50000";"-0.16612"
"25.00000";"-0.16478"
"25.50000";"-0.16368"
"26.00000";"-0.16252"
"26.50000";"-0.16154"
"27.00000";"-0.16066"
"27.50000";"-0.15975"
"28.00000";"-0.15869"
"28.50000";"-0.15751"
"29.00000";"-0.15647"
"29.50000";"-0.15561"
"30.00000";"-0.15475"
"30.50000";"-0.15395"
"31.00000";"-0.15314"
"31.50000";"-0.15235"
"32.00000";"-0.15509"
"32.50000";"-0.15452"
"33.00000";"-0.15388"
"33.50000";"-0.14977"
"34.00000";"-0.14910"
"34.50000";"-0.14852"
"35.00000";"-0.14795"
"35.50000";"-0.14722"
"36.00000";"-0.14651"
"36.50000";"-0.14575"
"37.00000";"-0.14512"
"37.50000";"-0.14441"
"38.00000";"-0.14371"
"38.50000";"-0.14300"
"39.00000";"-0.14246"
"39.50000";"-0.14200"
"40.00000";"-0.14152"
"40.50000";"-0.14082"
"41.00000";"-0.14017"
"41.50000";"-0.13960"
"42.00000";"-0.13920"
"42.50000";"-0.13892"
"43.00000";"-0.13852"
"43.50000";"-0.13816"
"44.00000";"-0.13763"
"44.50000";"-0.13718"
"45.00000";"-0.13678"
"45.50000";"-0.13633"
"46.00000";"-0.13591"
"46.50000";"-0.13538"
"47.00000";"-0.13508"
"47.50000";"-0.13490"
"48.00000";"-0.13466"
"48.50000";"-0.13447"
"49.00000";"-0.13423"
"49.50000";"-0.13393"
"50.00000";"-0.13361"
"50.50000";"-0.13323"
"51.00000";"-0.13314"
"51.50000";"-0.13294"
"52.00000";"-0.13278"
"52.50000";"-0.13261"
"53.00000";"-0.13223"
"53.50000";"-0.13212"
"54.00000";"-0.13178"
"54.50000";"-0.13171"
"55.00000";"-0.13140"
"55.50000";"-0.13124"
"56.00000";"-0.13124"
"56.50000";"-0.13108"
"57.00000";"-0.13104"
"57.50000";"-0.13083"
"58.00000";"-0.13081"
"58.50000";"-0.13082"
"59.00000";"-0.13090"
"59.50000";"-0.13096"
"60.00000";"-0.13092"
