"400N1_1#039"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.52463"
"0.50000";"-0.47242"
"1.00000";"-0.42796"
"1.50000";"-0.39225"
"2.00000";"-0.36475"
"2.50000";"-0.34187"
"3.00000";"-0.32392"
"3.50000";"-0.30746"
"4.00000";"-0.29267"
"4.50000";"-0.27912"
"5.00000";"-0.26633"
"5.50000";"-0.25363"
"6.00000";"-0.24129"
"6.50000";"-0.23108"
"7.00000";"-0.22183"
"7.50000";"-0.21283"
"8.00000";"-0.20229"
"8.50000";"-0.19179"
"9.00000";"-0.18258"
"9.50000";"-0.17567"
"10.00000";"-0.17125"
"10.50000";"-0.16700"
"11.00000";"-0.16745"
"11.50000";"-0.16780"
"12.00000";"-0.16847"
"12.50000";"-0.16293"
"13.00000";"-0.15698"
"13.50000";"-0.15123"
"14.00000";"-0.14686"
"14.50000";"-0.14281"
"15.00000";"-0.13882"
"15.50000";"-0.13472"
"16.00000";"-0.13046"
"16.50000";"-0.12678"
"17.00000";"-0.12363"
"17.50000";"-0.12250"
"18.00000";"-0.12205"
"18.50000";"-0.12320"
"19.00000";"-0.12324"
"19.50000";"-0.12262"
"20.00000";"-0.12332"
"20.50000";"-0.12451"
"21.00000";"-0.12609"
"21.50000";"-0.12498"
"22.00000";"-0.12296"
"22.50000";"-0.11969"
"23.00000";"-0.11661"
"23.50000";"-0.11468"
"24.00000";"-0.11309"
"24.50000";"-0.11106"
"25.00000";"-0.10709"
"25.50000";"-0.10255"
"26.00000";"-0.09776"
"26.50000";"-0.09452"
"27.00000";"-0.09210"
"27.50000";"-0.09142"
"28.00000";"-0.09143"
"28.50000";"-0.09266"
"29.00000";"-0.09324"
"29.50000";"-0.09275"
"30.00000";"-0.09337"
"30.50000";"-0.09425"
"31.00000";"-0.09566"
"31.50000";"-0.09670"
"32.00000";"-0.09829"
"32.50000";"-0.09965"
"33.00000";"-0.09916"
"33.50000";"-0.09733"
"34.00000";"-0.09404"
"34.50000";"-0.09114"
"35.00000";"-0.08882"
"35.50000";"-0.08730"
"36.00000";"-0.08475"
"36.50000";"-0.08143"
"37.00000";"-0.07889"
"37.50000";"-0.07618"
"38.00000";"-0.07389"
"38.50000";"-0.07251"
"39.00000";"-0.07283"
"39.50000";"-0.07389"
"40.00000";"-0.07513"
"40.50000";"-0.07730"
"41.00000";"-0.08002"
"41.50000";"-0.08222"
"42.00000";"-0.08354"
"42.50000";"-0.08511"
"43.00000";"-0.08587"
"43.50000";"-0.08585"
"44.00000";"-0.08513"
"44.50000";"-0.08425"
"45.00000";"-0.08306"
"45.50000";"-0.08240"
"46.00000";"-0.08089"
"46.50000";"-0.07885"
"47.00000";"-0.07545"
"47.50000";"-0.07187"
"48.00000";"-0.06894"
"48.50000";"-0.06634"
"49.00000";"-0.06615"
"49.50000";"-0.06756"
"50.00000";"-0.06985"
"50.50000";"-0.07130"
"51.00000";"-0.07127"
"51.50000";"-0.07130"
"52.00000";"-0.07234"
"52.50000";"-0.07441"
"53.00000";"-0.07708"
"53.50000";"-0.07877"
"54.00000";"-0.07974"
"54.50000";"-0.07940"
"55.00000";"-0.07761"
"55.50000";"-0.07658"
"56.00000";"-0.07428"
"56.50000";"-0.07221"
"57.00000";"-0.06904"
"57.50000";"-0.06706"
"58.00000";"-0.06527"
"58.50000";"-0.06389"
"59.00000";"-0.06202"
"59.50000";"-0.06100"
"60.00000";"-0.06016"
