"400N1_1#043"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.14762"
"0.50000";"-0.13742"
"1.00000";"-0.12736"
"1.50000";"-0.11992"
"2.00000";"-0.11580"
"2.50000";"-0.11399"
"3.00000";"-0.11219"
"3.50000";"-0.11063"
"4.00000";"-0.10949"
"4.50000";"-0.10742"
"5.00000";"-0.10554"
"5.50000";"-0.10220"
"6.00000";"-0.09874"
"6.50000";"-0.09380"
"7.00000";"-0.08891"
"7.50000";"-0.08338"
"8.00000";"-0.07850"
"8.50000";"-0.07494"
"9.00000";"-0.07240"
"9.50000";"-0.07075"
"10.00000";"-0.06945"
"10.50000";"-0.06860"
"11.00000";"-0.06752"
"11.50000";"-0.06730"
"12.00000";"-0.06750"
"12.50000";"-0.06849"
"13.00000";"-0.06920"
"13.50000";"-0.07170"
"14.00000";"-0.07334"
"14.50000";"-0.07368"
"15.00000";"-0.07270"
"15.50000";"-0.07116"
"16.00000";"-0.06976"
"16.50000";"-0.06794"
"17.00000";"-0.06623"
"17.50000";"-0.06432"
"18.00000";"-0.06168"
"18.50000";"-0.05781"
"19.00000";"-0.05386"
"19.50000";"-0.05008"
"20.00000";"-0.04846"
"20.50000";"-0.04821"
"21.00000";"-0.04848"
"21.50000";"-0.04914"
"22.00000";"-0.05014"
"22.50000";"-0.05184"
"23.00000";"-0.05276"
"23.50000";"-0.05333"
"24.00000";"-0.05451"
"24.50000";"-0.05583"
"25.00000";"-0.05759"
"25.50000";"-0.05909"
"26.00000";"-0.05940"
"26.50000";"-0.05877"
"27.00000";"-0.05727"
"27.50000";"-0.05576"
"28.00000";"-0.05375"
"28.50000";"-0.05158"
"29.00000";"-0.04982"
"29.50000";"-0.04778"
"30.00000";"-0.04517"
"30.50000";"-0.04439"
"31.00000";"-0.04462"
"31.50000";"-0.04551"
"32.00000";"-0.04499"
"32.50000";"-0.04468"
"33.00000";"-0.04430"
"33.50000";"-0.04487"
"34.00000";"-0.04626"
"34.50000";"-0.04955"
"35.00000";"-0.05301"
"35.50000";"-0.05543"
"36.00000";"-0.05572"
"36.50000";"-0.05437"
"37.00000";"-0.05267"
"37.50000";"-0.05082"
"38.00000";"-0.04931"
"38.50000";"-0.04718"
"39.00000";"-0.04476"
"39.50000";"-0.04270"
"40.00000";"-0.03939"
"40.50000";"-0.03684"
"41.00000";"-0.03431"
"41.50000";"-0.03373"
"42.00000";"-0.03454"
"42.50000";"-0.03664"
"43.00000";"-0.03877"
"43.50000";"-0.04035"
"44.00000";"-0.04145"
"44.50000";"-0.04292"
"45.00000";"-0.04479"
"45.50000";"-0.04702"
"46.00000";"-0.04932"
"46.50000";"-0.04970"
"47.00000";"-0.04905"
"47.50000";"-0.04812"
"48.00000";"-0.04686"
"48.50000";"-0.04395"
"49.00000";"-0.04080"
"49.50000";"-0.03810"
"50.00000";"-0.03593"
"50.50000";"-0.03353"
"51.00000";"-0.03191"
"51.50000";"-0.03137"
"52.00000";"-0.03130"
"52.50000";"-0.03142"
"53.00000";"-0.03290"
"53.50000";"-0.03437"
"54.00000";"-0.03630"
"54.50000";"-0.03868"
"55.00000";"-0.04093"
"55.50000";"-0.04354"
"56.00000";"-0.04622"
"56.50000";"-0.04893"
"57.00000";"-0.04985"
"57.50000";"-0.04935"
"58.00000";"-0.04740"
"58.50000";"-0.04557"
"59.00000";"-0.04240"
"59.50000";"-0.04113"
"60.00000";"-0.04094"
