"400N1_1#012"
""
"Time (s)";"Current (uA)"
"0.00000";"-26.72500"
"0.50000";"-24.97500"
"1.00000";"-23.42917"
"1.50000";"-22.13750"
"2.00000";"-21.05000"
"2.50000";"-20.10833"
"3.00000";"-19.30000"
"3.50000";"-18.58750"
"4.00000";"-17.95417"
"4.50000";"-17.37917"
"5.00000";"-16.85417"
"5.50000";"-16.34417"
"6.00000";"-15.88292"
"6.50000";"-15.46125"
"7.00000";"-15.10417"
"7.50000";"-14.76875"
"8.00000";"-14.45458"
"8.50000";"-14.16333"
"9.00000";"-13.89042"
"9.50000";"-13.63458"
"10.00000";"-13.39208"
"10.50000";"-13.16375"
"11.00000";"-12.94958"
"11.50000";"-12.74625"
"12.00000";"-12.55375"
"12.50000";"-12.36833"
"13.00000";"-12.19250"
"13.50000";"-12.02417"
"14.00000";"-11.86375"
"14.50000";"-11.70958"
"15.00000";"-11.56417"
"15.50000";"-11.42500"
"16.00000";"-11.29125"
"16.50000";"-11.16083"
"17.00000";"-11.03500"
"17.50000";"-10.91500"
"18.00000";"-10.79958"
"18.50000";"-10.68875"
"19.00000";"-10.58125"
"19.50000";"-10.47750"
"20.00000";"-10.37667"
"20.50000";"-10.28083"
"21.00000";"-10.18875"
"21.50000";"-10.10000"
"22.00000";"-10.01250"
"22.50000";"-9.92708"
"23.00000";"-9.84375"
"23.50000";"-9.76250"
"24.00000";"-9.68292"
"24.50000";"-9.60667"
"25.00000";"-9.53292"
"25.50000";"-9.46167"
"26.00000";"-9.39125"
"26.50000";"-9.32208"
"27.00000";"-9.25458"
"27.50000";"-9.18917"
"28.00000";"-9.12583"
"28.50000";"-9.06375"
"29.00000";"-9.00500"
"29.50000";"-8.94875"
"30.00000";"-8.89417"
"30.50000";"-8.84000"
"31.00000";"-8.78667"
"31.50000";"-8.73458"
"32.00000";"-8.68375"
"32.50000";"-8.63292"
"33.00000";"-8.58375"
"33.50000";"-8.53542"
"34.00000";"-8.48917"
"34.50000";"-8.44375"
"35.00000";"-8.39875"
"35.50000";"-8.35458"
"36.00000";"-8.31125"
"36.50000";"-8.26917"
"37.00000";"-8.22875"
"37.50000";"-8.18875"
"38.00000";"-8.14958"
"38.50000";"-8.11042"
"39.00000";"-8.07292"
"39.50000";"-8.03625"
"40.00000";"-8.00042"
"40.50000";"-7.96458"
"41.00000";"-7.93042"
"41.50000";"-7.89667"
"42.00000";"-7.86417"
"42.50000";"-7.83208"
"43.00000";"-7.80125"
"43.50000";"-7.77125"
"44.00000";"-7.74167"
"44.50000";"-7.71250"
"45.00000";"-7.68542"
"45.50000";"-7.65917"
"46.00000";"-7.63333"
"46.50000";"-7.60708"
"47.00000";"-7.58083"
"47.50000";"-7.55583"
"48.00000";"-7.53083"
"48.50000";"-7.50750"
"49.00000";"-7.48417"
"49.50000";"-7.46250"
"50.00000";"-7.44125"
"50.50000";"-7.42125"
"51.00000";"-7.40208"
"51.50000";"-7.38417"
"52.00000";"-7.36708"
"52.50000";"-7.35000"
"53.00000";"-7.33333"
"53.50000";"-7.31708"
"54.00000";"-7.30250"
"54.50000";"-7.28750"
"55.00000";"-7.27458"
"55.50000";"-7.26042"
"56.00000";"-7.24833"
"56.50000";"-7.23583"
"57.00000";"-7.22458"
"57.50000";"-7.21375"
"58.00000";"-7.20292"
"58.50000";"-7.19333"
"59.00000";"-7.18417"
"59.50000";"-7.17542"
"60.00000";"-7.16625"
