"400N1_1#031"
""
"Time (s)";"Current (uA)"
"0.00000";"-1.20500"
"0.50000";"-1.10200"
"1.00000";"-1.00796"
"1.50000";"-0.92946"
"2.00000";"-0.86783"
"2.50000";"-0.81612"
"3.00000";"-0.77154"
"3.50000";"-0.73504"
"4.00000";"-0.70542"
"4.50000";"-0.67996"
"5.00000";"-0.65717"
"5.50000";"-0.63462"
"6.00000";"-0.61454"
"6.50000";"-0.59742"
"7.00000";"-0.58325"
"7.50000";"-0.57146"
"8.00000";"-0.56004"
"8.50000";"-0.55033"
"9.00000";"-0.53838"
"9.50000";"-0.52525"
"10.00000";"-0.51242"
"10.50000";"-0.50012"
"11.00000";"-0.48737"
"11.50000";"-0.47483"
"12.00000";"-0.46329"
"12.50000";"-0.45358"
"13.00000";"-0.44858"
"13.50000";"-0.44813"
"14.00000";"-0.44821"
"14.50000";"-0.44608"
"15.00000";"-0.43425"
"15.50000";"-0.42079"
"16.00000";"-0.40617"
"16.50000";"-0.39887"
"17.00000";"-0.39625"
"17.50000";"-0.39437"
"18.00000";"-0.39304"
"18.50000";"-0.39075"
"19.00000";"-0.38821"
"19.50000";"-0.38396"
"20.00000";"-0.37954"
"20.50000";"-0.37487"
"21.00000";"-0.37063"
"21.50000";"-0.36554"
"22.00000";"-0.36021"
"22.50000";"-0.35933"
"23.00000";"-0.36404"
"23.50000";"-0.37292"
"24.00000";"-0.36908"
"24.50000";"-0.35867"
"25.00000";"-0.34279"
"25.50000";"-0.33729"
"26.00000";"-0.33429"
"26.50000";"-0.33287"
"27.00000";"-0.33050"
"27.50000";"-0.32829"
"28.00000";"-0.32633"
"28.50000";"-0.32525"
"29.00000";"-0.32633"
"29.50000";"-0.32904"
"30.00000";"-0.33017"
"30.50000";"-0.32850"
"31.00000";"-0.32446"
"31.50000";"-0.32008"
"32.00000";"-0.31525"
"32.50000";"-0.31050"
"33.00000";"-0.30646"
"33.50000";"-0.30192"
"34.00000";"-0.29796"
"34.50000";"-0.29362"
"35.00000";"-0.28975"
"35.50000";"-0.28725"
"36.00000";"-0.28571"
"36.50000";"-0.28592"
"37.00000";"-0.28604"
"37.50000";"-0.28779"
"38.00000";"-0.28967"
"38.50000";"-0.29292"
"39.00000";"-0.29492"
"39.50000";"-0.29696"
"40.00000";"-0.29817"
"40.50000";"-0.29854"
"41.00000";"-0.29737"
"41.50000";"-0.29504"
"42.00000";"-0.29267"
"42.50000";"-0.29071"
"43.00000";"-0.28762"
"43.50000";"-0.28375"
"44.00000";"-0.27962"
"44.50000";"-0.27483"
"45.00000";"-0.27042"
"45.50000";"-0.26579"
"46.00000";"-0.26417"
"46.50000";"-0.26433"
"47.00000";"-0.26646"
"47.50000";"-0.26767"
"48.00000";"-0.26921"
"48.50000";"-0.27071"
"49.00000";"-0.27308"
"49.50000";"-0.27663"
"50.00000";"-0.27979"
"50.50000";"-0.28325"
"51.00000";"-0.28492"
"51.50000";"-0.28642"
"52.00000";"-0.28629"
"52.50000";"-0.28421"
"53.00000";"-0.28113"
"53.50000";"-0.27679"
"54.00000";"-0.27250"
"54.50000";"-0.26838"
"55.00000";"-0.26479"
"55.50000";"-0.26217"
"56.00000";"-0.25942"
"56.50000";"-0.25683"
"57.00000";"-0.25596"
"57.50000";"-0.25600"
"58.00000";"-0.25750"
"58.50000";"-0.25879"
"59.00000";"-0.26133"
"59.50000";"-0.26383"
"60.00000";"-0.26575"
