"400N1_1#047"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.11788"
"0.50000";"-0.09825"
"1.00000";"-0.08438"
"1.50000";"-0.07756"
"2.00000";"-0.07430"
"2.50000";"-0.07253"
"3.00000";"-0.07102"
"3.50000";"-0.06885"
"4.00000";"-0.06800"
"4.50000";"-0.06819"
"5.00000";"-0.06880"
"5.50000";"-0.06952"
"6.00000";"-0.06952"
"6.50000";"-0.06846"
"7.00000";"-0.06688"
"7.50000";"-0.06638"
"8.00000";"-0.06575"
"8.50000";"-0.06441"
"9.00000";"-0.06090"
"9.50000";"-0.05797"
"10.00000";"-0.05290"
"10.50000";"-0.04922"
"11.00000";"-0.04596"
"11.50000";"-0.04573"
"12.00000";"-0.04580"
"12.50000";"-0.04651"
"13.00000";"-0.04595"
"13.50000";"-0.04390"
"14.00000";"-0.04217"
"14.50000";"-0.04218"
"15.00000";"-0.04391"
"15.50000";"-0.04600"
"16.00000";"-0.04830"
"16.50000";"-0.04839"
"17.00000";"-0.04705"
"17.50000";"-0.04454"
"18.00000";"-0.04448"
"18.50000";"-0.04397"
"19.00000";"-0.04315"
"19.50000";"-0.04139"
"20.00000";"-0.03917"
"20.50000";"-0.03666"
"21.00000";"-0.03567"
"21.50000";"-0.03566"
"22.00000";"-0.03619"
"22.50000";"-0.03570"
"23.00000";"-0.03531"
"23.50000";"-0.03471"
"24.00000";"-0.03387"
"24.50000";"-0.03509"
"25.00000";"-0.03718"
"25.50000";"-0.04005"
"26.00000";"-0.04079"
"26.50000";"-0.04060"
"27.00000";"-0.03893"
"27.50000";"-0.03765"
"28.00000";"-0.03648"
"28.50000";"-0.03630"
"29.00000";"-0.03445"
"29.50000";"-0.03232"
"30.00000";"-0.02773"
"30.50000";"-0.02450"
"31.00000";"-0.02228"
"31.50000";"-0.02169"
"32.00000";"-0.02084"
"32.50000";"-0.02176"
"33.00000";"-0.02406"
"33.50000";"-0.02626"
"34.00000";"-0.02683"
"34.50000";"-0.02716"
"35.00000";"-0.02843"
"35.50000";"-0.03034"
"36.00000";"-0.03195"
"36.50000";"-0.03375"
"37.00000";"-0.03416"
"37.50000";"-0.03364"
"38.00000";"-0.03263"
"38.50000";"-0.03112"
"39.00000";"-0.02835"
"39.50000";"-0.02577"
"40.00000";"-0.02274"
"40.50000";"-0.02036"
"41.00000";"-0.01745"
"41.50000";"-0.01604"
"42.00000";"-0.01613"
"42.50000";"-0.01671"
"43.00000";"-0.01793"
"43.50000";"-0.01986"
"44.00000";"-0.02102"
"44.50000";"-0.02301"
"45.00000";"-0.02524"
"45.50000";"-0.02944"
"46.00000";"-0.03271"
"46.50000";"-0.03537"
"47.00000";"-0.03567"
"47.50000";"-0.03495"
"48.00000";"-0.03258"
"48.50000";"-0.03047"
"49.00000";"-0.02831"
"49.50000";"-0.02610"
"50.00000";"-0.02522"
"50.50000";"-0.02298"
"51.00000";"-0.02122"
"51.50000";"-0.01812"
"52.00000";"-0.01630"
"52.50000";"-0.01470"
"53.00000";"-0.01521"
"53.50000";"-0.01623"
"54.00000";"-0.01846"
"54.50000";"-0.02040"
"55.00000";"-0.02306"
"55.50000";"-0.02534"
"56.00000";"-0.02670"
"56.50000";"-0.02809"
"57.00000";"-0.02997"
"57.50000";"-0.03061"
"58.00000";"-0.03022"
"58.50000";"-0.02907"
"59.00000";"-0.02823"
"59.50000";"-0.02758"
"60.00000";"-0.02676"
