"400N1_1#014"
""
"Time (s)";"Current (uA)"
"0.00000";"-25.70000"
"0.50000";"-24.12083"
"1.00000";"-22.71250"
"1.50000";"-21.52917"
"2.00000";"-20.52083"
"2.50000";"-19.65417"
"3.00000";"-18.89583"
"3.50000";"-18.22500"
"4.00000";"-17.62083"
"4.50000";"-17.08750"
"5.00000";"-16.60000"
"5.50000";"-16.15417"
"6.00000";"-15.70583"
"6.50000";"-15.30000"
"7.00000";"-14.92542"
"7.50000";"-14.60750"
"8.00000";"-14.30792"
"8.50000";"-14.02708"
"9.00000";"-13.76375"
"9.50000";"-13.51417"
"10.00000";"-13.27917"
"10.50000";"-13.05792"
"11.00000";"-12.85250"
"11.50000";"-12.65792"
"12.00000";"-12.47250"
"12.50000";"-12.29500"
"13.00000";"-12.12583"
"13.50000";"-11.96500"
"14.00000";"-11.81167"
"14.50000";"-11.66500"
"15.00000";"-11.52625"
"15.50000";"-11.39250"
"16.00000";"-11.26375"
"16.50000";"-11.13917"
"17.00000";"-11.02083"
"17.50000";"-10.90750"
"18.00000";"-10.79917"
"18.50000";"-10.69417"
"19.00000";"-10.59458"
"19.50000";"-10.49750"
"20.00000";"-10.40417"
"20.50000";"-10.31500"
"21.00000";"-10.23125"
"21.50000";"-10.15000"
"22.00000";"-10.07083"
"22.50000";"-9.99333"
"23.00000";"-9.91875"
"23.50000";"-9.84667"
"24.00000";"-9.77708"
"24.50000";"-9.71042"
"25.00000";"-9.64667"
"25.50000";"-9.58542"
"26.00000";"-9.52583"
"26.50000";"-9.46792"
"27.00000";"-9.41125"
"27.50000";"-9.35708"
"28.00000";"-9.30417"
"28.50000";"-9.25375"
"29.00000";"-9.20458"
"29.50000";"-9.15792"
"30.00000";"-9.11125"
"30.50000";"-9.06625"
"31.00000";"-9.02167"
"31.50000";"-8.98083"
"32.00000";"-8.94250"
"32.50000";"-8.90583"
"33.00000";"-8.86958"
"33.50000";"-8.83417"
"34.00000";"-8.80083"
"34.50000";"-8.76833"
"35.00000";"-8.73708"
"35.50000";"-8.70542"
"36.00000";"-8.67417"
"36.50000";"-8.64292"
"37.00000";"-8.61250"
"37.50000";"-8.58333"
"38.00000";"-8.55542"
"38.50000";"-8.53000"
"39.00000";"-8.50708"
"39.50000";"-8.48542"
"40.00000";"-8.46292"
"40.50000";"-8.44000"
"41.00000";"-8.41625"
"41.50000";"-8.39333"
"42.00000";"-8.37000"
"42.50000";"-8.34833"
"43.00000";"-8.32833"
"43.50000";"-8.30958"
"44.00000";"-8.29083"
"44.50000";"-8.27208"
"45.00000";"-8.25333"
"45.50000";"-8.23625"
"46.00000";"-8.22000"
"46.50000";"-8.20500"
"47.00000";"-8.19042"
"47.50000";"-8.17625"
"48.00000";"-8.16375"
"48.50000";"-8.15083"
"49.00000";"-8.13917"
"49.50000";"-8.12708"
"50.00000";"-8.11500"
"50.50000";"-8.10083"
"51.00000";"-8.08542"
"51.50000";"-8.07083"
"52.00000";"-8.05708"
"52.50000";"-8.04542"
"53.00000";"-8.03292"
"53.50000";"-8.02125"
"54.00000";"-8.00958"
"54.50000";"-7.99917"
"55.00000";"-7.99000"
"55.50000";"-7.98167"
"56.00000";"-7.97125"
"56.50000";"-7.96000"
"57.00000";"-7.94750"
"57.50000";"-7.93833"
"58.00000";"-7.93000"
"58.50000";"-7.92250"
"59.00000";"-7.91542"
"59.50000";"-7.90875"
"60.00000";"-7.90250"
