"400N1_1#018"
""
"Time (s)";"Current (uA)"
"0.00000";"-7.24500"
"0.50000";"-6.81208"
"1.00000";"-6.42625"
"1.50000";"-6.10083"
"2.00000";"-5.82417"
"2.50000";"-5.58250"
"3.00000";"-5.37125"
"3.50000";"-5.18542"
"4.00000";"-5.01958"
"4.50000";"-4.86958"
"5.00000";"-4.73083"
"5.50000";"-4.60417"
"6.00000";"-4.48833"
"6.50000";"-4.38208"
"7.00000";"-4.28375"
"7.50000";"-4.19125"
"8.00000";"-4.10458"
"8.50000";"-4.02375"
"9.00000";"-3.94792"
"9.50000";"-3.87750"
"10.00000";"-3.81083"
"10.50000";"-3.74792"
"11.00000";"-3.68708"
"11.50000";"-3.62917"
"12.00000";"-3.57375"
"12.50000";"-3.52167"
"13.00000";"-3.47208"
"13.50000";"-3.42583"
"14.00000";"-3.38125"
"14.50000";"-3.33875"
"15.00000";"-3.29750"
"15.50000";"-3.25792"
"16.00000";"-3.22042"
"16.50000";"-3.18458"
"17.00000";"-3.15083"
"17.50000";"-3.11792"
"18.00000";"-3.08583"
"18.50000";"-3.05458"
"19.00000";"-3.02458"
"19.50000";"-2.99542"
"20.00000";"-2.96792"
"20.50000";"-2.94000"
"21.00000";"-2.91417"
"21.50000";"-2.88875"
"22.00000";"-2.86417"
"22.50000";"-2.83917"
"23.00000";"-2.81542"
"23.50000";"-2.79292"
"24.00000";"-2.77208"
"24.50000";"-2.75167"
"25.00000";"-2.73250"
"25.50000";"-2.71375"
"26.00000";"-2.69500"
"26.50000";"-2.67625"
"27.00000";"-2.65875"
"27.50000";"-2.65250"
"28.00000";"-2.66500"
"28.50000";"-2.68625"
"29.00000";"-2.67625"
"29.50000";"-2.63750"
"30.00000";"-2.59042"
"30.50000";"-2.56625"
"31.00000";"-2.55250"
"31.50000";"-2.53917"
"32.00000";"-2.52417"
"32.50000";"-2.51083"
"33.00000";"-2.49750"
"33.50000";"-2.48500"
"34.00000";"-2.47208"
"34.50000";"-2.45792"
"35.00000";"-2.44417"
"35.50000";"-2.43125"
"36.00000";"-2.42125"
"36.50000";"-2.41125"
"37.00000";"-2.40208"
"37.50000";"-2.39208"
"38.00000";"-2.38333"
"38.50000";"-2.37500"
"39.00000";"-2.36708"
"39.50000";"-2.35875"
"40.00000";"-2.35042"
"40.50000";"-2.34208"
"41.00000";"-2.33375"
"41.50000";"-2.32542"
"42.00000";"-2.31792"
"42.50000";"-2.31042"
"43.00000";"-2.30292"
"43.50000";"-2.29458"
"44.00000";"-2.28708"
"44.50000";"-2.28042"
"45.00000";"-2.27417"
"45.50000";"-2.26833"
"46.00000";"-2.26208"
"46.50000";"-2.25750"
"47.00000";"-2.25292"
"47.50000";"-2.24833"
"48.00000";"-2.24292"
"48.50000";"-2.23750"
"49.00000";"-2.23208"
"49.50000";"-2.22750"
"50.00000";"-2.22250"
"50.50000";"-2.21792"
"51.00000";"-2.21292"
"51.50000";"-2.20792"
"52.00000";"-2.20292"
"52.50000";"-2.19792"
"53.00000";"-2.19292"
"53.50000";"-2.18833"
"54.00000";"-2.18292"
"54.50000";"-2.17833"
"55.00000";"-2.17375"
"55.50000";"-2.16958"
"56.00000";"-2.16625"
"56.50000";"-2.16250"
"57.00000";"-2.16000"
"57.50000";"-2.15708"
"58.00000";"-2.15500"
"58.50000";"-2.15417"
"59.00000";"-2.15042"
"59.50000";"-2.14667"
"60.00000";"-2.14125"
