"400N1_1#046"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.16950"
"0.50000";"-0.16349"
"1.00000";"-0.15818"
"1.50000";"-0.15556"
"2.00000";"-0.15431"
"2.50000";"-0.15438"
"3.00000";"-0.15475"
"3.50000";"-0.15698"
"4.00000";"-0.15847"
"4.50000";"-0.16008"
"5.00000";"-0.15555"
"5.50000";"-0.15289"
"6.00000";"-0.14879"
"6.50000";"-0.14998"
"7.00000";"-0.14841"
"7.50000";"-0.14739"
"8.00000";"-0.14080"
"8.50000";"-0.13472"
"9.00000";"-0.12792"
"9.50000";"-0.12312"
"10.00000";"-0.11771"
"10.50000";"-0.11090"
"11.00000";"-0.10280"
"11.50000";"-0.09216"
"12.00000";"-0.08356"
"12.50000";"-0.07980"
"13.00000";"-0.08132"
"13.50000";"-0.08328"
"14.00000";"-0.08430"
"14.50000";"-0.08285"
"15.00000";"-0.08016"
"15.50000";"-0.07826"
"16.00000";"-0.07701"
"16.50000";"-0.07511"
"17.00000";"-0.07121"
"17.50000";"-0.06592"
"18.00000";"-0.05988"
"18.50000";"-0.05287"
"19.00000";"-0.04731"
"19.50000";"-0.04303"
"20.00000";"-0.04006"
"20.50000";"-0.03718"
"21.00000";"-0.03443"
"21.50000";"-0.03108"
"22.00000";"-0.02848"
"22.50000";"-0.02665"
"23.00000";"-0.02589"
"23.50000";"-0.02487"
"24.00000";"-0.02509"
"24.50000";"-0.02618"
"25.00000";"-0.02751"
"25.50000";"-0.02840"
"26.00000";"-0.03075"
"26.50000";"-0.03419"
"27.00000";"-0.03769"
"27.50000";"-0.03990"
"28.00000";"-0.04095"
"28.50000";"-0.04052"
"29.00000";"-0.03883"
"29.50000";"-0.03730"
"30.00000";"-0.03638"
"30.50000";"-0.03569"
"31.00000";"-0.03460"
"31.50000";"-0.03224"
"32.00000";"-0.02973"
"32.50000";"-0.02777"
"33.00000";"-0.02755"
"33.50000";"-0.02692"
"34.00000";"-0.02555"
"34.50000";"-0.02512"
"35.00000";"-0.02615"
"35.50000";"-0.02843"
"36.00000";"-0.02987"
"36.50000";"-0.03122"
"37.00000";"-0.03247"
"37.50000";"-0.03410"
"38.00000";"-0.03541"
"38.50000";"-0.03589"
"39.00000";"-0.03532"
"39.50000";"-0.03430"
"40.00000";"-0.03229"
"40.50000";"-0.03073"
"41.00000";"-0.02882"
"41.50000";"-0.02664"
"42.00000";"-0.02274"
"42.50000";"-0.01865"
"43.00000";"-0.01708"
"43.50000";"-0.01700"
"44.00000";"-0.01802"
"44.50000";"-0.01841"
"45.00000";"-0.02002"
"45.50000";"-0.02108"
"46.00000";"-0.02246"
"46.50000";"-0.02396"
"47.00000";"-0.02601"
"47.50000";"-0.02838"
"48.00000";"-0.03004"
"48.50000";"-0.03131"
"49.00000";"-0.03008"
"49.50000";"-0.02930"
"50.00000";"-0.02789"
"50.50000";"-0.02707"
"51.00000";"-0.02497"
"51.50000";"-0.02294"
"52.00000";"-0.02182"
"52.50000";"-0.01979"
"53.00000";"-0.01757"
"53.50000";"-0.01512"
"54.00000";"-0.01338"
"54.50000";"-0.01365"
"55.00000";"-0.01572"
"55.50000";"-0.01904"
"56.00000";"-0.02209"
"56.50000";"-0.02360"
"57.00000";"-0.02609"
"57.50000";"-0.02770"
"58.00000";"-0.03036"
"58.50000";"-0.03118"
"59.00000";"-0.03103"
"59.50000";"-0.02956"
"60.00000";"-0.02777"
