"400N1_1#029"
""
"Time (s)";"Current (uA)"
"0.00000";"-1.99125"
"0.50000";"-1.84375"
"1.00000";"-1.73958"
"1.50000";"-1.63500"
"2.00000";"-1.54458"
"2.50000";"-1.47667"
"3.00000";"-1.45375"
"3.50000";"-1.44275"
"4.00000";"-1.40771"
"4.50000";"-1.37008"
"5.00000";"-1.32754"
"5.50000";"-1.29204"
"6.00000";"-1.25929"
"6.50000";"-1.22492"
"7.00000";"-1.18775"
"7.50000";"-1.15433"
"8.00000";"-1.12525"
"8.50000";"-1.09354"
"9.00000";"-1.06358"
"9.50000";"-1.03000"
"10.00000";"-1.00517"
"10.50000";"-0.97875"
"11.00000";"-0.95617"
"11.50000";"-0.93563"
"12.00000";"-0.92075"
"12.50000";"-0.90762"
"13.00000";"-0.89529"
"13.50000";"-0.88287"
"14.00000";"-0.87121"
"14.50000";"-0.85804"
"15.00000";"-0.84508"
"15.50000";"-0.83204"
"16.00000";"-0.82183"
"16.50000";"-0.81304"
"17.00000";"-0.80571"
"17.50000";"-0.79946"
"18.00000";"-0.79375"
"18.50000";"-0.78837"
"19.00000";"-0.78242"
"19.50000";"-0.77796"
"20.00000";"-0.77408"
"20.50000";"-0.77138"
"21.00000";"-0.76846"
"21.50000";"-0.76525"
"22.00000";"-0.76096"
"22.50000";"-0.75508"
"23.00000";"-0.74883"
"23.50000";"-0.74146"
"24.00000";"-0.73404"
"24.50000";"-0.72646"
"25.00000";"-0.71979"
"25.50000";"-0.71362"
"26.00000";"-0.70729"
"26.50000";"-0.70108"
"27.00000";"-0.69567"
"27.50000";"-0.69171"
"28.00000";"-0.68913"
"28.50000";"-0.68663"
"29.00000";"-0.68454"
"29.50000";"-0.68204"
"30.00000";"-0.68200"
"30.50000";"-0.68129"
"31.00000";"-0.68179"
"31.50000";"-0.68029"
"32.00000";"-0.67917"
"32.50000";"-0.67675"
"33.00000";"-0.67354"
"33.50000";"-0.66992"
"34.00000";"-0.66596"
"34.50000";"-0.66246"
"35.00000";"-0.65683"
"35.50000";"-0.65092"
"36.00000";"-0.64479"
"36.50000";"-0.63954"
"37.00000";"-0.63563"
"37.50000";"-0.63212"
"38.00000";"-0.62996"
"38.50000";"-0.62967"
"39.00000";"-0.62883"
"39.50000";"-0.62796"
"40.00000";"-0.62563"
"40.50000";"-0.62496"
"41.00000";"-0.62579"
"41.50000";"-0.62675"
"42.00000";"-0.62854"
"42.50000";"-0.62862"
"43.00000";"-0.62808"
"43.50000";"-0.62525"
"44.00000";"-0.62208"
"44.50000";"-0.61917"
"45.00000";"-0.61592"
"45.50000";"-0.61325"
"46.00000";"-0.60917"
"46.50000";"-0.60467"
"47.00000";"-0.60050"
"47.50000";"-0.59679"
"48.00000";"-0.59504"
"48.50000";"-0.59375"
"49.00000";"-0.59288"
"49.50000";"-0.59113"
"50.00000";"-0.58887"
"50.50000";"-0.58812"
"51.00000";"-0.58925"
"51.50000";"-0.59113"
"52.00000";"-0.59237"
"52.50000";"-0.59196"
"53.00000";"-0.59071"
"53.50000";"-0.58879"
"54.00000";"-0.58650"
"54.50000";"-0.58396"
"55.00000";"-0.58150"
"55.50000";"-0.57912"
"56.00000";"-0.57650"
"56.50000";"-0.57246"
"57.00000";"-0.56829"
"57.50000";"-0.56413"
"58.00000";"-0.56083"
"58.50000";"-0.55892"
"59.00000";"-0.55858"
"59.50000";"-0.55875"
"60.00000";"-0.55825"
