"400N1_1#042"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.47300"
"0.50000";"-0.42308"
"1.00000";"-0.38271"
"1.50000";"-0.35238"
"2.00000";"-0.32746"
"2.50000";"-0.30667"
"3.00000";"-0.29000"
"3.50000";"-0.27538"
"4.00000";"-0.26154"
"4.50000";"-0.24837"
"5.00000";"-0.23583"
"5.50000";"-0.22417"
"6.00000";"-0.21246"
"6.50000";"-0.20112"
"7.00000";"-0.19092"
"7.50000";"-0.18225"
"8.00000";"-0.17421"
"8.50000";"-0.16642"
"9.00000";"-0.15937"
"9.50000";"-0.15342"
"10.00000";"-0.15172"
"10.50000";"-0.15191"
"11.00000";"-0.15184"
"11.50000";"-0.14889"
"12.00000";"-0.14433"
"12.50000";"-0.14005"
"13.00000";"-0.13478"
"13.50000";"-0.13017"
"14.00000";"-0.12509"
"14.50000";"-0.12021"
"15.00000";"-0.11494"
"15.50000";"-0.11081"
"16.00000";"-0.10798"
"16.50000";"-0.10672"
"17.00000";"-0.10538"
"17.50000";"-0.10489"
"18.00000";"-0.10404"
"18.50000";"-0.10364"
"19.00000";"-0.10337"
"19.50000";"-0.10317"
"20.00000";"-0.10418"
"20.50000";"-0.10538"
"21.00000";"-0.10649"
"21.50000";"-0.10627"
"22.00000";"-0.10462"
"22.50000";"-0.10194"
"23.00000";"-0.09835"
"23.50000";"-0.09454"
"24.00000";"-0.09173"
"24.50000";"-0.08958"
"25.00000";"-0.08699"
"25.50000";"-0.08352"
"26.00000";"-0.07990"
"26.50000";"-0.07657"
"27.00000";"-0.07457"
"27.50000";"-0.07303"
"28.00000";"-0.07355"
"28.50000";"-0.07394"
"29.00000";"-0.07527"
"29.50000";"-0.07604"
"30.00000";"-0.07675"
"30.50000";"-0.07843"
"31.00000";"-0.08018"
"31.50000";"-0.08142"
"32.00000";"-0.08080"
"32.50000";"-0.07994"
"33.00000";"-0.07884"
"33.50000";"-0.07770"
"34.00000";"-0.07523"
"34.50000";"-0.07245"
"35.00000";"-0.06922"
"35.50000";"-0.06618"
"36.00000";"-0.06323"
"36.50000";"-0.06115"
"37.00000";"-0.05936"
"37.50000";"-0.05877"
"38.00000";"-0.05878"
"38.50000";"-0.05936"
"39.00000";"-0.06007"
"39.50000";"-0.05979"
"40.00000";"-0.06030"
"40.50000";"-0.06127"
"41.00000";"-0.06395"
"41.50000";"-0.06713"
"42.00000";"-0.06885"
"42.50000";"-0.06894"
"43.00000";"-0.06750"
"43.50000";"-0.06653"
"44.00000";"-0.06522"
"44.50000";"-0.06367"
"45.00000";"-0.06204"
"45.50000";"-0.06039"
"46.00000";"-0.05805"
"46.50000";"-0.05658"
"47.00000";"-0.05485"
"47.50000";"-0.05403"
"48.00000";"-0.05276"
"48.50000";"-0.05258"
"49.00000";"-0.05191"
"49.50000";"-0.05167"
"50.00000";"-0.05202"
"50.50000";"-0.05453"
"51.00000";"-0.05729"
"51.50000";"-0.05939"
"52.00000";"-0.06035"
"52.50000";"-0.06051"
"53.00000";"-0.06036"
"53.50000";"-0.05975"
"54.00000";"-0.05840"
"54.50000";"-0.05715"
"55.00000";"-0.05630"
"55.50000";"-0.05527"
"56.00000";"-0.05287"
"56.50000";"-0.04948"
"57.00000";"-0.04626"
"57.50000";"-0.04423"
"58.00000";"-0.04332"
"58.50000";"-0.04389"
"59.00000";"-0.04530"
"59.50000";"-0.04696"
