"400N1_1#020"
""
"Time (s)";"Current (uA)"
"0.00000";"-7.26625"
"0.50000";"-6.82958"
"1.00000";"-6.44167"
"1.50000";"-6.11625"
"2.00000";"-5.83833"
"2.50000";"-5.59542"
"3.00000";"-5.38250"
"3.50000";"-5.19417"
"4.00000";"-5.02625"
"4.50000";"-4.87333"
"5.00000";"-4.73417"
"5.50000";"-4.60625"
"6.00000";"-4.49042"
"6.50000";"-4.38292"
"7.00000";"-4.28375"
"7.50000";"-4.19000"
"8.00000";"-4.10333"
"8.50000";"-4.02208"
"9.00000";"-3.94667"
"9.50000";"-3.87625"
"10.00000";"-3.80958"
"10.50000";"-3.74750"
"11.00000";"-3.68792"
"11.50000";"-3.63167"
"12.00000";"-3.57833"
"12.50000";"-3.52667"
"13.00000";"-3.47875"
"13.50000";"-3.43250"
"14.00000";"-3.38875"
"14.50000";"-3.34667"
"15.00000";"-3.30583"
"15.50000";"-3.26750"
"16.00000";"-3.22958"
"16.50000";"-3.19375"
"17.00000";"-3.15875"
"17.50000";"-3.12625"
"18.00000";"-3.09500"
"18.50000";"-3.06458"
"19.00000";"-3.03417"
"19.50000";"-3.00500"
"20.00000";"-2.97708"
"20.50000";"-2.95042"
"21.00000";"-2.92458"
"21.50000";"-2.90042"
"22.00000";"-2.87750"
"22.50000";"-2.85500"
"23.00000";"-2.83333"
"23.50000";"-2.81208"
"24.00000";"-2.79208"
"24.50000";"-2.77167"
"25.00000";"-2.75250"
"25.50000";"-2.73333"
"26.00000";"-2.71542"
"26.50000";"-2.69750"
"27.00000";"-2.68000"
"27.50000";"-2.66250"
"28.00000";"-2.64583"
"28.50000";"-2.63000"
"29.00000";"-2.61500"
"29.50000";"-2.60000"
"30.00000";"-2.58458"
"30.50000";"-2.57042"
"31.00000";"-2.55792"
"31.50000";"-2.54583"
"32.00000";"-2.53417"
"32.50000";"-2.52167"
"33.00000";"-2.51042"
"33.50000";"-2.49917"
"34.00000";"-2.48875"
"34.50000";"-2.47833"
"35.00000";"-2.46833"
"35.50000";"-2.45833"
"36.00000";"-2.44792"
"36.50000";"-2.43750"
"37.00000";"-2.42667"
"37.50000";"-2.41667"
"38.00000";"-2.40708"
"38.50000";"-2.39792"
"39.00000";"-2.38875"
"39.50000";"-2.37917"
"40.00000";"-2.37083"
"40.50000";"-2.36250"
"41.00000";"-2.35417"
"41.50000";"-2.34542"
"42.00000";"-2.33708"
"42.50000";"-2.32875"
"43.00000";"-2.32125"
"43.50000";"-2.31375"
"44.00000";"-2.30792"
"44.50000";"-2.30083"
"45.00000";"-2.29417"
"45.50000";"-2.28750"
"46.00000";"-2.28167"
"46.50000";"-2.27708"
"47.00000";"-2.27125"
"47.50000";"-2.26542"
"48.00000";"-2.25875"
"48.50000";"-2.25250"
"49.00000";"-2.24667"
"49.50000";"-2.24167"
"50.00000";"-2.23667"
"50.50000";"-2.23208"
"51.00000";"-2.22583"
"51.50000";"-2.22042"
"52.00000";"-2.21417"
"52.50000";"-2.20958"
"53.00000";"-2.20458"
"53.50000";"-2.20083"
"54.00000";"-2.19667"
"54.50000";"-2.19292"
"55.00000";"-2.18917"
"55.50000";"-2.18625"
"56.00000";"-2.18292"
"56.50000";"-2.17917"
"57.00000";"-2.17583"
"57.50000";"-2.17292"
"58.00000";"-2.17000"
"58.50000";"-2.16625"
"59.00000";"-2.16250"
"59.50000";"-2.15917"
"60.00000";"-2.15625"
