"400N1_1#038"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.48013"
"0.50000";"-0.45308"
"1.00000";"-0.42908"
"1.50000";"-0.40821"
"2.00000";"-0.38979"
"2.50000";"-0.37267"
"3.00000";"-0.35679"
"3.50000";"-0.34179"
"4.00000";"-0.32733"
"4.50000";"-0.31508"
"5.00000";"-0.30417"
"5.50000";"-0.29483"
"6.00000";"-0.28575"
"6.50000";"-0.27813"
"7.00000";"-0.27146"
"7.50000";"-0.26604"
"8.00000";"-0.26150"
"8.50000";"-0.25679"
"9.00000";"-0.25304"
"9.50000";"-0.25004"
"10.00000";"-0.24879"
"10.50000";"-0.24771"
"11.00000";"-0.24504"
"11.50000";"-0.24258"
"12.00000";"-0.23862"
"12.50000";"-0.23517"
"13.00000";"-0.23054"
"13.50000";"-0.22667"
"14.00000";"-0.22329"
"14.50000";"-0.21925"
"15.00000";"-0.21558"
"15.50000";"-0.21012"
"16.00000";"-0.20571"
"16.50000";"-0.20067"
"17.00000";"-0.19733"
"17.50000";"-0.19479"
"18.00000";"-0.19442"
"18.50000";"-0.19467"
"19.00000";"-0.19533"
"19.50000";"-0.19500"
"20.00000";"-0.19483"
"20.50000";"-0.19467"
"21.00000";"-0.19500"
"21.50000";"-0.19554"
"22.00000";"-0.19529"
"22.50000";"-0.19383"
"23.00000";"-0.19167"
"23.50000";"-0.18946"
"24.00000";"-0.18667"
"24.50000";"-0.18367"
"25.00000";"-0.17921"
"25.50000";"-0.17425"
"26.00000";"-0.16929"
"26.50000";"-0.16567"
"27.00000";"-0.16379"
"27.50000";"-0.16393"
"28.00000";"-0.16637"
"28.50000";"-0.16933"
"29.00000";"-0.17117"
"29.50000";"-0.17063"
"30.00000";"-0.16922"
"30.50000";"-0.16728"
"31.00000";"-0.16551"
"31.50000";"-0.16395"
"32.00000";"-0.16110"
"32.50000";"-0.15850"
"33.00000";"-0.15508"
"33.50000";"-0.15168"
"34.00000";"-0.14778"
"34.50000";"-0.14542"
"35.00000";"-0.14502"
"35.50000";"-0.14654"
"36.00000";"-0.14749"
"36.50000";"-0.14815"
"37.00000";"-0.14820"
"37.50000";"-0.14838"
"38.00000";"-0.14950"
"38.50000";"-0.15086"
"39.00000";"-0.15316"
"39.50000";"-0.15538"
"40.00000";"-0.15710"
"40.50000";"-0.15780"
"41.00000";"-0.15712"
"41.50000";"-0.15522"
"42.00000";"-0.15288"
"42.50000";"-0.14939"
"43.00000";"-0.14617"
"43.50000";"-0.14309"
"44.00000";"-0.14036"
"44.50000";"-0.13861"
"45.00000";"-0.13680"
"45.50000";"-0.13598"
"46.00000";"-0.13474"
"46.50000";"-0.13455"
"47.00000";"-0.13511"
"47.50000";"-0.13552"
"48.00000";"-0.13607"
"48.50000";"-0.13718"
"49.00000";"-0.13965"
"49.50000";"-0.14231"
"50.00000";"-0.14423"
"50.50000";"-0.14499"
"51.00000";"-0.14461"
"51.50000";"-0.14319"
"52.00000";"-0.14257"
"52.50000";"-0.14149"
"53.00000";"-0.14080"
"53.50000";"-0.13867"
"54.00000";"-0.13502"
"54.50000";"-0.13115"
"55.00000";"-0.12704"
"55.50000";"-0.12521"
"56.00000";"-0.12445"
"56.50000";"-0.12411"
"57.00000";"-0.12484"
"57.50000";"-0.12573"
"58.00000";"-0.12720"
"58.50000";"-0.12827"
"59.00000";"-0.12845"
"59.50000";"-0.12981"
"60.00000";"-0.13154"
