"400N1_1#033"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.94087"
"0.50000";"-0.88671"
"1.00000";"-0.83771"
"1.50000";"-0.79487"
"2.00000";"-0.75779"
"2.50000";"-0.72500"
"3.00000";"-0.69642"
"3.50000";"-0.67004"
"4.00000";"-0.64600"
"4.50000";"-0.62383"
"5.00000";"-0.60296"
"5.50000";"-0.58383"
"6.00000";"-0.56683"
"6.50000";"-0.55204"
"7.00000";"-0.53904"
"7.50000";"-0.52738"
"8.00000";"-0.51696"
"8.50000";"-0.50517"
"9.00000";"-0.49375"
"9.50000";"-0.48300"
"10.00000";"-0.47629"
"10.50000";"-0.47283"
"11.00000";"-0.47033"
"11.50000";"-0.46687"
"12.00000";"-0.46163"
"12.50000";"-0.45521"
"13.00000";"-0.44683"
"13.50000";"-0.43779"
"14.00000";"-0.42967"
"14.50000";"-0.42396"
"15.00000";"-0.41767"
"15.50000";"-0.41029"
"16.00000";"-0.40246"
"16.50000";"-0.39488"
"17.00000";"-0.38779"
"17.50000";"-0.38150"
"18.00000";"-0.37692"
"18.50000";"-0.37346"
"19.00000";"-0.37117"
"19.50000";"-0.36937"
"20.00000";"-0.36850"
"20.50000";"-0.36742"
"21.00000";"-0.36667"
"21.50000";"-0.36562"
"22.00000";"-0.36483"
"22.50000";"-0.36371"
"23.00000";"-0.36242"
"23.50000";"-0.36029"
"24.00000";"-0.35704"
"24.50000";"-0.35446"
"25.00000";"-0.35104"
"25.50000";"-0.34667"
"26.00000";"-0.34096"
"26.50000";"-0.33413"
"27.00000";"-0.32804"
"27.50000";"-0.32242"
"28.00000";"-0.31913"
"28.50000";"-0.31754"
"29.00000";"-0.31688"
"29.50000";"-0.31592"
"30.00000";"-0.31488"
"30.50000";"-0.31317"
"31.00000";"-0.31171"
"31.50000";"-0.31071"
"32.00000";"-0.31129"
"32.50000";"-0.31292"
"33.00000";"-0.31438"
"33.50000";"-0.31471"
"34.00000";"-0.31379"
"34.50000";"-0.31179"
"35.00000";"-0.30862"
"35.50000";"-0.30512"
"36.00000";"-0.30092"
"36.50000";"-0.29775"
"37.00000";"-0.29433"
"37.50000";"-0.29142"
"38.00000";"-0.28725"
"38.50000";"-0.28350"
"39.00000";"-0.28000"
"39.50000";"-0.27833"
"40.00000";"-0.27792"
"40.50000";"-0.27792"
"41.00000";"-0.27846"
"41.50000";"-0.27937"
"42.00000";"-0.28021"
"42.50000";"-0.28087"
"43.00000";"-0.28175"
"43.50000";"-0.28358"
"44.00000";"-0.28454"
"44.50000";"-0.28500"
"45.00000";"-0.28417"
"45.50000";"-0.28358"
"46.00000";"-0.28158"
"46.50000";"-0.27946"
"47.00000";"-0.27667"
"47.50000";"-0.27429"
"48.00000";"-0.27158"
"48.50000";"-0.26904"
"49.00000";"-0.26638"
"49.50000";"-0.26392"
"50.00000";"-0.26375"
"50.50000";"-0.26446"
"51.00000";"-0.26642"
"51.50000";"-0.26738"
"52.00000";"-0.26750"
"52.50000";"-0.26654"
"53.00000";"-0.26533"
"53.50000";"-0.26763"
"54.00000";"-0.27067"
"54.50000";"-0.27396"
"55.00000";"-0.27442"
"55.50000";"-0.27433"
"56.00000";"-0.27308"
"56.50000";"-0.27088"
"57.00000";"-0.26904"
"57.50000";"-0.26733"
"58.00000";"-0.26579"
"58.50000";"-0.26421"
"59.00000";"-0.26158"
"59.50000";"-0.25954"
"60.00000";"-0.25763"
