"400N1_1#034"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.88388"
"0.50000";"-0.80088"
"1.00000";"-0.73012"
"1.50000";"-0.67492"
"2.00000";"-0.63029"
"2.50000";"-0.59333"
"3.00000";"-0.56142"
"3.50000";"-0.53363"
"4.00000";"-0.50792"
"4.50000";"-0.48608"
"5.00000";"-0.46558"
"5.50000";"-0.44725"
"6.00000";"-0.42862"
"6.50000";"-0.41125"
"7.00000";"-0.39446"
"7.50000";"-0.37967"
"8.00000";"-0.36704"
"8.50000";"-0.35658"
"9.00000";"-0.34754"
"9.50000";"-0.33879"
"10.00000";"-0.33062"
"10.50000";"-0.32275"
"11.00000";"-0.31617"
"11.50000";"-0.31058"
"12.00000";"-0.30608"
"12.50000";"-0.30192"
"13.00000";"-0.29796"
"13.50000";"-0.29350"
"14.00000";"-0.28954"
"14.50000";"-0.28454"
"15.00000";"-0.27921"
"15.50000";"-0.27271"
"16.00000";"-0.26692"
"16.50000";"-0.26183"
"17.00000";"-0.25708"
"17.50000";"-0.25179"
"18.00000";"-0.24608"
"18.50000";"-0.23979"
"19.00000";"-0.23425"
"19.50000";"-0.23033"
"20.00000";"-0.22800"
"20.50000";"-0.22650"
"21.00000";"-0.22421"
"21.50000";"-0.22254"
"22.00000";"-0.22092"
"22.50000";"-0.22000"
"23.00000";"-0.21850"
"23.50000";"-0.21808"
"24.00000";"-0.21679"
"24.50000";"-0.21617"
"25.00000";"-0.21450"
"25.50000";"-0.21250"
"26.00000";"-0.20921"
"26.50000";"-0.20554"
"27.00000";"-0.20237"
"27.50000";"-0.19900"
"28.00000";"-0.19483"
"28.50000";"-0.18950"
"29.00000";"-0.18633"
"29.50000";"-0.18350"
"30.00000";"-0.18333"
"30.50000";"-0.18246"
"31.00000";"-0.18287"
"31.50000";"-0.18242"
"32.00000";"-0.18113"
"32.50000";"-0.17996"
"33.00000";"-0.17875"
"33.50000";"-0.17933"
"34.00000";"-0.18079"
"34.50000";"-0.18233"
"35.00000";"-0.18279"
"35.50000";"-0.18192"
"36.00000";"-0.18008"
"36.50000";"-0.17825"
"37.00000";"-0.17242"
"37.50000";"-0.16789"
"38.00000";"-0.16320"
"38.50000";"-0.16368"
"39.00000";"-0.16371"
"39.50000";"-0.16456"
"40.00000";"-0.16473"
"40.50000";"-0.16553"
"41.00000";"-0.16603"
"41.50000";"-0.16783"
"42.00000";"-0.16880"
"42.50000";"-0.16965"
"43.00000";"-0.16889"
"43.50000";"-0.16734"
"44.00000";"-0.16489"
"44.50000";"-0.16167"
"45.00000";"-0.15939"
"45.50000";"-0.15743"
"46.00000";"-0.15553"
"46.50000";"-0.15273"
"47.00000";"-0.15041"
"47.50000";"-0.14845"
"48.00000";"-0.14718"
"48.50000";"-0.14593"
"49.00000";"-0.14578"
"49.50000";"-0.14623"
"50.00000";"-0.14753"
"50.50000";"-0.14872"
"51.00000";"-0.15071"
"51.50000";"-0.15183"
"52.00000";"-0.15348"
"52.50000";"-0.15380"
"53.00000";"-0.15440"
"53.50000";"-0.15388"
"54.00000";"-0.15443"
"54.50000";"-0.15387"
"55.00000";"-0.15236"
"55.50000";"-0.15084"
"56.00000";"-0.14883"
"56.50000";"-0.14648"
"57.00000";"-0.14247"
"57.50000";"-0.13886"
"58.00000";"-0.13618"
"58.50000";"-0.13453"
"59.00000";"-0.13512"
"59.50000";"-0.13711"
"60.00000";"-0.13989"
