"400N1_1#019"
""
"Time (s)";"Current (uA)"
"0.00000";"-7.24750"
"0.50000";"-6.81417"
"1.00000";"-6.42875"
"1.50000";"-6.10542"
"2.00000";"-5.83042"
"2.50000";"-5.58958"
"3.00000";"-5.37750"
"3.50000";"-5.18958"
"4.00000";"-5.02375"
"4.50000";"-4.87417"
"5.00000";"-4.73708"
"5.50000";"-4.61167"
"6.00000";"-4.49750"
"6.50000";"-4.39292"
"7.00000";"-4.29458"
"7.50000";"-4.20292"
"8.00000";"-4.11625"
"8.50000";"-4.03625"
"9.00000";"-3.96167"
"9.50000";"-3.89250"
"10.00000";"-3.82750"
"10.50000";"-3.76583"
"11.00000";"-3.70708"
"11.50000";"-3.65125"
"12.00000";"-3.59833"
"12.50000";"-3.54875"
"13.00000";"-3.50167"
"13.50000";"-3.45708"
"14.00000";"-3.41333"
"14.50000";"-3.37208"
"15.00000";"-3.33250"
"15.50000";"-3.29542"
"16.00000";"-3.25958"
"16.50000";"-3.22542"
"17.00000";"-3.19292"
"17.50000";"-3.16167"
"18.00000";"-3.13042"
"18.50000";"-3.10000"
"19.00000";"-3.07000"
"19.50000";"-3.04250"
"20.00000";"-3.01583"
"20.50000";"-2.99083"
"21.00000";"-2.96583"
"21.50000";"-2.94167"
"22.00000";"-2.91750"
"22.50000";"-2.89375"
"23.00000";"-2.87125"
"23.50000";"-2.85000"
"24.00000";"-2.83042"
"24.50000";"-2.81125"
"25.00000";"-2.79208"
"25.50000";"-2.77375"
"26.00000";"-2.75583"
"26.50000";"-2.73875"
"27.00000";"-2.72167"
"27.50000";"-2.70542"
"28.00000";"-2.69000"
"28.50000";"-2.67500"
"29.00000";"-2.66000"
"29.50000";"-2.64500"
"30.00000";"-2.63125"
"30.50000";"-2.61750"
"31.00000";"-2.60417"
"31.50000";"-2.59000"
"32.00000";"-2.57708"
"32.50000";"-2.56500"
"33.00000";"-2.55417"
"33.50000";"-2.54292"
"34.00000";"-2.53208"
"34.50000";"-2.52167"
"35.00000";"-2.51208"
"35.50000";"-2.50208"
"36.00000";"-2.49167"
"36.50000";"-2.48208"
"37.00000";"-2.47333"
"37.50000";"-2.46458"
"38.00000";"-2.45542"
"38.50000";"-2.44625"
"39.00000";"-2.43792"
"39.50000";"-2.42958"
"40.00000";"-2.42125"
"40.50000";"-2.41292"
"41.00000";"-2.40542"
"41.50000";"-2.39833"
"42.00000";"-2.39042"
"42.50000";"-2.38250"
"43.00000";"-2.37417"
"43.50000";"-2.36750"
"44.00000";"-2.36042"
"44.50000";"-2.35375"
"45.00000";"-2.34667"
"45.50000";"-2.34000"
"46.00000";"-2.33458"
"46.50000";"-2.32875"
"47.00000";"-2.32333"
"47.50000";"-2.31750"
"48.00000";"-2.31250"
"48.50000";"-2.30708"
"49.00000";"-2.30208"
"49.50000";"-2.29667"
"50.00000";"-2.29208"
"50.50000";"-2.28708"
"51.00000";"-2.28167"
"51.50000";"-2.27625"
"52.00000";"-2.27083"
"52.50000";"-2.26667"
"53.00000";"-2.26125"
"53.50000";"-2.25625"
"54.00000";"-2.25083"
"54.50000";"-2.24667"
"55.00000";"-2.24250"
"55.50000";"-2.23792"
"56.00000";"-2.23375"
"56.50000";"-2.22958"
"57.00000";"-2.22667"
"57.50000";"-2.22292"
"58.00000";"-2.21958"
"58.50000";"-2.21625"
"59.00000";"-2.21375"
"59.50000";"-2.21042"
"60.00000";"-2.20625"
