"400N1_1#015"
""
"Time (s)";"Current (uA)"
"0.00000";"-15.32500"
"0.50000";"-14.30417"
"1.00000";"-13.36042"
"1.50000";"-12.58250"
"2.00000";"-11.92792"
"2.50000";"-11.40708"
"3.00000";"-10.94833"
"3.50000";"-10.54458"
"4.00000";"-10.18417"
"4.50000";"-9.86125"
"5.00000";"-9.56667"
"5.50000";"-9.29875"
"6.00000";"-9.05375"
"6.50000";"-8.82792"
"7.00000";"-8.61917"
"7.50000";"-8.42458"
"8.00000";"-8.24375"
"8.50000";"-8.07458"
"9.00000";"-7.91625"
"9.50000";"-7.76917"
"10.00000";"-7.63042"
"10.50000";"-7.49917"
"11.00000";"-7.37417"
"11.50000";"-7.25667"
"12.00000";"-7.14542"
"12.50000";"-7.03917"
"13.00000";"-6.93833"
"13.50000";"-6.84208"
"14.00000";"-6.75042"
"14.50000";"-6.66292"
"15.00000";"-6.57917"
"15.50000";"-6.50000"
"16.00000";"-6.42542"
"16.50000";"-6.35417"
"17.00000";"-6.28542"
"17.50000";"-6.21750"
"18.00000";"-6.15250"
"18.50000";"-6.08917"
"19.00000";"-6.02833"
"19.50000";"-5.97042"
"20.00000";"-5.91458"
"20.50000";"-5.86083"
"21.00000";"-5.80833"
"21.50000";"-5.75792"
"22.00000";"-5.70917"
"22.50000";"-5.66208"
"23.00000";"-5.61667"
"23.50000";"-5.57250"
"24.00000";"-5.52917"
"24.50000";"-5.48708"
"25.00000";"-5.44667"
"25.50000";"-5.40792"
"26.00000";"-5.37083"
"26.50000";"-5.33458"
"27.00000";"-5.29917"
"27.50000";"-5.26542"
"28.00000";"-5.23250"
"28.50000";"-5.20167"
"29.00000";"-5.17125"
"29.50000";"-5.14292"
"30.00000";"-5.11542"
"30.50000";"-5.08833"
"31.00000";"-5.06125"
"31.50000";"-5.03417"
"32.00000";"-5.00708"
"32.50000";"-4.98125"
"33.00000";"-4.95667"
"33.50000";"-4.93250"
"34.00000";"-4.90917"
"34.50000";"-4.88542"
"35.00000";"-4.86250"
"35.50000";"-4.84000"
"36.00000";"-4.81917"
"36.50000";"-4.80000"
"37.00000";"-4.78042"
"37.50000";"-4.76125"
"38.00000";"-4.74208"
"38.50000";"-4.72458"
"39.00000";"-4.70667"
"39.50000";"-4.68958"
"40.00000";"-4.67250"
"40.50000";"-4.65625"
"41.00000";"-4.64042"
"41.50000";"-4.62458"
"42.00000";"-4.60917"
"42.50000";"-4.59375"
"43.00000";"-4.57792"
"43.50000";"-4.56250"
"44.00000";"-4.54750"
"44.50000";"-4.53417"
"45.00000";"-4.52083"
"45.50000";"-4.50708"
"46.00000";"-4.49375"
"46.50000";"-4.48083"
"47.00000";"-4.46958"
"47.50000";"-4.45833"
"48.00000";"-4.44667"
"48.50000";"-4.43542"
"49.00000";"-4.42458"
"49.50000";"-4.41458"
"50.00000";"-4.40458"
"50.50000";"-4.39458"
"51.00000";"-4.38542"
"51.50000";"-4.37625"
"52.00000";"-4.36625"
"52.50000";"-4.35667"
"53.00000";"-4.34625"
"53.50000";"-4.33750"
"54.00000";"-4.32875"
"54.50000";"-4.32000"
"55.00000";"-4.31042"
"55.50000";"-4.30000"
"56.00000";"-4.29000"
"56.50000";"-4.28083"
"57.00000";"-4.27250"
"57.50000";"-4.26542"
"58.00000";"-4.25833"
"58.50000";"-4.25125"
"59.00000";"-4.24333"
"59.50000";"-4.23667"
"60.00000";"-4.23125"
