"400N1_1#045"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.41150"
"0.50000";"-0.36737"
"1.00000";"-0.32821"
"1.50000";"-0.29767"
"2.00000";"-0.27279"
"2.50000";"-0.25754"
"3.00000";"-0.24808"
"3.50000";"-0.25233"
"4.00000";"-0.25646"
"4.50000";"-0.24400"
"5.00000";"-0.21021"
"5.50000";"-0.17446"
"6.00000";"-0.15408"
"6.50000";"-0.14550"
"7.00000";"-0.13767"
"7.50000";"-0.13536"
"8.00000";"-0.13541"
"8.50000";"-0.13577"
"9.00000";"-0.13021"
"9.50000";"-0.12433"
"10.00000";"-0.12104"
"10.50000";"-0.11812"
"11.00000";"-0.11424"
"11.50000";"-0.10800"
"12.00000";"-0.10293"
"12.50000";"-0.09724"
"13.00000";"-0.09097"
"13.50000";"-0.08478"
"14.00000";"-0.08095"
"14.50000";"-0.07983"
"15.00000";"-0.07966"
"15.50000";"-0.07937"
"16.00000";"-0.07866"
"16.50000";"-0.07838"
"17.00000";"-0.07886"
"17.50000";"-0.07895"
"18.00000";"-0.08130"
"18.50000";"-0.08119"
"19.00000";"-0.08162"
"19.50000";"-0.07935"
"20.00000";"-0.07772"
"20.50000";"-0.07537"
"21.00000";"-0.07288"
"21.50000";"-0.07024"
"22.00000";"-0.07260"
"22.50000";"-0.06893"
"23.00000";"-0.06578"
"23.50000";"-0.05810"
"24.00000";"-0.05572"
"24.50000";"-0.05522"
"25.00000";"-0.05499"
"25.50000";"-0.05637"
"26.00000";"-0.05603"
"26.50000";"-0.05552"
"27.00000";"-0.05503"
"27.50000";"-0.05533"
"28.00000";"-0.05733"
"28.50000";"-0.06031"
"29.00000";"-0.06205"
"29.50000";"-0.06267"
"30.00000";"-0.06108"
"30.50000";"-0.05921"
"31.00000";"-0.05665"
"31.50000";"-0.05418"
"32.00000";"-0.05223"
"32.50000";"-0.04971"
"33.00000";"-0.04730"
"33.50000";"-0.04461"
"34.00000";"-0.04157"
"34.50000";"-0.03833"
"35.00000";"-0.04220"
"35.50000";"-0.04689"
"36.00000";"-0.05195"
"36.50000";"-0.05087"
"37.00000";"-0.04863"
"37.50000";"-0.04729"
"38.00000";"-0.04586"
"38.50000";"-0.04740"
"39.00000";"-0.04860"
"39.50000";"-0.05061"
"40.00000";"-0.05211"
"40.50000";"-0.05169"
"41.00000";"-0.05303"
"41.50000";"-0.05222"
"42.00000";"-0.05446"
"42.50000";"-0.05124"
"43.00000";"-0.04782"
"43.50000";"-0.04063"
"44.00000";"-0.03541"
"44.50000";"-0.03205"
"45.00000";"-0.03124"
"45.50000";"-0.03158"
"46.00000";"-0.03257"
"46.50000";"-0.03453"
"47.00000";"-0.03635"
"47.50000";"-0.03731"
"48.00000";"-0.03768"
"48.50000";"-0.03943"
"49.00000";"-0.04185"
"49.50000";"-0.04435"
"50.00000";"-0.04721"
"50.50000";"-0.04864"
"51.00000";"-0.04717"
"51.50000";"-0.04268"
"52.00000";"-0.03876"
"52.50000";"-0.03597"
"53.00000";"-0.03207"
"53.50000";"-0.03024"
"54.00000";"-0.02984"
"54.50000";"-0.03134"
"55.00000";"-0.02960"
"55.50000";"-0.02753"
"56.00000";"-0.02564"
"56.50000";"-0.02574"
"57.00000";"-0.02683"
"57.50000";"-0.02891"
"58.00000";"-0.03030"
"58.50000";"-0.03249"
"59.00000";"-0.03397"
"59.50000";"-0.03685"
"60.00000";"-0.03963"
