"400N1_1#044"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.13225"
"0.50000";"-0.13213"
"1.00000";"-0.12887"
"1.50000";"-0.12242"
"2.00000";"-0.11170"
"2.50000";"-0.10042"
"3.00000";"-0.08951"
"3.50000";"-0.07984"
"4.00000";"-0.07544"
"4.50000";"-0.07357"
"5.00000";"-0.07345"
"5.50000";"-0.07299"
"6.00000";"-0.07174"
"6.50000";"-0.07110"
"7.00000";"-0.07189"
"7.50000";"-0.07719"
"8.00000";"-0.08150"
"8.50000";"-0.08360"
"9.00000";"-0.08331"
"9.50000";"-0.08225"
"10.00000";"-0.08037"
"10.50000";"-0.07792"
"11.00000";"-0.07514"
"11.50000";"-0.07213"
"12.00000";"-0.06915"
"12.50000";"-0.06699"
"13.00000";"-0.06507"
"13.50000";"-0.06225"
"14.00000";"-0.05983"
"14.50000";"-0.05809"
"15.00000";"-0.05744"
"15.50000";"-0.05660"
"16.00000";"-0.05695"
"16.50000";"-0.05793"
"17.00000";"-0.05981"
"17.50000";"-0.06100"
"18.00000";"-0.06295"
"18.50000";"-0.06403"
"19.00000";"-0.06583"
"19.50000";"-0.06631"
"20.00000";"-0.06570"
"20.50000";"-0.06428"
"21.00000";"-0.06205"
"21.50000";"-0.06094"
"22.00000";"-0.05946"
"22.50000";"-0.05783"
"23.00000";"-0.05512"
"23.50000";"-0.05165"
"24.00000";"-0.04813"
"24.50000";"-0.04516"
"25.00000";"-0.04362"
"25.50000";"-0.04314"
"26.00000";"-0.04411"
"26.50000";"-0.04510"
"27.00000";"-0.04673"
"27.50000";"-0.04767"
"28.00000";"-0.04832"
"28.50000";"-0.04962"
"29.00000";"-0.05111"
"29.50000";"-0.05393"
"30.00000";"-0.05582"
"30.50000";"-0.05676"
"31.00000";"-0.05613"
"31.50000";"-0.05424"
"32.00000";"-0.05215"
"32.50000";"-0.04932"
"33.00000";"-0.04702"
"33.50000";"-0.04494"
"34.00000";"-0.04313"
"34.50000";"-0.04080"
"35.00000";"-0.03853"
"35.50000";"-0.03678"
"36.00000";"-0.03447"
"36.50000";"-0.03360"
"37.00000";"-0.03417"
"37.50000";"-0.03734"
"38.00000";"-0.04030"
"38.50000";"-0.04298"
"39.00000";"-0.04505"
"39.50000";"-0.04784"
"40.00000";"-0.04972"
"40.50000";"-0.05160"
"41.00000";"-0.05092"
"41.50000";"-0.05017"
"42.00000";"-0.04866"
"42.50000";"-0.04798"
"43.00000";"-0.04663"
"43.50000";"-0.04580"
"44.00000";"-0.04382"
"44.50000";"-0.04126"
"45.00000";"-0.03790"
"45.50000";"-0.03578"
"46.00000";"-0.03491"
"46.50000";"-0.03500"
"47.00000";"-0.03620"
"47.50000";"-0.03825"
"48.00000";"-0.04004"
"48.50000";"-0.04142"
"49.00000";"-0.04208"
"49.50000";"-0.04312"
"50.00000";"-0.04483"
"50.50000";"-0.04665"
"51.00000";"-0.04784"
"51.50000";"-0.04744"
"52.00000";"-0.04648"
"52.50000";"-0.04522"
"53.00000";"-0.04386"
"53.50000";"-0.04163"
"54.00000";"-0.03906"
"54.50000";"-0.03551"
"55.00000";"-0.03303"
"55.50000";"-0.03135"
"56.00000";"-0.03142"
"56.50000";"-0.03163"
"57.00000";"-0.03235"
"57.50000";"-0.03249"
"58.00000";"-0.03332"
"58.50000";"-0.03444"
"59.00000";"-0.03666"
"59.50000";"-0.03887"
"60.00000";"-0.04076"
