"400N1_1#024"
""
"Time (s)";"Current (uA)"
"0.00000";"-4.08875"
"0.50000";"-3.80208"
"1.00000";"-3.55000"
"1.50000";"-3.34250"
"2.00000";"-3.16833"
"2.50000";"-3.01875"
"3.00000";"-2.88875"
"3.50000";"-2.77417"
"4.00000";"-2.67250"
"4.50000";"-2.58292"
"5.00000";"-2.50167"
"5.50000";"-2.42708"
"6.00000";"-2.35750"
"6.50000";"-2.29375"
"7.00000";"-2.23583"
"7.50000";"-2.18250"
"8.00000";"-2.13375"
"8.50000";"-2.08792"
"9.00000";"-2.04458"
"9.50000";"-2.00375"
"10.00000";"-1.96583"
"10.50000";"-1.93083"
"11.00000";"-1.89792"
"11.50000";"-1.86667"
"12.00000";"-1.83750"
"12.50000";"-1.80958"
"13.00000";"-1.78292"
"13.50000";"-1.75625"
"14.00000";"-1.73083"
"14.50000";"-1.69987"
"15.00000";"-1.67146"
"15.50000";"-1.64396"
"16.00000";"-1.62479"
"16.50000";"-1.60646"
"17.00000";"-1.58925"
"17.50000";"-1.57212"
"18.00000";"-1.55562"
"18.50000";"-1.54079"
"19.00000";"-1.52762"
"19.50000";"-1.51462"
"20.00000";"-1.50142"
"20.50000";"-1.48775"
"21.00000";"-1.47325"
"21.50000";"-1.45825"
"22.00000";"-1.44367"
"22.50000";"-1.43029"
"23.00000";"-1.41742"
"23.50000";"-1.40479"
"24.00000";"-1.39242"
"24.50000";"-1.38062"
"25.00000";"-1.36912"
"25.50000";"-1.35892"
"26.00000";"-1.34933"
"26.50000";"-1.34117"
"27.00000";"-1.33279"
"27.50000";"-1.32579"
"28.00000";"-1.31858"
"28.50000";"-1.31213"
"29.00000";"-1.30708"
"29.50000";"-1.30212"
"30.00000";"-1.29746"
"30.50000";"-1.29138"
"31.00000";"-1.28533"
"31.50000";"-1.27825"
"32.00000";"-1.27012"
"32.50000";"-1.26313"
"33.00000";"-1.25683"
"33.50000";"-1.25067"
"34.00000";"-1.24333"
"34.50000";"-1.23467"
"35.00000";"-1.22608"
"35.50000";"-1.21867"
"36.00000";"-1.21254"
"36.50000";"-1.20829"
"37.00000";"-1.20404"
"37.50000";"-1.20150"
"38.00000";"-1.19763"
"38.50000";"-1.19421"
"39.00000";"-1.19088"
"39.50000";"-1.18879"
"40.00000";"-1.18654"
"40.50000";"-1.18450"
"41.00000";"-1.18300"
"41.50000";"-1.18113"
"42.00000";"-1.17879"
"42.50000";"-1.17479"
"43.00000";"-1.17033"
"43.50000";"-1.16538"
"44.00000";"-1.16117"
"44.50000";"-1.15717"
"45.00000";"-1.15275"
"45.50000";"-1.14787"
"46.00000";"-1.14333"
"46.50000";"-1.13842"
"47.00000";"-1.13463"
"47.50000";"-1.13183"
"48.00000";"-1.13054"
"48.50000";"-1.12896"
"49.00000";"-1.12704"
"49.50000";"-1.12650"
"50.00000";"-1.12667"
"50.50000";"-1.12729"
"51.00000";"-1.12721"
"51.50000";"-1.12762"
"52.00000";"-1.12746"
"52.50000";"-1.12646"
"53.00000";"-1.12458"
"53.50000";"-1.12271"
"54.00000";"-1.12042"
"54.50000";"-1.11817"
"55.00000";"-1.11533"
"55.50000";"-1.11221"
"56.00000";"-1.10821"
"56.50000";"-1.10400"
"57.00000";"-1.09938"
"57.50000";"-1.09596"
"58.00000";"-1.09450"
"58.50000";"-1.09433"
"59.00000";"-1.09483"
"59.50000";"-1.09417"
"60.00000";"-1.09325"
