"400N1_1#041"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.21862"
"0.50000";"-0.20429"
"1.00000";"-0.19200"
"1.50000";"-0.18283"
"2.00000";"-0.17600"
"2.50000";"-0.17067"
"3.00000";"-0.16592"
"3.50000";"-0.16258"
"4.00000";"-0.15993"
"4.50000";"-0.15573"
"5.00000";"-0.14923"
"5.50000";"-0.14125"
"6.00000";"-0.13416"
"6.50000";"-0.12761"
"7.00000";"-0.12307"
"7.50000";"-0.12000"
"8.00000";"-0.11841"
"8.50000";"-0.11687"
"9.00000";"-0.11527"
"9.50000";"-0.11355"
"10.00000";"-0.11235"
"10.50000";"-0.11173"
"11.00000";"-0.11222"
"11.50000";"-0.11323"
"12.00000";"-0.11499"
"12.50000";"-0.11491"
"13.00000";"-0.11363"
"13.50000";"-0.11157"
"14.00000";"-0.10886"
"14.50000";"-0.10530"
"15.00000";"-0.10177"
"15.50000";"-0.09938"
"16.00000";"-0.09694"
"16.50000";"-0.09378"
"17.00000";"-0.08919"
"17.50000";"-0.08585"
"18.00000";"-0.08321"
"18.50000";"-0.08264"
"19.00000";"-0.08286"
"19.50000";"-0.08305"
"20.00000";"-0.08345"
"20.50000";"-0.08479"
"21.00000";"-0.08651"
"21.50000";"-0.08800"
"22.00000";"-0.08873"
"22.50000";"-0.08996"
"23.00000";"-0.09053"
"23.50000";"-0.09004"
"24.00000";"-0.08904"
"24.50000";"-0.08821"
"25.00000";"-0.08664"
"25.50000";"-0.08490"
"26.00000";"-0.08257"
"26.50000";"-0.07988"
"27.00000";"-0.07609"
"27.50000";"-0.07311"
"28.00000";"-0.07145"
"28.50000";"-0.07115"
"29.00000";"-0.07243"
"29.50000";"-0.07373"
"30.00000";"-0.07491"
"30.50000";"-0.07508"
"31.00000";"-0.07502"
"31.50000";"-0.07474"
"32.00000";"-0.07525"
"32.50000";"-0.07786"
"33.00000";"-0.08095"
"33.50000";"-0.08270"
"34.00000";"-0.08204"
"34.50000";"-0.07971"
"35.00000";"-0.07675"
"35.50000";"-0.07404"
"36.00000";"-0.07188"
"36.50000";"-0.06947"
"37.00000";"-0.06715"
"37.50000";"-0.06498"
"38.00000";"-0.06313"
"38.50000";"-0.06100"
"39.00000";"-0.05984"
"39.50000";"-0.05981"
"40.00000";"-0.06058"
"40.50000";"-0.06199"
"41.00000";"-0.06411"
"41.50000";"-0.06653"
"42.00000";"-0.06903"
"42.50000";"-0.07108"
"43.00000";"-0.07256"
"43.50000";"-0.07384"
"44.00000";"-0.07410"
"44.50000";"-0.07448"
"45.00000";"-0.07311"
"45.50000";"-0.07207"
"46.00000";"-0.07081"
"46.50000";"-0.06883"
"47.00000";"-0.06584"
"47.50000";"-0.06248"
"48.00000";"-0.06055"
"48.50000";"-0.05816"
"49.00000";"-0.05623"
"49.50000";"-0.05502"
"50.00000";"-0.05598"
"50.50000";"-0.05719"
"51.00000";"-0.05920"
"51.50000";"-0.06087"
"52.00000";"-0.06231"
"52.50000";"-0.06339"
"53.00000";"-0.06537"
"53.50000";"-0.06803"
"54.00000";"-0.07139"
"54.50000";"-0.07234"
"55.00000";"-0.07363"
"55.50000";"-0.07310"
"56.00000";"-0.07275"
"56.50000";"-0.07120"
"57.00000";"-0.06833"
"57.50000";"-0.06511"
"58.00000";"-0.06228"
"58.50000";"-0.06010"
"59.00000";"-0.05890"
"59.50000";"-0.05766"
"60.00000";"-0.05733"
