"400N1_1#010"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.05583"
"0.50000";"-0.05261"
"1.00000";"-0.05077"
"1.50000";"-0.05048"
"2.00000";"-0.04947"
"2.50000";"-0.04853"
"3.00000";"-0.04659"
"3.50000";"-0.04480"
"4.00000";"-0.04232"
"4.50000";"-0.03932"
"5.00000";"-0.03505"
"5.50000";"-0.02953"
"6.00000";"-0.02455"
"6.50000";"-0.02042"
"7.00000";"-0.01675"
"7.50000";"-0.01217"
"8.00000";"-0.01174"
"8.50000";"-0.01207"
"9.00000";"-0.01505"
"9.50000";"-0.01656"
"10.00000";"-0.02019"
"10.50000";"-0.02208"
"11.00000";"-0.02407"
"11.50000";"-0.02597"
"12.00000";"-0.02881"
"12.50000";"-0.03030"
"13.00000";"-0.03046"
"13.50000";"-0.03062"
"14.00000";"-0.02999"
"14.50000";"-0.02893"
"15.00000";"-0.02748"
"15.50000";"-0.02602"
"16.00000";"-0.02365"
"16.50000";"-0.02216"
"17.00000";"-0.01995"
"17.50000";"-0.01790"
"18.00000";"-0.01564"
"18.50000";"-0.01424"
"19.00000";"-0.01350"
"19.50000";"-0.01293"
"20.00000";"-0.01356"
"20.50000";"-0.01557"
"21.00000";"-0.01827"
"21.50000";"-0.02092"
"22.00000";"-0.02234"
"22.50000";"-0.02278"
"23.00000";"-0.02296"
"23.50000";"-0.02395"
"24.00000";"-0.02468"
"24.50000";"-0.02463"
"25.00000";"-0.02442"
"25.50000";"-0.02302"
"26.00000";"-0.02160"
"26.50000";"-0.01942"
"27.00000";"-0.01670"
"27.50000";"-0.01315"
"28.00000";"-0.01018"
"28.50000";"-0.00870"
"29.00000";"-0.00872"
"29.50000";"-0.00890"
"30.00000";"-0.00968"
"30.50000";"-0.01032"
"31.00000";"-0.01061"
"31.50000";"-0.01164"
"32.00000";"-0.01314"
"32.50000";"-0.01514"
"33.00000";"-0.01703"
"33.50000";"-0.01937"
"34.00000";"-0.02102"
"34.50000";"-0.02157"
"35.00000";"-0.02068"
"35.50000";"-0.01951"
"36.00000";"-0.01778"
"36.50000";"-0.01607"
"37.00000";"-0.01537"
"37.50000";"-0.01464"
"38.00000";"-0.01328"
"38.50000";"-0.01113"
"39.00000";"-0.00867"
"39.50000";"-0.00683"
"40.00000";"-0.00603"
"40.50000";"-0.00686"
"41.00000";"-0.00862"
"41.50000";"-0.00990"
"42.00000";"-0.01198"
"42.50000";"-0.01358"
"43.00000";"-0.01548"
"43.50000";"-0.01678"
"44.00000";"-0.01812"
"44.50000";"-0.01886"
"45.00000";"-0.01914"
"45.50000";"-0.01997"
"46.00000";"-0.02080"
"46.50000";"-0.02109"
"47.00000";"-0.01989"
"47.50000";"-0.01833"
"48.00000";"-0.01563"
"48.50000";"-0.01294"
"49.00000";"-0.00974"
"49.50000";"-0.00727"
"50.00000";"-0.00510"
"50.50000";"-0.00417"
"51.00000";"-0.00324"
"51.50000";"-0.00369"
"52.00000";"-0.00458"
"52.50000";"-0.00618"
"53.00000";"-0.00710"
"53.50000";"-0.00848"
"54.00000";"-0.01081"
"54.50000";"-0.01389"
"55.00000";"-0.01769"
"55.50000";"-0.02115"
"56.00000";"-0.02229"
"56.50000";"-0.02093"
"57.00000";"-0.01830"
"57.50000";"-0.01652"
"58.00000";"-0.01524"
"58.50000";"-0.01355"
"59.00000";"-0.01218"
"59.50000";"-0.00966"
"60.00000";"-0.00686"
