"positivo2_30mM"
""
"Time (s)";"Current (uA)"
"0.00000";"-15.87500"
"0.50000";"-14.89167"
"1.00000";"-13.97208"
"1.50000";"-13.21125"
"2.00000";"-12.56292"
"2.50000";"-12.04458"
"3.00000";"-11.58417"
"3.50000";"-11.17375"
"4.00000";"-10.81000"
"4.50000";"-10.48417"
"5.00000";"-10.19958"
"5.50000";"-9.92750"
"6.00000";"-9.67417"
"6.50000";"-9.42958"
"7.00000";"-9.21583"
"7.50000";"-9.01750"
"8.00000";"-8.83250"
"8.50000";"-8.65833"
"9.00000";"-8.49375"
"9.50000";"-8.33833"
"10.00000";"-8.19250"
"10.50000";"-8.05500"
"11.00000";"-7.92417"
"11.50000";"-7.80000"
"12.00000";"-7.68333"
"12.50000";"-7.57292"
"13.00000";"-7.46875"
"13.50000";"-7.37000"
"14.00000";"-7.27958"
"14.50000";"-7.19000"
"15.00000";"-7.10250"
"15.50000";"-7.01417"
"16.00000";"-6.93417"
"16.50000";"-6.85542"
"17.00000";"-6.78000"
"17.50000";"-6.70458"
"18.00000";"-6.63333"
"18.50000";"-6.56458"
"19.00000";"-6.49875"
"19.50000";"-6.43667"
"20.00000";"-6.38250"
"20.50000";"-6.32833"
"21.00000";"-6.27333"
"21.50000";"-6.21417"
"22.00000";"-6.15833"
"22.50000";"-6.10583"
"23.00000";"-6.05542"
"23.50000";"-6.00667"
"24.00000";"-5.95917"
"24.50000";"-5.91292"
"25.00000";"-5.86833"
"25.50000";"-5.82500"
"26.00000";"-5.78250"
"26.50000";"-5.74167"
"27.00000";"-5.70208"
"27.50000";"-5.66417"
"28.00000";"-5.62667"
"28.50000";"-5.59083"
"29.00000";"-5.55542"
"29.50000";"-5.52083"
"30.00000";"-5.48583"
"30.50000";"-5.45167"
"31.00000";"-5.41792"
"31.50000";"-5.38583"
"32.00000";"-5.35500"
"32.50000";"-5.32500"
"33.00000";"-5.29542"
"33.50000";"-5.26750"
"34.00000";"-5.24042"
"34.50000";"-5.21583"
"35.00000";"-5.19000"
"35.50000";"-5.16417"
"36.00000";"-5.13708"
"36.50000";"-5.11250"
"37.00000";"-5.08875"
"37.50000";"-5.06583"
"38.00000";"-5.04125"
"38.50000";"-5.01792"
"39.00000";"-4.99417"
"39.50000";"-4.97250"
"40.00000";"-4.95083"
"40.50000";"-4.93042"
"41.00000";"-4.90917"
"41.50000";"-4.89042"
"42.00000";"-4.87125"
"42.50000";"-4.85292"
"43.00000";"-4.83292"
"43.50000";"-4.81458"
"44.00000";"-4.79625"
"44.50000";"-4.77833"
"45.00000";"-4.76000"
"45.50000";"-4.74208"
"46.00000";"-4.72458"
"46.50000";"-4.70792"
"47.00000";"-4.69208"
"47.50000";"-4.67625"
"48.00000";"-4.66042"
"48.50000";"-4.64500"
"49.00000";"-4.62958"
"49.50000";"-4.61542"
"50.00000";"-4.60083"
"50.50000";"-4.58750"
"51.00000";"-4.57292"
"51.50000";"-4.55917"
"52.00000";"-4.54542"
"52.50000";"-4.53250"
"53.00000";"-4.52000"
"53.50000";"-4.50792"
"54.00000";"-4.49583"
"54.50000";"-4.48417"
"55.00000";"-4.47208"
"55.50000";"-4.46083"
"56.00000";"-4.45000"
"56.50000";"-4.43792"
"57.00000";"-4.42500"
"57.50000";"-4.41208"
"58.00000";"-4.40167"
"58.50000";"-4.39167"
"59.00000";"-4.38167"
"59.50000";"-4.37167"
"60.00000";"-4.36250"
