"positivo1_30mM"
""
"Time (s)";"Current (uA)"
"0.00000";"-14.72500"
"0.50000";"-13.74875"
"1.00000";"-12.89708"
"1.50000";"-12.17000"
"2.00000";"-11.60167"
"2.50000";"-11.11875"
"3.00000";"-10.69833"
"3.50000";"-10.32583"
"4.00000";"-9.97000"
"4.50000";"-9.66542"
"5.00000";"-9.38500"
"5.50000";"-9.13042"
"6.00000";"-8.89417"
"6.50000";"-8.67833"
"7.00000";"-8.47667"
"7.50000";"-8.28917"
"8.00000";"-8.11583"
"8.50000";"-7.97542"
"9.00000";"-7.82458"
"9.50000";"-7.68208"
"10.00000";"-7.52708"
"10.50000";"-7.40208"
"11.00000";"-7.28250"
"11.50000";"-7.16917"
"12.00000";"-7.06083"
"12.50000";"-6.95833"
"13.00000";"-6.86000"
"13.50000";"-6.76500"
"14.00000";"-6.67500"
"14.50000";"-6.58958"
"15.00000";"-6.51250"
"15.50000";"-6.43583"
"16.00000";"-6.36167"
"16.50000";"-6.28667"
"17.00000";"-6.21750"
"17.50000";"-6.15167"
"18.00000";"-6.08792"
"18.50000";"-6.02625"
"19.00000";"-5.96667"
"19.50000";"-5.90958"
"20.00000";"-5.85417"
"20.50000";"-5.80083"
"21.00000";"-5.75000"
"21.50000";"-5.70042"
"22.00000";"-5.65208"
"22.50000";"-5.60417"
"23.00000";"-5.55833"
"23.50000";"-5.51458"
"24.00000";"-5.47208"
"24.50000";"-5.43042"
"25.00000";"-5.38917"
"25.50000";"-5.34958"
"26.00000";"-5.31125"
"26.50000";"-5.27458"
"27.00000";"-5.23875"
"27.50000";"-5.20458"
"28.00000";"-5.17042"
"28.50000";"-5.13792"
"29.00000";"-5.10625"
"29.50000";"-5.07625"
"30.00000";"-5.04583"
"30.50000";"-5.01625"
"31.00000";"-4.98708"
"31.50000";"-4.95958"
"32.00000";"-4.93208"
"32.50000";"-4.90542"
"33.00000";"-4.87875"
"33.50000";"-4.85292"
"34.00000";"-4.82750"
"34.50000";"-4.80250"
"35.00000";"-4.77833"
"35.50000";"-4.75500"
"36.00000";"-4.73292"
"36.50000";"-4.71125"
"37.00000";"-4.68958"
"37.50000";"-4.66833"
"38.00000";"-4.64667"
"38.50000";"-4.62667"
"39.00000";"-4.60667"
"39.50000";"-4.58792"
"40.00000";"-4.56875"
"40.50000";"-4.54958"
"41.00000";"-4.53083"
"41.50000";"-4.51250"
"42.00000";"-4.49500"
"42.50000";"-4.47792"
"43.00000";"-4.46125"
"43.50000";"-4.44500"
"44.00000";"-4.42875"
"44.50000";"-4.41250"
"45.00000";"-4.39708"
"45.50000";"-4.38208"
"46.00000";"-4.36750"
"46.50000";"-4.35250"
"47.00000";"-4.33792"
"47.50000";"-4.32333"
"48.00000";"-4.30958"
"48.50000";"-4.29583"
"49.00000";"-4.28292"
"49.50000";"-4.26958"
"50.00000";"-4.25708"
"50.50000";"-4.24500"
"51.00000";"-4.23292"
"51.50000";"-4.22125"
"52.00000";"-4.20917"
"52.50000";"-4.19750"
"53.00000";"-4.19000"
"53.50000";"-4.17833"
"54.00000";"-4.16667"
"54.50000";"-4.15000"
"55.00000";"-4.13833"
"55.50000";"-4.12708"
"56.00000";"-4.11708"
"56.50000";"-4.10708"
"57.00000";"-4.10125"
"57.50000";"-4.09167"
"58.00000";"-4.08208"
"58.50000";"-4.06833"
"59.00000";"-4.05917"
"59.50000";"-4.05000"
"60.00000";"-4.04125"
