"negativo2_15mM"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.05369"
"0.50000";"-0.05246"
"1.00000";"-0.05001"
"1.50000";"-0.04865"
"2.00000";"-0.04636"
"2.50000";"-0.04627"
"3.00000";"-0.04310"
"3.50000";"-0.04218"
"4.00000";"-0.03915"
"4.50000";"-0.03790"
"5.00000";"-0.03559"
"5.50000";"-0.03408"
"6.00000";"-0.03310"
"6.50000";"-0.03253"
"7.00000";"-0.03218"
"7.50000";"-0.03070"
"8.00000";"-0.02928"
"8.50000";"-0.02860"
"9.00000";"-0.02772"
"9.50000";"-0.02638"
"10.00000";"-0.02438"
"10.50000";"-0.02368"
"11.00000";"-0.02328"
"11.50000";"-0.02298"
"12.00000";"-0.02226"
"12.50000";"-0.02204"
"13.00000";"-0.02175"
"13.50000";"-0.02153"
"14.00000";"-0.02088"
"14.50000";"-0.02050"
"15.00000";"-0.02023"
"15.50000";"-0.02030"
"16.00000";"-0.02021"
"16.50000";"-0.02004"
"17.00000";"-0.02000"
"17.50000";"-0.01953"
"18.00000";"-0.01938"
"18.50000";"-0.01914"
"19.00000";"-0.01925"
"19.50000";"-0.01916"
"20.00000";"-0.01852"
"20.50000";"-0.01816"
"21.00000";"-0.01818"
"21.50000";"-0.01826"
"22.00000";"-0.01818"
"22.50000";"-0.01772"
"23.00000";"-0.01773"
"23.50000";"-0.01760"
"24.00000";"-0.01744"
"24.50000";"-0.01697"
"25.00000";"-0.01682"
"25.50000";"-0.01682"
"26.00000";"-0.01703"
"26.50000";"-0.01705"
"27.00000";"-0.01701"
"27.50000";"-0.01688"
"28.00000";"-0.01675"
"28.50000";"-0.01658"
"29.00000";"-0.01637"
"29.50000";"-0.01631"
"30.00000";"-0.01629"
"30.50000";"-0.01621"
"31.00000";"-0.01627"
"31.50000";"-0.01605"
"32.00000";"-0.01620"
"32.50000";"-0.01604"
"33.00000";"-0.01610"
"33.50000";"-0.01593"
"34.00000";"-0.01581"
"34.50000";"-0.01590"
"35.00000";"-0.01580"
"35.50000";"-0.01574"
"36.00000";"-0.01549"
"36.50000";"-0.01551"
"37.00000";"-0.01542"
"37.50000";"-0.01538"
"38.00000";"-0.01526"
"38.50000";"-0.01514"
"39.00000";"-0.01499"
"39.50000";"-0.01499"
"40.00000";"-0.01503"
"40.50000";"-0.01514"
"41.00000";"-0.01502"
"41.50000";"-0.01502"
"42.00000";"-0.01516"
"42.50000";"-0.01527"
"43.00000";"-0.01512"
"43.50000";"-0.01503"
"44.00000";"-0.01504"
"44.50000";"-0.01503"
"45.00000";"-0.01491"
"45.50000";"-0.01493"
"46.00000";"-0.01503"
"46.50000";"-0.01504"
"47.00000";"-0.01489"
"47.50000";"-0.01472"
"48.00000";"-0.01473"
"48.50000";"-0.01464"
"49.00000";"-0.01469"
"49.50000";"-0.01466"
"50.00000";"-0.01482"
"50.50000";"-0.01488"
"51.00000";"-0.01475"
"51.50000";"-0.01460"
"52.00000";"-0.01443"
"52.50000";"-0.01446"
"53.00000";"-0.01447"
"53.50000";"-0.01461"
"54.00000";"-0.01456"
"54.50000";"-0.01447"
"55.00000";"-0.01442"
"55.50000";"-0.01446"
"56.00000";"-0.01447"
"56.50000";"-0.01435"
"57.00000";"-0.01428"
"57.50000";"-0.01435"
"58.00000";"-0.01442"
"58.50000";"-0.01449"
"59.00000";"-0.01457"
"59.50000";"-0.01476"
"60.00000";"-0.01501"
