"400N1_1#018"
""
"Time (s)";"Current (uA)"
"0.00000";"-0.09427"
"0.50000";"-0.08998"
"1.00000";"-0.08575"
"1.50000";"-0.08187"
"2.00000";"-0.07851"
"2.50000";"-0.07570"
"3.00000";"-0.07333"
"3.50000";"-0.07104"
"4.00000";"-0.06894"
"4.50000";"-0.06682"
"5.00000";"-0.06506"
"5.50000";"-0.06333"
"6.00000";"-0.06184"
"6.50000";"-0.06051"
"7.00000";"-0.05930"
"7.50000";"-0.05802"
"8.00000";"-0.05684"
"8.50000";"-0.05566"
"9.00000";"-0.05472"
"9.50000";"-0.05367"
"10.00000";"-0.05281"
"10.50000";"-0.05185"
"11.00000";"-0.05112"
"11.50000";"-0.05020"
"12.00000";"-0.04928"
"12.50000";"-0.04839"
"13.00000";"-0.04769"
"13.50000";"-0.04719"
"14.00000";"-0.04661"
"14.50000";"-0.04616"
"15.00000";"-0.04564"
"15.50000";"-0.04517"
"16.00000";"-0.04455"
"16.50000";"-0.04397"
"17.00000";"-0.04335"
"17.50000";"-0.04284"
"18.00000";"-0.04238"
"18.50000";"-0.04200"
"19.00000";"-0.04175"
"19.50000";"-0.04134"
"20.00000";"-0.04093"
"20.50000";"-0.04040"
"21.00000";"-0.03998"
"21.50000";"-0.03950"
"22.00000";"-0.03914"
"22.50000";"-0.03887"
"23.00000";"-0.03872"
"23.50000";"-0.03845"
"24.00000";"-0.03808"
"24.50000";"-0.03766"
"25.00000";"-0.03731"
"25.50000";"-0.03711"
"26.00000";"-0.03696"
"26.50000";"-0.03675"
"27.00000";"-0.03652"
"27.50000";"-0.03617"
"28.00000";"-0.03587"
"28.50000";"-0.03559"
"29.00000";"-0.03537"
"29.50000";"-0.03519"
"30.00000";"-0.03497"
"30.50000";"-0.03475"
"31.00000";"-0.03452"
"31.50000";"-0.03431"
"32.00000";"-0.03418"
"32.50000";"-0.03403"
"33.00000";"-0.03375"
"33.50000";"-0.03352"
"34.00000";"-0.03325"
"34.50000";"-0.03304"
"35.00000";"-0.03286"
"35.50000";"-0.03284"
"36.00000";"-0.03285"
"36.50000";"-0.03260"
"37.00000";"-0.03235"
"37.50000";"-0.03211"
"38.00000";"-0.03205"
"38.50000";"-0.03189"
"39.00000";"-0.03183"
"39.50000";"-0.03173"
"40.00000";"-0.03164"
"40.50000";"-0.03146"
"41.00000";"-0.03140"
"41.50000";"-0.03133"
"42.00000";"-0.03123"
"42.50000";"-0.03103"
"43.00000";"-0.03087"
"43.50000";"-0.03073"
"44.00000";"-0.03064"
"44.50000";"-0.03064"
"45.00000";"-0.03067"
"45.50000";"-0.03062"
"46.00000";"-0.03044"
"46.50000";"-0.03022"
"47.00000";"-0.03003"
"47.50000";"-0.02988"
"48.00000";"-0.02988"
"48.50000";"-0.02992"
"49.00000";"-0.02986"
"49.50000";"-0.02984"
"50.00000";"-0.02975"
"50.50000";"-0.02959"
"51.00000";"-0.02946"
"51.50000";"-0.02937"
"52.00000";"-0.02944"
"52.50000";"-0.02946"
"53.00000";"-0.02950"
"53.50000";"-0.02960"
"54.00000";"-0.02944"
"54.50000";"-0.02916"
"55.00000";"-0.02890"
"55.50000";"-0.02893"
"56.00000";"-0.02906"
"56.50000";"-0.02919"
"57.00000";"-0.02928"
"57.50000";"-0.02926"
"58.00000";"-0.02929"
"58.50000";"-0.02931"
"59.00000";"-0.02932"
"59.50000";"-0.02908"
