"400N1_1#009"
""
"Time (s)";"Current (uA)"
"0.00000";"-2.54875"
"0.50000";"-2.39500"
"1.00000";"-2.25708"
"1.50000";"-2.14125"
"2.00000";"-2.04208"
"2.50000";"-1.95667"
"3.00000";"-1.88042"
"3.50000";"-1.81333"
"4.00000";"-1.75292"
"4.50000";"-1.69917"
"5.00000";"-1.65000"
"5.50000";"-1.60150"
"6.00000";"-1.55737"
"6.50000";"-1.51675"
"7.00000";"-1.48271"
"7.50000";"-1.45042"
"8.00000";"-1.42037"
"8.50000";"-1.39200"
"9.00000";"-1.36571"
"9.50000";"-1.34100"
"10.00000";"-1.31792"
"10.50000";"-1.29600"
"11.00000";"-1.27508"
"11.50000";"-1.25542"
"12.00000";"-1.23671"
"12.50000";"-1.21917"
"13.00000";"-1.20225"
"13.50000";"-1.18604"
"14.00000";"-1.17050"
"14.50000";"-1.15571"
"15.00000";"-1.14154"
"15.50000";"-1.12792"
"16.00000";"-1.11487"
"16.50000";"-1.10246"
"17.00000";"-1.09042"
"17.50000";"-1.07892"
"18.00000";"-1.06775"
"18.50000";"-1.05696"
"19.00000";"-1.04638"
"19.50000";"-1.03621"
"20.00000";"-1.02658"
"20.50000";"-1.01713"
"21.00000";"-1.00792"
"21.50000";"-0.99858"
"22.00000";"-0.98967"
"22.50000";"-0.98088"
"23.00000";"-0.97267"
"23.50000";"-0.96471"
"24.00000";"-0.95708"
"24.50000";"-0.94963"
"25.00000";"-0.94233"
"25.50000";"-0.93529"
"26.00000";"-0.92833"
"26.50000";"-0.92154"
"27.00000";"-0.91488"
"27.50000";"-0.90842"
"28.00000";"-0.90213"
"28.50000";"-0.89617"
"29.00000";"-0.89046"
"29.50000";"-0.88508"
"30.00000";"-0.87954"
"30.50000";"-0.87413"
"31.00000";"-0.86862"
"31.50000";"-0.86342"
"32.00000";"-0.85833"
"32.50000";"-0.85342"
"33.00000";"-0.84883"
"33.50000";"-0.84417"
"34.00000";"-0.83971"
"34.50000";"-0.83508"
"35.00000";"-0.83079"
"35.50000";"-0.82650"
"36.00000";"-0.82275"
"36.50000";"-0.81892"
"37.00000";"-0.81529"
"37.50000";"-0.81146"
"38.00000";"-0.80792"
"38.50000";"-0.80437"
"39.00000";"-0.80096"
"39.50000";"-0.79787"
"40.00000";"-0.79487"
"40.50000";"-0.79204"
"41.00000";"-0.78904"
"41.50000";"-0.78646"
"42.00000";"-0.78392"
"42.50000";"-0.78146"
"43.00000";"-0.77896"
"43.50000";"-0.77650"
"44.00000";"-0.77408"
"44.50000";"-0.77187"
"45.00000";"-0.76983"
"45.50000";"-0.76804"
"46.00000";"-0.76625"
"46.50000";"-0.76450"
"47.00000";"-0.76296"
"47.50000";"-0.76150"
"48.00000";"-0.76021"
"48.50000";"-0.75883"
"49.00000";"-0.75771"
"49.50000";"-0.75667"
"50.00000";"-0.75575"
"50.50000";"-0.75471"
"51.00000";"-0.75396"
"51.50000";"-0.75321"
"52.00000";"-0.75258"
"52.50000";"-0.75183"
"53.00000";"-0.75133"
"53.50000";"-0.75104"
"54.00000";"-0.75083"
"54.50000";"-0.75054"
"55.00000";"-0.75038"
"55.50000";"-0.75029"
"56.00000";"-0.75042"
"56.50000";"-0.75075"
"57.00000";"-0.75121"
"57.50000";"-0.75175"
"58.00000";"-0.75204"
"58.50000";"-0.75233"
"59.00000";"-0.75271"
"59.50000";"-0.75300"
"60.00000";"-0.75313"
